Point;Latitude;Longitude;Contexte;P̩riode;NORTAV;NORSD;NORTX35;NORTR;NORTNFD;NORTNCWD;NORTXHWD;NORRR;NORRR1MM;NORPFL90;NORTPSPI;NORPQ90;NORPQ99;NORFFQ98;NORFF98;ATAV;ATXAV;ASD;ATX35;ATR;ATNFD;ATNCWD;ATXHWD;ARR;ARR1MM;APFL90;APQ99;AFFAV;AFF3;AFFQ98;AFF98;
9264;46.0674;6.9406;RCP4.5;H1;4.59;0;0;0;146;4;22;1744.71;152.73;59.63;0.06;15.1;42.4;5.02;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9326;46.1699;-1.4462;RCP4.5;H1;14.03;47;2.2;10;15;6;16;731.08;110.07;66.6;0.1;6.41;20.44;8.05;6.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9327;46.1733;-1.3428;RCP4.5;H1;13.96;47;2.17;10;15;6;15;726.67;108.3;66.49;0.1;6.5;20.34;8.07;7.13;0.85;0.96;11;1.74;5;-1;3;11;11.24;-5.77;1.64;1.07;0.04;-6.3;-0.12;-0.24;
9328;46.1766;-1.2393;RCP4.5;H1;14;47;2.23;10;15;6;15;725.14;108.27;66.5;0.1;6.48;20.34;8.08;7.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9329;46.1799;-1.1358;RCP4.5;H1;13.9;46;2.1;10;15;7;15;729.36;108.47;66.5;0.1;6.52;20.44;8.07;7.13;0.85;0.95;10;1.67;5;-1;4;10;11.31;-5.63;1.64;1.1;0.04;-7.17;-0.1;-0.24;
9330;46.183;-1.0322;RCP4.5;H1;13.54;63;3.17;7;25;6;17;797.21;113.43;65.39;0.1;7.16;22.27;6.83;6.73;0.94;1.03;13;2.2;4;-3;2;11;17.64;-5.44;1.84;1.94;0.05;-7.7;-0.11;-0.6;
9331;46.186;-0.9287;RCP4.5;H1;13.61;64;3.77;7;24;5;18;794.97;114.13;65.01;0.13;7.01;22.32;6.87;6.8;0.93;1.01;13;2.74;4;-3;1;12;18.66;-4.97;1.39;2.18;0.04;-8;-0.05;-0.57;
9332;46.189;-0.8252;RCP4.5;H1;13.55;63;3.73;7;24;5;18;798.53;114.23;65.02;0.13;7.03;22.41;6.86;6.77;0.93;1.02;13;2.7;4;-4;2;12;18.52;-4.94;1.43;2.19;0.05;-7.8;-0.05;-0.56;
9333;46.1918;-0.7216;RCP4.5;H1;13.52;63;3.5;7;24;5;19;804.54;115.87;65.13;0.1;7.06;22.95;6.88;6.8;0.93;1.01;13;2.53;4;-3;1;13;21.16;-3.56;1.47;2.42;0.04;-7.57;-0.04;-0.53;
9334;46.1946;-0.618;RCP4.5;H1;13.48;63;4.1;8;22;4;20;820.11;119.1;65.08;0.03;7.19;23.02;7.56;7.1;0.95;1.04;13;3;4;-5;2;13;17.7;-3.6;1.67;2.22;0.05;-6.2;-0.02;-0.23;
9335;46.1972;-0.5145;RCP4.5;H1;13.35;61;3.77;7;23;4;20;827.1;119.07;65.08;0.03;7.25;23.26;7.51;7.13;0.94;1.04;13;2.74;3;-5;2;13;17.8;-3.9;1.64;2.24;0.05;-6.37;-0.01;-0.17;
9336;46.1998;-0.4109;RCP4.5;H1;13.28;60;3.43;7;24;4;21;841.13;119.8;65.5;0.03;7.21;23.76;7.5;6.87;0.94;1.03;13;2.5;3;-4;2;14;30.23;-3.43;2.19;2.51;0.04;-4.33;0.02;-0.33;
9337;46.2023;-0.3073;RCP4.5;H1;13.26;59;3.63;7;24;4;19;843.9;120.5;65.88;0.03;7.21;24.14;7.5;7.63;0.93;1.03;12;2.7;3;-4;1;13;29.08;-2.6;2.45;2.53;0.04;-3.13;0.02;0.33;
9338;46.2046;-0.2037;RCP4.5;H1;13.14;62;3.67;7;25;4;21;871.29;122.3;65.18;0.03;7.49;24.71;6.64;7.53;0.95;1.06;13;2.67;3;-5;1;14;31.27;-2.87;2.29;2.58;0.04;-7.14;0.05;0.26;
9339;46.2069;-0.1001;RCP4.5;H1;12.85;57;3.33;8;27;5;21;888.8;123.67;64.99;0.03;7.64;24.44;6.6;7.93;0.96;1.08;12;2.63;5;-5;3;14;31.29;-2.5;2.15;2.01;0.04;-5.2;0.09;0.63;
9340;46.2091;0.0036;RCP4.5;H1;12.81;56;3.33;7;27;5;21;891.17;123.9;64.99;0.03;7.65;24.53;6.59;8;0.96;1.07;12;2.63;4;-5;2;14;31.57;-2.7;2.15;2.02;0.04;-5.2;0.09;0.63;
9341;46.2112;0.1072;RCP4.5;H1;12.87;57;3.53;7;28;5;22;820.12;121.27;65.37;0.03;6.95;23.83;6.27;7.1;0.96;1.07;13;2.56;4;-5;2;16;35.23;-0.86;2.17;3.05;0.03;-4.03;0;-0.33;
9342;46.2132;0.2108;RCP4.5;H1;12.87;57;3.2;7;29;5;21;821.37;121.43;65.19;0.03;7;23.95;6.25;7.2;0.96;1.07;13;2.3;4;-4;2;14;38.86;-0.3;2.04;3.62;0.02;-2.3;-0.03;-0.17;
9343;46.2151;0.3145;RCP4.5;H1;12.84;57;3.17;8;28;5;22;823.31;121.73;65.21;0.03;7.02;23.99;6.24;7.2;0.96;1.07;13;2.34;5;-5;2;15;39.02;-0.34;2.07;3.61;0.02;-2.27;-0.03;-0.13;
9344;46.2169;0.4181;RCP4.5;H1;12.54;55;2.93;6;35;6;22;792.12;123.5;64;0.03;6.78;22.15;6.37;6.97;0.95;1.06;13;2.13;4;-5;3;15;37.82;-0.63;1.85;2.99;0.02;-1.97;-0.09;-0.43;
9345;46.2186;0.5218;RCP4.5;H1;12.56;56;3.1;6;35;6;22;789.91;124.3;64.01;0.06;6.79;22.17;6.39;7.07;0.95;1.06;13;2.3;4;-5;3;15;34.14;0.53;1.65;3.08;0.01;-0.5;-0.09;-0.33;
9346;46.2202;0.6255;RCP4.5;H1;12.54;56;3.03;6;35;6;22;791.07;124.3;64.04;0.06;6.8;22.2;6.37;7.07;0.95;1.06;14;2.23;4;-5;3;14;34.2;0.57;1.64;3.09;0.01;-0.47;-0.09;-0.3;
9347;46.2217;0.7291;RCP4.5;H1;12.48;54;3.97;7;33;5;23;785.51;119.23;65.66;0.06;6.55;22.71;6.1;7.07;0.96;1.09;14;2.84;4;-4;2;14;28.49;-0.94;1.56;2.57;0.01;0.8;-0.07;-0.26;
9348;46.2232;0.8328;RCP4.5;H1;12.85;59;4.27;7;30;5;23;921.89;133.93;60.62;0.03;7.94;23.7;6.48;7.47;0.96;1.1;16;3;4;-3;2;14;22.38;-2.07;1.37;2.53;0;1.84;-0.08;0.17;
9349;46.2245;0.9365;RCP4.5;H1;12.8;58;4.23;7;30;5;23;924.64;133.9;60.62;0.03;7.97;23.77;6.46;7.57;0.96;1.11;15;2.96;4;-3;2;14;22.5;-2.03;1.34;2.53;-0.01;2;-0.07;0.2;
9350;46.2257;1.0402;RCP4.5;H1;12.74;57;4.43;7;31;5;22;923.88;134.6;60.35;0.03;8.07;23.15;6.42;7.57;0.96;1.11;15;3.3;4;-2;2;13;18.61;-1.83;1.15;1.47;-0.01;2.57;-0.08;0.2;
9351;46.2269;1.1439;RCP4.5;H1;12.61;55;4;6;31;6;22;929;132.6;60.48;0.06;8.17;23.48;6.38;7.43;0.95;1.1;14;3.1;3;-3;3;13;18.79;-3.9;1.27;1.95;-0.02;2.8;-0.03;0.1;
9352;46.2279;1.2476;RCP4.5;H1;12.18;47;3.37;6;35;6;22;945.66;134.73;60.4;0.06;8.28;23.55;6.14;7;0.96;1.1;13;2.77;3;-4;2;13;12.05;-2.44;1.09;1.32;-0.02;2.27;-0.05;-0.3;
9353;46.2289;1.3513;RCP4.5;H1;12.02;44;3.03;7;35;5;21;951.86;135.1;60.64;0.06;8.35;23.94;6.03;7.07;0.95;1.09;12;2.43;4;-4;1;12;5.24;-3.1;1.33;1.54;-0.02;2.24;-0.08;-0.23;
9354;46.2297;1.455;RCP4.5;H1;12.02;43;3;7;34;5;23;916.1;136.73;60.76;0.06;7.77;23.07;6.22;6.8;0.93;1.08;11;2.37;4;-4;1;13;4.37;-3.47;1.47;1.12;-0.02;2.26;-0.08;-0.57;
9355;46.2305;1.5587;RCP4.5;H1;11.88;40;2.57;8;34;6;22;923.08;136.9;60.87;0.06;7.84;23.57;6.12;6.43;0.93;1.07;11;2;4;-4;2;13;-1.97;-3.87;1.59;1.04;-0.03;2.27;-0.13;-0.9;
9356;46.2311;1.6624;RCP4.5;H1;11.87;39;2.1;8;34;6;22;923.93;136.5;60.84;0.06;7.78;23.48;6.04;6.17;0.94;1.05;10;1.53;4;-4;2;13;-0.31;-4.57;1.61;1.09;-0.03;1.9;-0.2;-1.16;
9357;46.2317;1.7661;RCP4.5;H1;11.77;39;1.9;8;35;6;22;1076.07;144.7;58.93;0.06;9.14;26.27;6.01;5.83;0.96;1.08;10;1.47;5;-4;2;13;-5.25;-4.37;1.73;1.4;-0.03;2.13;-0.2;-1.5;
9358;46.2322;1.8698;RCP4.5;H1;12.2;49;2.5;7;34;6;23;1050.91;142.87;58.98;0.03;8.88;25.66;6.12;5.93;0.96;1.08;12;1.87;4;-4;3;14;0.51;-5.13;1.43;1.29;-0.03;2.07;-0.22;-1.4;
9359;46.2326;1.9735;RCP4.5;H1;11.46;43;2.1;4;43;6;21;930.51;137.53;60.85;0.03;7.58;23.22;5.76;5.73;0.96;1.07;11;1.63;2;-6;2;11;11.26;-3.87;1.3;0.41;-0.04;1.84;-0.28;-1.57;
9360;46.2329;2.0772;RCP4.5;H1;11.51;44;2.17;4;43;6;21;926.03;137.57;60.81;0.03;7.55;23.13;5.77;5.73;0.96;1.07;11;1.67;2;-6;2;11;11.39;-3.8;1.33;0.41;-0.05;1.94;-0.28;-1.6;
9361;46.233;2.181;RCP4.5;H1;11.59;46;2.43;4;44;7;22;924.89;138.03;60.64;0.03;7.63;23.58;5.77;5.5;0.96;1.07;12;1.9;3;-6;3;12;15.64;-2.94;1.19;1.03;-0.04;2.66;-0.31;-1.77;
9362;46.2331;2.2847;RCP4.5;H1;11.4;44;2.6;4;48;7;23;908.1;138.3;60.99;0.03;7.53;22.79;5.51;5.6;0.98;1.07;11;1.97;2;-7;3;13;15.6;-2.67;1.25;0.9;-0.03;2.77;-0.26;-1.7;
9363;46.2331;2.3884;RCP4.5;H1;11.33;43;2.47;5;48;7;23;913.42;137.6;60.97;0.03;7.7;22.8;5.51;5.4;0.96;1.07;11;1.8;3;-6;3;13;15.29;-3.27;1.32;1.31;-0.04;3.46;-0.24;-1.87;
9364;46.233;2.4921;RCP4.5;H1;11.61;48;2.87;5;46;7;24;858.43;128.77;63.76;0.03;7.04;23.05;4.94;5.6;0.95;1.06;12;1.94;3;-7;3;15;28.89;-3.43;1.82;1.35;-0.04;3.3;-0.21;-1.7;
9365;46.2329;2.5958;RCP4.5;H1;11.41;42;2.57;6;46;7;23;871.34;129.9;63.75;0.03;7.15;23.43;4.93;5.57;0.95;1.05;10;1.87;4;-7;3;13;28.89;-3.13;1.77;1.38;-0.03;3.34;-0.2;-1.76;
9366;46.2326;2.6996;RCP4.5;H1;11.1;37;1.87;6;46;6;23;909.45;131.43;63.99;0.03;7.53;24.72;4.93;5.57;0.93;1.03;10;1.4;4;-7;2;14;51.13;-2.44;2.24;2.29;-0.05;4.17;-0.2;-1.73;
9367;46.2322;2.8033;RCP4.5;H1;11.02;35;1.6;6;45;7;23;907.57;130.4;63.95;0.03;7.49;24.65;4.92;6;0.95;1.04;9;1.17;4;-8;3;14;43.9;-2.9;2.16;1.94;-0.05;6.36;-0.25;-1.33;
9368;46.2317;2.907;RCP4.5;H1;11.35;49;2.47;3;49;8;23;903.95;141.77;59.71;0.03;7.3;22.67;6.33;6.13;0.95;1.07;12;1.7;2;-8;4;15;43.66;-4.06;2.33;2.14;-0.06;2.9;-0.22;-1.14;
9369;46.2311;3.0107;RCP4.5;H1;11.24;43;2.4;6;49;7;22;841.2;130.97;63.52;0.03;6.84;23.73;5.09;6.3;0.96;1.06;11;1.63;4;-8;3;14;34.23;-3.16;2.23;2.58;-0.05;4.03;-0.2;-1.03;
9370;46.2305;3.1144;RCP4.5;H1;11.88;59;3.07;4;48;6;24;806.41;126.43;63.51;0.03;6.71;22.79;5.31;6.27;0.99;1.1;13;1.67;2;-11;1;14;40.08;-4.6;2.17;3.08;-0.04;4.43;-0.19;-1.03;
9371;46.2297;3.2181;RCP4.5;H1;11.89;61;2.93;5;53;6;25;800.44;126.4;63.69;0.03;6.5;23.42;4.81;6.67;1;1.1;14;1.53;3;-11;1;16;41.02;-3.57;2.29;4.02;-0.03;3.93;-0.13;-0.63;
9372;46.2289;3.3218;RCP4.5;H1;11.89;62;2.87;5;53;6;25;813.55;128.37;63.56;0.03;6.57;22.99;4.88;6.5;0.96;1.09;14;1.47;3;-9;1;16;56.86;-0.83;2.04;3.33;-0.04;3.44;-0.08;-0.8;
9373;46.2279;3.4255;RCP4.5;H1;11.89;62;2.87;5;53;6;25;813.5;128.37;63.57;0.03;6.57;22.99;4.88;6.5;0.96;1.09;14;1.47;3;-9;1;16;56.83;-0.83;2.05;3.33;-0.04;3.44;-0.08;-0.8;
9374;46.2269;3.5292;RCP4.5;H1;11.68;59;2.2;4;54;6;23;842.94;130.3;63.5;0.03;6.83;23.91;4.74;6.63;0.96;1.08;14;0.93;3;-11;2;13;76.51;0.53;1.85;3.85;-0.04;3.7;-0.11;-0.67;
9375;46.2257;3.6329;RCP4.5;H1;11.78;61;3.07;5;55;7;25;977.98;141.1;60.93;0.03;7.71;25.12;4.51;6.23;0.96;1.06;14;1.67;3;-10;3;15;78.63;-0.37;2.26;3.98;-0.02;3.2;-0.15;-1.17;
9376;46.2245;3.7366;RCP4.5;H1;11.38;50;1.9;6;55;7;25;1011.12;143.13;60.79;0.03;7.93;25.94;4.3;6.3;0.95;1.06;11;0.87;3;-10;3;14;80.26;-0.8;2.39;4.21;-0.03;3.43;-0.12;-1.03;
9377;46.2232;3.8403;RCP4.5;H1;11.77;57;2.63;6;52;5;24;849.12;131.83;64.12;0.03;6.54;24.83;4.7;6.27;0.98;1.09;13;1.56;3;-11;1;13;82.15;-0.3;2.75;4.12;-0.03;2.5;-0.11;-1;
9378;46.2218;3.9439;RCP4.5;H1;11.35;54;2.17;4;58;5;25;919.67;134.3;62.27;0.03;7.59;24.48;5.4;6.33;0.94;1.07;12;1.1;3;-11;2;15;77.67;-0.3;2.35;3.77;-0.04;5.67;-0.1;-0.97;
9379;46.2202;4.0476;RCP4.5;H1;11.39;55;2.23;4;58;5;25;916.3;134.03;62.26;0.03;7.57;24.39;5.42;6.4;0.94;1.07;12;1.16;3;-11;2;15;77.53;-0.24;2.35;3.75;-0.05;5.74;-0.1;-0.97;
9380;46.2186;4.1513;RCP4.5;H1;11.22;48;1.93;5;52;5;23;1021.24;142.67;61.18;0.03;8.5;26.15;6.67;6.7;0.9;1.06;12;1.16;3;-9;1;14;105.06;0.14;2.27;3.86;-0.06;8.13;-0.08;-0.67;
9381;46.2169;4.2549;RCP4.5;H1;11.37;51;2.23;5;51;6;25;1016.12;141;61.53;0.03;8.23;26.52;6.42;6.5;0.96;1.09;12;1.23;3;-10;2;15;108.51;-0.47;2.52;4.22;-0.06;6.76;-0.16;-0.8;
9382;46.2151;4.3586;RCP4.5;H1;10.91;38;1.7;7;51;7;24;1063.16;143.47;61.5;0.03;8.55;27.72;7.47;6.27;0.95;1.08;10;1.1;4;-9;2;15;109.38;-0.93;2.7;4.41;-0.07;3.76;-0.14;-1.03;
9383;46.2132;4.4622;RCP4.5;H1;10.64;33;0.87;10;54;7;26;1165.25;145.27;61.56;0.03;9.69;30.41;6.44;6.6;1.05;1.13;9;0.6;6;-11;1;16;98.93;-2.23;2.94;5.22;-0.03;2.2;-0.14;-0.7;
9384;46.2112;4.5659;RCP4.5;H1;11.08;40;1.3;11;51;7;26;1134.45;141.4;62;0.03;9.6;29.74;5.95;6.7;1.05;1.14;11;0.73;6;-10;1;16;96.39;-1.47;2.84;5.11;-0.03;2.46;-0.13;-0.7;
9385;46.2091;4.6695;RCP4.5;H1;11.89;47;1.4;16;41;6;25;869.88;118.6;68.01;0.03;6.81;27.77;5.63;7.97;1.08;1.15;12;0.93;7;-10;2;15;61.87;-2.53;2.18;4.54;-0.01;1.63;0.02;0.6;
9386;46.2069;4.7731;RCP4.5;H1;12.65;66;2.1;14;36;4;24;905.37;128.5;64.54;0.03;7.32;26.7;5.57;7.87;0.98;1.08;14;1.3;7;-7;2;14;53.7;-0.1;1.69;3.96;-0.02;0.93;0.01;0.57;
9387;46.2047;4.8768;RCP4.5;H1;12.45;66;2.1;13;44;5;24;1018.12;134.23;64.16;0.06;8.05;29.88;5.51;8.43;1.01;1.09;14;1.27;7;-9;1;14;56.27;1.1;1.42;3.58;-0.02;2.07;-0.01;1.1;
9388;46.2023;4.9804;RCP4.5;H1;12.38;65;2.3;12;44;5;24;1028.32;135.2;63.41;0.03;8.29;29.21;5.45;8.27;0.98;1.09;14;1.53;6;-9;1;13;66.14;1.5;0.64;2.94;-0.04;3.13;-0.01;0.9;
9389;46.1998;5.084;RCP4.5;H1;12.28;63;2.67;11;46;5;25;1029.9;134.77;63.27;0.03;8.4;29.01;5.34;7.43;0.96;1.09;13;1.74;6;-8;1;12;58.26;1.04;0.31;2.11;-0.04;4.16;-0.07;0.1;
9390;46.1973;5.1875;RCP4.5;H1;12.21;62;2.57;11;47;5;25;1034.24;134.9;63.32;0.03;8.43;29.13;5.3;7.27;0.96;1.1;13;1.64;6;-8;1;12;58.98;1.1;0.33;2.09;-0.04;3.93;-0.07;-0.06;
9391;46.1946;5.2911;RCP4.5;H1;11.85;59;2.3;9;52;6;27;1048.95;133.73;63.45;0.03;8.51;29.84;5.08;7.07;0.96;1.1;14;1.43;4;-10;1;14;56.94;0.16;0.29;2.77;-0.04;4.03;-0.11;-0.26;
9392;46.1919;5.3947;RCP4.5;H1;11.17;56;2.53;5;68;6;27;1421.27;146.87;60.4;0.03;12.07;35.51;4.49;6.9;1.04;1.15;12;1.76;3;-13;0;16;71.71;-2.33;1;2.46;-0.04;4.27;-0.11;-0.47;
9393;46.189;5.4982;RCP4.5;H1;10.44;45;1.8;4;74;6;26;1510.24;148.47;60.44;0.03;12.83;37.85;4.03;6.87;1.03;1.15;11;1.33;3;-14;0;15;65.94;-2.33;1.04;2.47;-0.04;3.3;-0.11;-0.46;
9394;46.1861;5.6018;RCP4.5;H1;9.97;39;1.13;2;75;4;27;1569.96;146.53;61.45;0.03;13.53;38.88;3.32;6.87;1.19;1.32;10;0.86;2;-21;0;18;45.01;-3.27;1.33;1.28;-0.02;1.07;-0.04;-0.46;
9395;46.183;5.7053;RCP4.5;H1;9.5;33;0.7;2;81;5;28;1625.72;147.23;61.46;0.03;14.01;40.52;3.31;6.7;1.19;1.31;10;0.6;2;-20;0;19;42.64;-5.07;1.51;1.62;-0.02;1.33;-0.03;-0.73;
9396;46.1799;5.8088;RCP4.5;H1;9.32;31;0.47;2;83;4;28;1624.9;146.83;61.56;0.03;14.35;40.35;3.34;7.37;1.23;1.34;10;0.34;2;-21;-1;19;15.46;-3.6;1.26;1.35;0;-0.27;-0.01;-0.03;
9397;46.1767;5.9123;RCP4.5;H1;9.87;35;0.9;4;70;4;28;1425.73;134.47;65.04;0.06;12.24;40.15;3.35;8.17;1.21;1.27;10;0.77;3;-19;-1;19;38.08;-3.53;1.42;2.77;0.01;-1.9;0.05;0.84;
9398;46.1734;6.0158;RCP4.5;H1;11.86;51;1.93;12;40;3;23;1073.9;130.9;63.18;0.03;9.35;28.78;3.86;8.23;1.16;1.23;11;1.46;8;-16;0;15;22.37;-2.33;0.91;1.46;0.01;-1.74;0.07;0.86;
9399;46.1699;6.1193;RCP4.5;H1;11.82;51;1.87;10;40;2;24;1077.16;130.23;63.25;0.03;9.36;28.45;3.86;7.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9400;46.1664;6.2228;RCP4.5;H1;11.15;44;1.33;8;52;4;23;1147.24;131.47;63.23;0.03;10;30.9;3.87;7.9;1.12;1.21;11;1.03;5;-15;1;13;40.55;-2.3;1.02;2.29;0.02;-0.07;0.01;0.57;
9401;46.1628;6.3263;RCP4.5;H1;10.87;42;1.17;8;56;4;23;1173.05;132.2;63.27;0.03;10.25;31.65;3.87;7.7;1.13;1.22;11;0.94;5;-16;1;13;42.75;-2.2;1;2.38;0.01;-0.44;0;0.47;
9402;46.1591;6.4297;RCP4.5;H1;9.68;41;0.5;2;81;4;30;1650.47;146.73;61.16;0.03;14.49;40.26;2.26;6.83;1.12;1.28;10;0.37;2;-18;1;19;71.98;-3.2;1.34;3.54;-0.01;0.27;-0.04;-0.44;
9403;46.1553;6.5331;RCP4.5;H1;7.96;19;0;1;101;4;27;1801.05;148.4;61.22;0.03;15.82;45.57;2.54;5.93;1.11;1.24;9;0;1;-17;0;15;47.76;-2.47;1.81;4.19;-0.03;0.9;-0.06;-1.4;
9404;46.1514;6.6366;RCP4.5;H1;7.07;8;0;1;109;4;25;1887.5;152.77;60.32;0.03;16.44;46.86;3.08;5.83;1.1;1.2;5;0;1;-17;0;14;35.61;-3.63;1.91;3.78;-0.04;1.2;-0.08;-1.5;
9405;46.1475;6.74;RCP4.5;H1;6.29;2;0;1;117;4;25;1944.4;152.57;59.37;0.06;17.22;46.98;3.72;5.53;1.21;1.31;2;0;1;-19;1;19;-4.15;-5.26;1.06;2.08;-0.04;3.57;-0.18;-1.87;
9406;46.1434;6.8433;RCP4.5;H1;4.79;0;0;0;137;4;23;2092.45;155.23;59.34;0.06;18.36;49.66;4.93;5.53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9407;46.1392;6.9467;RCP4.5;H1;2.77;0;0;0;170;4;18;2290.31;159.77;58.94;0.03;19.78;53.22;5.11;6.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9468;46.2383;-1.5548;RCP4.5;H1;14.04;48;2.8;10;15;6;16;722.07;109.43;66.21;0.1;6.36;19.86;8;6.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9469;46.2418;-1.4512;RCP4.5;H1;14.03;47;2.2;10;15;6;16;731.1;110.07;66.6;0.1;6.41;20.44;8.05;6.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9471;46.2485;-1.244;RCP4.5;H1;13.79;37;1.07;8;12;5;14;746.8;110.43;66.07;0.1;6.75;20.4;8.32;6.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
9472;46.2518;-1.1403;RCP4.5;H1;13.97;47;2.2;10;15;6;16;727.62;108.83;66.48;0.1;6.45;20.47;8.07;6.73;0.86;0.96;11;1.7;5;0;3;11;9.43;-5.8;1.65;1.04;0.04;-6.97;-0.11;-0.57;
9473;46.2549;-1.0367;RCP4.5;H1;13.67;64;3.37;7;24;5;17;790.06;113.37;65.53;0.1;7.06;22.18;6.85;6.67;0.94;1.03;13;2.37;4;-3;1;11;15.58;-5.26;1.93;1.93;0.05;-7.44;-0.11;-0.63;
9474;46.2579;-0.933;RCP4.5;H1;13.65;65;3.77;7;23;5;18;792.04;113.93;65.03;0.13;6.97;22.24;6.88;6.8;0.93;1.02;13;2.74;4;-4;1;12;18.75;-5.04;1.39;2.17;0.05;-8.17;-0.06;-0.57;
9475;46.2609;-0.8293;RCP4.5;H1;13.6;64;3.77;7;24;5;18;795.41;114.1;65;0.13;7.01;22.33;6.87;6.8;0.93;1.02;13;2.74;4;-3;2;12;18.47;-5.03;1.37;2.18;0.05;-8.13;-0.05;-0.57;
9476;46.2637;-0.7256;RCP4.5;H1;13.61;66;4.4;8;23;5;20;815.14;118.73;65.12;0.06;7.05;23.2;7.64;7.03;0.95;1.04;14;3.13;4;-4;2;13;18.64;-3.54;1.5;2.16;0.05;-7.47;-0.02;-0.3;
9477;46.2665;-0.6219;RCP4.5;H1;13.56;65;4.13;8;22;4;20;815.06;118.93;65.1;0.03;7.14;22.88;7.59;7.03;0.94;1.04;14;3.03;3;-5;2;13;17.67;-3.6;1.68;2.21;0.05;-6.14;-0.03;-0.3;
9478;46.2692;-0.5182;RCP4.5;H1;13.54;64;4.13;8;22;4;20;816.24;118.97;65.06;0.03;7.15;22.91;7.58;7.07;0.94;1.04;13;3.03;3;-5;2;13;17.68;-3.7;1.65;2.21;0.05;-6.2;-0.03;-0.33;
9479;46.2717;-0.4145;RCP4.5;H1;13.42;62;3.9;8;23;4;20;827.52;118.73;65.36;0.03;7.2;23.27;7.53;7.1;0.94;1.03;13;2.8;4;-5;2;13;21.46;-3.84;1.89;2.22;0.05;-4.63;-0.04;-0.2;
9480;46.2742;-0.3108;RCP4.5;H1;13.21;59;3.5;7;24;5;20;840.69;119.93;65.46;0.03;7.33;23.45;7.46;7.4;0.94;1.04;13;2.6;3;-5;2;14;21.9;-3.34;1.95;1.99;0.05;-4.1;-0.03;0.03;
9481;46.2766;-0.207;RCP4.5;H1;12.94;58;3.27;7;26;4;21;878.56;122.37;64.82;0.03;7.65;24.33;6.57;7.57;0.96;1.07;13;2.5;3;-5;1;14;25.11;-3.46;1.91;2.13;0.05;-6.87;0.02;0.24;
9482;46.2789;-0.1033;RCP4.5;H1;12.73;55;3.17;7;28;4;23;890.86;123.5;64.64;0.03;7.75;24.5;6.54;7.7;0.98;1.09;12;2.5;4;-5;1;16;22.58;-2.8;1.79;1.64;0.04;-5.57;0.08;0.43;
9483;46.281;0.0005;RCP4.5;H1;12.94;59;3.37;7;27;4;22;878.93;123.93;64.54;0.03;7.66;23.95;6.57;7.83;0.97;1.07;14;2.5;4;-4;1;15;24.86;-2.34;1.81;1.34;0.04;-3.24;0.01;0.56;
9484;46.2831;0.1043;RCP4.5;H1;12.91;58;3.5;7;28;4;22;807.58;120.6;64.97;0.03;6.93;22.59;6.24;6.8;0.97;1.09;13;2.6;4;-5;1;16;24.61;-1.6;1.87;1.35;0.04;-3.8;-0.07;-0.5;
9485;46.2851;0.208;RCP4.5;H1;12.86;57;3.3;7;28;4;22;811.74;121.6;64.64;0.03;7;23.2;6.21;7;0.97;1.09;13;2.37;4;-5;1;16;28.08;-0.2;1.47;2.43;0.03;-2.33;-0.09;-0.4;
9486;46.287;0.3118;RCP4.5;H1;12.64;57;3.27;6;34;5;21;779.91;123.57;63.71;0.03;6.74;21.47;6.43;6.77;0.97;1.07;13;2.34;4;-5;2;14;30.46;-0.33;1.51;2.32;0.02;-2.76;-0.08;-0.5;
9487;46.2888;0.4156;RCP4.5;H1;12.67;58;3.17;6;33;5;22;778.7;123.63;63.48;0.03;6.7;21.19;6.43;6.77;0.96;1.07;14;2.37;4;-6;2;15;31.13;-0.17;1.37;2.13;0.02;-2.27;-0.1;-0.53;
9488;46.2906;0.5194;RCP4.5;H1;12.63;57;3.3;6;34;6;21;786.24;124.13;64.01;0.06;6.75;22.06;6.42;6.9;0.95;1.06;13;2.43;4;-5;3;14;33.97;0.5;1.68;3.06;0.01;-0.4;-0.09;-0.43;
9489;46.2922;0.6232;RCP4.5;H1;12.61;57;3.17;6;34;6;22;787.72;124;64.01;0.06;6.77;22.09;6.41;6.93;0.95;1.06;14;2.34;4;-6;3;15;34.11;0.4;1.68;3.09;0.01;-0.5;-0.09;-0.47;
9490;46.2937;0.727;RCP4.5;H1;12.64;56;4.3;7;32;5;23;777.95;119;65.61;0.06;6.53;22.49;6.2;6.93;0.97;1.09;14;3.1;4;-4;2;13;28.32;-0.73;1.51;2.5;0;0.73;-0.07;-0.4;
9491;46.2951;0.8308;RCP4.5;H1;12.4;53;4.13;6;34;5;23;784.26;119.17;65.43;0.03;6.57;22.97;6.07;7.37;0.96;1.09;15;3.13;3;-3;2;14;24.89;-1.23;1.33;2.4;0;0.97;-0.05;0.07;
