#-----------------------------------------------------------------------------
# Date d'extraction : 31/03/2025 - 09h46 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : FEU_METEO2022
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     RCP2.6 : Emissions maÃ®trisÃ©es
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORIFM40 : Indicateur feux de forÃªt nbj sup Ã  40 (jour)
#     NORIFMxAV : IFMx moyen
#     NORIFMx50 : Danger Feu MÃ©tÃ©o vÃ©gÃ©tation vivante ElevÃ© (jour)
#     AIFM40 : Ecart de indicateur feux de forÃªt nbj sup Ã  40 (jour)
#     AIFMxAV : Ecart de ifmx moyen
#     AIFMx50 : Ecart de danger feu mÃ©tÃ©o vÃ©gÃ©tation vivante elevÃ© (jour)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;PÃ©riode;NORIFM40;NORIFMxAV;NORIFMx50;AIFM40;AIFMxAV;AIFMx50;
#-----------------------------------------------------------------------------
16648;49.8985;1.5025;RCP2.6;H1;1;3.85;0;0;1.02;0;
16649;49.8992;1.6137;RCP2.6;H1;1;3.84;0;1;1.02;0;
16650;49.8998;1.7249;RCP2.6;H1;1;4.93;1;0;1.27;1;
16651;49.9003;1.8361;RCP2.6;H1;3;4.94;1;2;1.27;1;
16652;49.9007;1.9473;RCP2.6;H1;3;5.34;1;1;1.31;1;
16653;49.9011;2.0585;RCP2.6;H1;4;5.41;1;2;1.34;1;
16654;49.9013;2.1697;RCP2.6;H1;4;5.44;1;2;1.34;1;
16655;49.9014;2.2809;RCP2.6;H1;4;5.67;2;2;1.4;1;
16656;49.9014;2.3921;RCP2.6;H1;5;5.73;2;3;1.49;1;
16657;49.9013;2.5033;RCP2.6;H1;5;5.72;2;3;1.49;1;
16658;49.9011;2.6145;RCP2.6;H1;5;6.48;2;3;1.71;2;
16659;49.9008;2.7257;RCP2.6;H1;7;6.49;2;5;1.74;2;
16660;49.9003;2.8369;RCP2.6;H1;7;6.45;2;5;1.73;2;
16661;49.8998;2.9481;RCP2.6;H1;7;6.48;2;5;1.74;2;
16662;49.8992;3.0593;RCP2.6;H1;7;6.4;2;5;1.74;2;
16663;49.8985;3.1705;RCP2.6;H1;7;5.78;2;5;1.6;1;
16664;49.8977;3.2817;RCP2.6;H1;5;5.71;2;4;1.56;1;
16665;49.8968;3.3928;RCP2.6;H1;5;5.71;2;4;1.58;1;
16666;49.8958;3.504;RCP2.6;H1;5;5.69;1;4;1.56;1;
16667;49.8947;3.6152;RCP2.6;H1;5;5.66;1;3;1.57;1;
16668;49.8934;3.7264;RCP2.6;H1;5;4.71;0;4;1.39;0;
16669;49.8921;3.8375;RCP2.6;H1;2;4.66;0;1;1.37;0;
16670;49.8907;3.9487;RCP2.6;H1;2;4.64;1;1;1.4;0;
16671;49.8892;4.0598;RCP2.6;H1;2;4.62;1;2;1.4;0;
16672;49.8876;4.171;RCP2.6;H1;2;4.51;1;2;1.36;0;
16673;49.8858;4.2821;RCP2.6;H1;2;3.63;0;2;1.2;0;
16674;49.884;4.3933;RCP2.6;H1;1;3.45;0;1;1.14;0;
16675;49.8821;4.5044;RCP2.6;H1;1;3.28;0;1;1.05;0;
16676;49.88;4.6155;RCP2.6;H1;1;3.36;0;0;1.08;0;
16677;49.8779;4.7266;RCP2.6;H1;1;3.48;0;1;1.1;0;
16678;49.8757;4.8377;RCP2.6;H1;1;3.39;0;1;1.07;0;
16788;49.9676;1.1673;RCP2.6;H1;0;3.61;0;0;0.8;0;
16789;49.9686;1.2786;RCP2.6;H1;1;3.55;0;1;0.81;0;
16790;49.9695;1.39;RCP2.6;H1;1;3.65;0;0;0.9;0;
16791;49.9703;1.5013;RCP2.6;H1;1;3.86;0;0;1.02;0;
16792;49.971;1.6127;RCP2.6;H1;1;4.9;1;0;1.18;1;
16793;49.9717;1.724;RCP2.6;H1;2;4.94;1;1;1.22;1;
16794;49.9722;1.8354;RCP2.6;H1;3;5.02;1;1;1.27;1;
16795;49.9726;1.9467;RCP2.6;H1;3;5.48;1;1;1.31;1;
16796;49.9729;2.0581;RCP2.6;H1;4;5.57;1;2;1.33;1;
16797;49.9731;2.1694;RCP2.6;H1;4;5.55;1;2;1.33;1;
16798;49.9732;2.2808;RCP2.6;H1;4;5.54;1;2;1.41;1;
16799;49.9732;2.3922;RCP2.6;H1;4;5.63;1;3;1.49;1;
16800;49.9731;2.5035;RCP2.6;H1;4;5.65;2;3;1.49;1;
16801;49.9729;2.6149;RCP2.6;H1;4;5.72;2;3;1.52;1;
16802;49.9726;2.7262;RCP2.6;H1;5;6.4;2;3;1.68;1;
16803;49.9722;2.8376;RCP2.6;H1;7;6.42;2;5;1.73;2;
16804;49.9717;2.949;RCP2.6;H1;7;6.36;2;5;1.73;2;
16805;49.9711;3.0603;RCP2.6;H1;7;6.25;2;5;1.69;2;
16806;49.9703;3.1717;RCP2.6;H1;7;6.22;2;5;1.69;2;
16807;49.9695;3.283;RCP2.6;H1;6;5.63;1;5;1.56;1;
16808;49.9686;3.3943;RCP2.6;H1;5;5.59;1;4;1.55;1;
16809;49.9676;3.5057;RCP2.6;H1;5;5.52;1;4;1.55;1;
16810;49.9665;3.617;RCP2.6;H1;5;5.54;1;3;1.58;1;
16811;49.9653;3.7283;RCP2.6;H1;4;4.58;0;3;1.39;0;
16812;49.9639;3.8397;RCP2.6;H1;2;4.43;0;1;1.35;0;
16813;49.9625;3.951;RCP2.6;H1;2;4.48;1;1;1.36;0;
16814;49.961;4.0623;RCP2.6;H1;2;4.45;1;1;1.36;0;
16815;49.9594;4.1736;RCP2.6;H1;2;4.28;1;1;1.33;0;
16816;49.9576;4.2849;RCP2.6;H1;2;3.34;0;2;1.09;0;
16817;49.9558;4.3962;RCP2.6;H1;1;3.35;0;0;1.11;0;
16818;49.9539;4.5074;RCP2.6;H1;1;3.26;0;1;1.04;0;
16819;49.9518;4.6187;RCP2.6;H1;0;3.41;0;0;1.09;0;
16820;49.9497;4.73;RCP2.6;H1;1;3.14;0;1;1.01;0;
16821;49.9475;4.8412;RCP2.6;H1;0;3.05;0;0;0.98;0;
16932;50.0404;1.2771;RCP2.6;H1;0;3.67;0;0;0.8;0;
16933;50.0413;1.3886;RCP2.6;H1;1;3.72;0;0;0.89;0;
16934;50.0421;1.5001;RCP2.6;H1;1;4.39;1;0;1.01;1;
16935;50.0429;1.6116;RCP2.6;H1;2;4.82;1;1;1.07;1;
16936;50.0435;1.7232;RCP2.6;H1;2;4.95;1;1;1.18;0;
16937;50.044;1.8347;RCP2.6;H1;2;5.1;1;1;1.25;1;
16938;50.0444;1.9462;RCP2.6;H1;3;5.1;1;1;1.25;1;
16939;50.0447;2.0577;RCP2.6;H1;3;5.57;1;1;1.36;1;
16940;50.0449;2.1692;RCP2.6;H1;4;5.55;1;2;1.41;1;
16941;50.045;2.2807;RCP2.6;H1;4;5.41;1;2;1.39;1;
16942;50.045;2.3922;RCP2.6;H1;4;5.51;1;3;1.49;1;
16943;50.0449;2.5038;RCP2.6;H1;4;5.54;1;3;1.48;1;
16944;50.0447;2.6153;RCP2.6;H1;4;5.6;2;3;1.52;1;
16945;50.0444;2.7268;RCP2.6;H1;5;5.55;2;3;1.56;1;
16946;50.044;2.8383;RCP2.6;H1;5;6.27;2;3;1.68;1;
16947;50.0435;2.9498;RCP2.6;H1;6;6.25;2;5;1.71;1;
16948;50.0429;3.0613;RCP2.6;H1;6;6.19;2;5;1.68;1;
16949;50.0422;3.1728;RCP2.6;H1;6;5.72;1;5;1.59;1;
16950;50.0413;3.2843;RCP2.6;H1;5;5.62;1;4;1.58;1;
16951;50.0404;3.3958;RCP2.6;H1;5;5.58;1;3;1.58;1;
16952;50.0394;3.5073;RCP2.6;H1;5;5.54;1;4;1.56;1;
16953;50.0383;3.6188;RCP2.6;H1;4;5.53;1;3;1.61;1;
16954;50.0371;3.7303;RCP2.6;H1;4;4.55;0;4;1.39;0;
16955;50.0357;3.8418;RCP2.6;H1;2;4.44;0;1;1.35;0;
16956;50.0343;3.9533;RCP2.6;H1;2;4.42;0;2;1.34;0;
16957;50.0328;4.0647;RCP2.6;H1;2;4.33;0;1;1.32;0;
16958;50.0312;4.1762;RCP2.6;H1;2;4.24;0;1;1.31;0;
16962;50.0236;4.622;RCP2.6;H1;0;3.21;0;0;1.03;0;
16963;50.0215;4.7334;RCP2.6;H1;0;3.3;0;0;1.04;0;
16964;50.0192;4.8448;RCP2.6;H1;0;3.06;0;0;0.95;0;
17077;50.1139;1.4989;RCP2.6;H1;0;4.31;0;0;0.87;0;
17078;50.1147;1.6106;RCP2.6;H1;1;4.43;1;1;1;1;
17079;50.1153;1.7223;RCP2.6;H1;2;5.05;1;0;1.17;1;
17080;50.1158;1.834;RCP2.6;H1;2;5.16;1;1;1.26;1;
17081;50.1162;1.9456;RCP2.6;H1;3;5.08;1;1;1.25;1;
17082;50.1165;2.0573;RCP2.6;H1;3;5.42;1;1;1.34;1;
17083;50.1167;2.169;RCP2.6;H1;3;4.6;1;2;1.28;0;
17084;50.1168;2.2806;RCP2.6;H1;2;4.6;1;1;1.28;0;
17085;50.1168;2.3923;RCP2.6;H1;2;4.69;1;1;1.34;1;
17086;50.1167;2.504;RCP2.6;H1;3;4.78;1;1;1.37;1;
17087;50.1165;2.6157;RCP2.6;H1;3;4.76;1;2;1.39;1;
17088;50.1162;2.7273;RCP2.6;H1;3;5.39;1;2;1.45;1;
17089;50.1158;2.839;RCP2.6;H1;4;5.41;1;2;1.46;1;
17090;50.1153;2.9507;RCP2.6;H1;4;5.39;1;3;1.47;1;
17091;50.1147;3.0624;RCP2.6;H1;4;5.38;1;3;1.46;1;
17092;50.114;3.174;RCP2.6;H1;4;5.84;1;2;1.61;1;
17093;50.1131;3.2857;RCP2.6;H1;5;5.73;1;4;1.59;1;
17094;50.1122;3.3973;RCP2.6;H1;5;5.62;1;4;1.56;1;
17095;50.1112;3.509;RCP2.6;H1;5;5.61;1;3;1.56;1;
17096;50.1101;3.6206;RCP2.6;H1;4;5.54;1;4;1.6;1;
17097;50.1089;3.7323;RCP2.6;H1;4;5.5;1;3;1.61;1;
17098;50.1075;3.8439;RCP2.6;H1;4;4.45;0;4;1.39;0;
17099;50.1061;3.9556;RCP2.6;H1;2;4.39;0;1;1.35;0;
17100;50.1046;4.0672;RCP2.6;H1;2;4.32;0;1;1.35;0;
17101;50.1029;4.1788;RCP2.6;H1;2;4.26;0;1;1.27;0;
17106;50.0933;4.7368;RCP2.6;H1;1;3.52;0;0;1.1;0;
17107;50.091;4.8483;RCP2.6;H1;1;3.33;0;0;1.01;0;
17220;50.1857;1.4978;RCP2.6;H1;1;4.39;0;1;0.88;0;
17221;50.1865;1.6096;RCP2.6;H1;2;4.38;0;1;0.88;0;
17222;50.1871;1.7214;RCP2.6;H1;2;4.53;1;1;0.99;1;
17223;50.1876;1.8332;RCP2.6;H1;2;5.05;1;0;1.15;1;
17224;50.188;1.9451;RCP2.6;H1;3;5;1;2;1.14;1;
17225;50.1883;2.0569;RCP2.6;H1;3;5.35;1;1;1.24;1;
17226;50.1885;2.1687;RCP2.6;H1;3;4.67;1;2;1.24;0;
17227;50.1886;2.2806;RCP2.6;H1;2;4.64;1;1;1.24;0;
17228;50.1886;2.3924;RCP2.6;H1;2;4.58;1;1;1.28;0;
17229;50.1885;2.5042;RCP2.6;H1;2;4.66;1;1;1.33;0;
17230;50.1883;2.6161;RCP2.6;H1;3;4.76;1;2;1.4;1;
17231;50.188;2.7279;RCP2.6;H1;3;5.4;1;2;1.45;1;
17232;50.1876;2.8397;RCP2.6;H1;4;5.46;1;2;1.46;1;
17233;50.1871;2.9516;RCP2.6;H1;4;5.45;1;3;1.47;1;
17234;50.1865;3.0634;RCP2.6;H1;4;5.46;1;3;1.46;1;
17235;50.1858;3.1752;RCP2.6;H1;4;5.8;1;2;1.54;1;
17236;50.1849;3.287;RCP2.6;H1;5;5.8;1;3;1.55;1;
17237;50.184;3.3989;RCP2.6;H1;5;5.7;1;4;1.56;1;
17238;50.183;3.5107;RCP2.6;H1;5;5.63;1;4;1.56;1;
17239;50.1819;3.6225;RCP2.6;H1;4;5.52;1;3;1.58;1;
17240;50.1807;3.7343;RCP2.6;H1;4;5.49;1;3;1.6;1;
17241;50.1793;3.8461;RCP2.6;H1;4;4.46;0;4;1.37;0;
17242;50.1779;3.9579;RCP2.6;H1;1;4.32;0;1;1.32;0;
17243;50.1764;4.0696;RCP2.6;H1;1;4.27;0;1;1.31;0;
17244;50.1747;4.1814;RCP2.6;H1;1;4.19;0;1;1.26;0;
17249;50.165;4.7402;RCP2.6;H1;1;3.54;0;0;1.1;0;
17250;50.1628;4.8519;RCP2.6;H1;1;3.49;0;0;1.06;0;
17363;50.2575;1.4966;RCP2.6;H1;1;4.39;0;1;0.88;0;
17364;50.2583;1.6085;RCP2.6;H1;2;4.43;1;1;0.86;0;
17365;50.2589;1.7205;RCP2.6;H1;2;4.88;1;1;0.9;0;
17366;50.2594;1.8325;RCP2.6;H1;2;4.94;1;1;1.02;0;
17367;50.2598;1.9445;RCP2.6;H1;3;5.04;1;1;1.15;1;
17368;50.2601;2.0565;RCP2.6;H1;3;4.05;0;2;1.06;0;
17369;50.2603;2.1685;RCP2.6;H1;2;4.74;1;0;1.27;1;
17370;50.2604;2.2805;RCP2.6;H1;3;4.72;1;1;1.27;1;
17371;50.2604;2.3925;RCP2.6;H1;3;4.7;1;1;1.32;0;
17372;50.2603;2.5045;RCP2.6;H1;3;4.67;1;2;1.32;0;
17373;50.2601;2.6165;RCP2.6;H1;3;4.71;1;2;1.32;0;
17374;50.2598;2.7285;RCP2.6;H1;3;5.39;1;2;1.36;0;
17375;50.2594;2.8405;RCP2.6;H1;3;5.4;1;2;1.41;0;
17376;50.2589;2.9524;RCP2.6;H1;3;5.45;1;2;1.41;0;
17377;50.2583;3.0644;RCP2.6;H1;3;5.46;1;2;1.43;0;
17378;50.2576;3.1764;RCP2.6;H1;3;5.79;1;2;1.48;1;
17379;50.2567;3.2884;RCP2.6;H1;5;5.83;1;4;1.53;1;
17380;50.2558;3.4004;RCP2.6;H1;5;5.75;1;4;1.52;1;
17381;50.2548;3.5123;RCP2.6;H1;5;5.68;1;4;1.52;1;
17382;50.2537;3.6243;RCP2.6;H1;4;5.62;1;3;1.58;1;
17383;50.2524;3.7363;RCP2.6;H1;4;5.53;1;3;1.59;1;
17384;50.2511;3.8482;RCP2.6;H1;4;5.53;1;3;1.6;1;
17385;50.2497;3.9602;RCP2.6;H1;4;4.44;0;4;1.34;0;
17386;50.2482;4.0721;RCP2.6;H1;2;4.33;0;1;1.33;0;
17387;50.2465;4.184;RCP2.6;H1;1;4.27;0;1;1.27;0;
17507;50.33;1.6075;RCP2.6;H1;1;4.43;1;1;0.86;0;
17508;50.3307;1.7196;RCP2.6;H1;2;4.87;1;1;0.9;0;
17509;50.3312;1.8318;RCP2.6;H1;2;4.96;1;1;1.01;0;
17510;50.3316;1.9439;RCP2.6;H1;3;3.96;0;2;0.95;0;
17511;50.3319;2.0561;RCP2.6;H1;1;3.94;0;1;0.96;0;
17512;50.3321;2.1683;RCP2.6;H1;1;4.04;0;1;1.06;0;
17513;50.3322;2.2804;RCP2.6;H1;1;4.61;1;0;1.17;0;
17514;50.3322;2.3926;RCP2.6;H1;2;4.62;1;1;1.24;0;
17515;50.3321;2.5047;RCP2.6;H1;2;4.63;1;1;1.26;0;
17516;50.3319;2.6169;RCP2.6;H1;2;4.67;1;1;1.26;0;
17517;50.3316;2.729;RCP2.6;H1;2;5.33;1;1;1.32;0;
17518;50.3312;2.8412;RCP2.6;H1;3;5.35;1;2;1.33;0;
17519;50.3307;2.9533;RCP2.6;H1;3;5.43;1;2;1.33;0;
17520;50.3301;3.0655;RCP2.6;H1;3;5.86;1;2;1.49;1;
17521;50.3293;3.1776;RCP2.6;H1;5;5.85;1;4;1.49;1;
17522;50.3285;3.2897;RCP2.6;H1;5;5.84;1;4;1.53;1;
17523;50.3276;3.4019;RCP2.6;H1;5;5.85;1;3;1.53;1;
17524;50.3266;3.514;RCP2.6;H1;5;5.79;1;4;1.53;1;
17525;50.3255;3.6261;RCP2.6;H1;5;5.69;1;4;1.56;1;
17526;50.3242;3.7383;RCP2.6;H1;4;5.58;1;3;1.55;1;
17527;50.3229;3.8504;RCP2.6;H1;4;5.47;1;3;1.55;1;
17528;50.3215;3.9625;RCP2.6;H1;4;4.49;0;4;1.36;0;
17529;50.3199;4.0746;RCP2.6;H1;2;4.46;0;1;1.32;0;
17530;50.3183;4.1867;RCP2.6;H1;1;4.4;0;1;1.31;0;
17650;50.4018;1.6065;RCP2.6;H1;1;4.16;0;1;0.73;0;
17651;50.4024;1.7188;RCP2.6;H1;1;3.77;0;1;0.71;0;
17652;50.403;1.8311;RCP2.6;H1;1;3.86;0;0;0.78;0;
17653;50.4034;1.9434;RCP2.6;H1;1;3.95;0;1;0.87;0;
17654;50.4037;2.0557;RCP2.6;H1;1;3.94;0;1;0.88;0;
17655;50.4039;2.168;RCP2.6;H1;1;3.98;0;1;1;0;
17656;50.404;2.2803;RCP2.6;H1;1;4.58;1;0;1.1;0;
17657;50.404;2.3926;RCP2.6;H1;2;4.62;1;1;1.25;0;
17658;50.4039;2.505;RCP2.6;H1;2;4.61;1;1;1.26;0;
17659;50.4037;2.6173;RCP2.6;H1;2;4.6;1;1;1.26;0;
17660;50.4034;2.7296;RCP2.6;H1;2;5.3;1;1;1.32;0;
17661;50.403;2.8419;RCP2.6;H1;3;5.44;1;2;1.34;0;
17662;50.4025;2.9542;RCP2.6;H1;3;5.46;1;2;1.34;0;
17663;50.4018;3.0665;RCP2.6;H1;3;6.19;1;1;1.45;1;
17664;50.4011;3.1788;RCP2.6;H1;5;6.22;2;3;1.5;1;
17665;50.4003;3.2911;RCP2.6;H1;5;6.22;2;4;1.5;1;
17666;50.3994;3.4034;RCP2.6;H1;5;5.91;2;4;1.53;1;
17667;50.3984;3.5157;RCP2.6;H1;5;5.88;1;4;1.53;1;
17668;50.3972;3.628;RCP2.6;H1;5;5.96;2;4;1.61;1;
17793;50.4736;1.6054;RCP2.6;H1;1;4.16;0;1;0.71;0;
17794;50.4742;1.7179;RCP2.6;H1;1;3.8;0;1;0.7;0;
17795;50.4747;1.8304;RCP2.6;H1;1;3.87;0;0;0.78;0;
17796;50.4752;1.9428;RCP2.6;H1;1;3.92;0;1;0.88;0;
17797;50.4755;2.0553;RCP2.6;H1;1;3.88;0;1;0.88;0;
17798;50.4757;2.1678;RCP2.6;H1;1;3.95;0;1;1;0;
17799;50.4758;2.2802;RCP2.6;H1;1;3.96;0;1;1.08;0;
17800;50.4758;2.3927;RCP2.6;H1;2;4.58;1;1;1.2;0;
17801;50.4757;2.5052;RCP2.6;H1;2;5.07;0;1;1.19;0;
17802;50.4755;2.6177;RCP2.6;H1;2;5.12;0;1;1.18;0;
17803;50.4752;2.7301;RCP2.6;H1;2;5.13;0;1;1.15;0;
17804;50.4747;2.8426;RCP2.6;H1;2;5.47;1;1;1.28;1;
17805;50.4742;2.9551;RCP2.6;H1;3;5.49;1;2;1.29;0;
17806;50.4736;3.0675;RCP2.6;H1;3;6.09;1;2;1.38;1;
17807;50.4729;3.18;RCP2.6;H1;5;6.14;2;3;1.44;1;
17808;50.4721;3.2925;RCP2.6;H1;5;6.18;1;4;1.44;1;
17809;50.4712;3.4049;RCP2.6;H1;5;5.95;2;4;1.5;1;
17810;50.4701;3.5174;RCP2.6;H1;5;5.99;2;4;1.61;1;
17811;50.469;3.6298;RCP2.6;H1;5;5.97;2;4;1.61;1;
17936;50.5454;1.6044;RCP2.6;H1;5;4.1;0;5;0.71;0;
17937;50.546;1.717;RCP2.6;H1;1;3.74;0;1;0.7;0;
17938;50.5465;1.8296;RCP2.6;H1;1;3.82;0;0;0.75;0;
17939;50.5469;1.9423;RCP2.6;H1;1;3.83;0;1;0.84;0;
17940;50.5472;2.0549;RCP2.6;H1;1;3.83;0;1;0.84;0;
17941;50.5474;2.1675;RCP2.6;H1;1;3.88;0;1;0.93;0;
17942;50.5475;2.2802;RCP2.6;H1;1;3.87;0;1;1;0;
17943;50.5475;2.3928;RCP2.6;H1;1;5;0;0;1.08;0;
17944;50.5474;2.5054;RCP2.6;H1;2;5.14;0;1;1.13;0;
17945;50.5472;2.6181;RCP2.6;H1;2;5.18;1;1;1.14;0;
17946;50.5469;2.7307;RCP2.6;H1;2;5.19;1;2;1.14;0;
17947;50.5465;2.8433;RCP2.6;H1;2;6.21;2;1;1.32;1;
17948;50.546;2.956;RCP2.6;H1;5;6.22;2;3;1.35;1;
17949;50.5454;3.0686;RCP2.6;H1;5;6.13;1;3;1.38;1;
17950;50.5447;3.1812;RCP2.6;H1;5;6.15;2;3;1.44;1;
17951;50.5438;3.2938;RCP2.6;H1;5;6.11;2;4;1.44;1;
17952;50.5429;3.4065;RCP2.6;H1;5;5.88;2;4;1.49;1;
17953;50.5419;3.5191;RCP2.6;H1;5;5.94;2;4;1.59;1;
18079;50.6171;1.6033;RCP2.6;H1;5;4.03;0;5;0.66;0;
18080;50.6178;1.7161;RCP2.6;H1;1;3.77;0;1;0.71;0;
18081;50.6183;1.8289;RCP2.6;H1;1;3.72;0;1;0.73;0;
18082;50.6187;1.9417;RCP2.6;H1;1;3.76;0;1;0.8;0;
18083;50.619;2.0545;RCP2.6;H1;1;3.77;0;1;0.79;0;
18084;50.6192;2.1673;RCP2.6;H1;1;3.8;0;1;0.83;0;
18085;50.6193;2.2801;RCP2.6;H1;1;5.03;0;0;1.07;0;
18086;50.6193;2.3929;RCP2.6;H1;2;5.13;0;1;1.08;0;
18087;50.6192;2.5057;RCP2.6;H1;2;5.1;0;1;1.13;0;
18088;50.619;2.6185;RCP2.6;H1;2;5.12;0;1;1.15;0;
18089;50.6187;2.7313;RCP2.6;H1;2;5.12;0;1;1.15;0;
18090;50.6183;2.8441;RCP2.6;H1;2;5.18;1;1;1.14;0;
18091;50.6178;2.9569;RCP2.6;H1;3;6.2;2;1;1.32;1;
18092;50.6171;3.0696;RCP2.6;H1;5;6.17;2;4;1.33;1;
18093;50.6164;3.1824;RCP2.6;H1;5;6.18;2;4;1.38;1;
18094;50.6156;3.2952;RCP2.6;H1;5;6.16;2;4;1.38;1;
18222;50.6889;1.6023;RCP2.6;H1;5;4.01;0;5;0.65;0;
18223;50.6895;1.7152;RCP2.6;H1;1;3.7;0;1;0.67;0;
18224;50.69;1.8282;RCP2.6;H1;1;3.77;0;0;0.71;0;
18225;50.6904;1.9411;RCP2.6;H1;1;3.76;0;1;0.79;0;
18226;50.6908;2.0541;RCP2.6;H1;1;3.78;0;1;0.79;0;
18227;50.691;2.167;RCP2.6;H1;1;4.88;0;0;0.89;0;
18228;50.6911;2.28;RCP2.6;H1;2;5.03;0;1;1;0;
18229;50.6911;2.393;RCP2.6;H1;2;4.95;0;1;0.98;0;
18230;50.691;2.5059;RCP2.6;H1;2;5.05;0;1;1.07;0;
18231;50.6908;2.6189;RCP2.6;H1;2;5.16;0;1;1.17;0;
18232;50.6904;2.7318;RCP2.6;H1;3;5.16;0;2;1.16;0;
18233;50.69;2.8448;RCP2.6;H1;3;5.15;1;2;1.17;0;
18234;50.6895;2.9577;RCP2.6;H1;3;6.25;2;2;1.34;1;
18235;50.6889;3.0707;RCP2.6;H1;5;6.23;2;4;1.34;1;
18236;50.6882;3.1836;RCP2.6;H1;5;6.16;2;4;1.31;1;
18237;50.6874;3.2966;RCP2.6;H1;5;6.24;2;4;1.39;1;
18365;50.7606;1.6012;RCP2.6;H1;5;4.05;0;4;0.65;0;
18366;50.7613;1.7143;RCP2.6;H1;1;3.72;0;0;0.67;0;
18367;50.7618;1.8274;RCP2.6;H1;1;3.66;0;0;0.67;0;
18368;50.7622;1.9406;RCP2.6;H1;1;3.71;0;0;0.72;0;
18369;50.7625;2.0537;RCP2.6;H1;1;3.69;0;0;0.74;0;
18370;50.7627;2.1668;RCP2.6;H1;1;4.8;0;0;0.75;0;
18371;50.7628;2.2799;RCP2.6;H1;2;5.01;0;1;0.87;0;
18372;50.7628;2.393;RCP2.6;H1;2;4.85;0;1;0.86;0;
18373;50.7627;2.5062;RCP2.6;H1;2;4.97;0;1;1.01;0;
18374;50.7625;2.6193;RCP2.6;H1;2;5.05;0;2;1.1;0;
18375;50.7622;2.7324;RCP2.6;H1;3;5.08;0;2;1.16;0;
18376;50.7618;2.8455;RCP2.6;H1;3;5.09;1;2;1.16;0;
18377;50.7613;2.9586;RCP2.6;H1;3;6.24;2;1;1.34;1;
18378;50.7606;3.0718;RCP2.6;H1;5;6.23;2;4;1.33;1;
18379;50.7599;3.1849;RCP2.6;H1;5;6.16;2;4;1.32;1;
18508;50.8324;1.6001;RCP2.6;H1;4;3.97;0;4;0.62;0;
18509;50.833;1.7134;RCP2.6;H1;0;3.66;0;0;0.64;0;
18510;50.8335;1.8267;RCP2.6;H1;0;3.6;0;0;0.64;0;
18511;50.8339;1.94;RCP2.6;H1;0;3.7;0;0;0.65;0;
18512;50.8342;2.0533;RCP2.6;H1;1;4.77;0;0;0.63;0;
18513;50.8345;2.1665;RCP2.6;H1;1;4.9;0;0;0.74;0;
18514;50.8346;2.2798;RCP2.6;H1;2;4.86;0;1;0.86;0;
18515;50.8346;2.3931;RCP2.6;H1;2;5;0;1;1.01;0;
18516;50.8345;2.5064;RCP2.6;H1;2;4.98;0;2;1.01;0;
18517;50.8342;2.6197;RCP2.6;H1;2;5.09;0;1;1.1;0;
18518;50.8339;2.733;RCP2.6;H1;3;5.08;0;2;1.1;0;
18652;50.9047;1.7125;RCP2.6;H1;5;4.47;0;4;0.58;0;
18653;50.9053;1.826;RCP2.6;H1;1;4.55;0;0;0.56;0;
18654;50.9057;1.9394;RCP2.6;H1;1;4.66;0;0;0.58;0;
18655;50.906;2.0529;RCP2.6;H1;1;4.66;0;0;0.57;0;
18656;50.9062;2.1663;RCP2.6;H1;1;4.97;0;0;0.57;0;
18657;50.9063;2.2797;RCP2.6;H1;1;5.04;1;0;0.7;0;
18658;50.9063;2.3932;RCP2.6;H1;2;5.13;1;1;0.86;0;
18659;50.9062;2.5066;RCP2.6;H1;2;5.15;1;1;0.87;0;
18660;50.906;2.6201;RCP2.6;H1;2;5.25;1;1;0.99;0;
18796;50.977;1.8252;RCP2.6;H1;5;4.59;0;4;0.56;0;
18797;50.9774;1.9388;RCP2.6;H1;1;4.66;0;0;0.58;0;
18798;50.9777;2.0524;RCP2.6;H1;1;4.66;0;0;0.57;0;
18799;50.9779;2.1661;RCP2.6;H1;1;4.97;0;0;0.58;0;
18800;50.978;2.2797;RCP2.6;H1;1;5.04;1;0;0.69;0;
18801;50.978;2.3933;RCP2.6;H1;2;5.01;0;1;0.73;0;
18802;50.9779;2.5069;RCP2.6;H1;1;5.17;1;1;0.86;0;
18803;50.9777;2.6205;RCP2.6;H1;2;5.25;1;1;0.98;0;
18942;51.0496;2.1658;RCP2.6;H1;1;4.97;0;1;0.57;0;
18943;51.0497;2.2796;RCP2.6;H1;1;5.01;0;1;0.73;0;
18944;51.0497;2.3934;RCP2.6;H1;1;5.01;0;1;0.73;0;
18945;51.0496;2.5071;RCP2.6;H1;1;5.02;0;1;0.73;0;
18946;51.0494;2.6209;RCP2.6;H1;1;5.11;1;1;0.87;0;
139;41.3373;9.1495;RCP2.6;H2;45;16.7;26;5;1.12;4;
281;41.4149;9.0628;RCP2.6;H2;43;16.57;26;2;1.03;6;
