Point;Latitude;Longitude;Contexte;P̩riode;NORIFM40;NORIFMxAV;NORIFMx50;AIFM40;AIFMxAV;AIFMx50;
6198;44.6341;0.4723;RCP4.5;H1;4;6.41;1;3;1.2;1;
6199;44.6357;0.573;RCP4.5;H1;4;6.36;1;2;1.2;1;
6200;44.6373;0.6737;RCP4.5;H1;4;6.3;1;3;1.22;1;
6201;44.6388;0.7745;RCP4.5;H1;4;6.19;1;2;1.2;1;
6202;44.6402;0.8752;RCP4.5;H1;3;5.86;1;2;1.16;0;
6203;44.6415;0.976;RCP4.5;H1;3;5.63;0;2;1.12;0;
6204;44.6427;1.0768;RCP4.5;H1;3;5.59;0;2;0.98;0;
6205;44.6438;1.1775;RCP4.5;H1;3;6;1;1;0.98;0;
6206;44.6448;1.2783;RCP4.5;H1;4;5.96;1;3;0.89;1;
6207;44.6457;1.3791;RCP4.5;H1;3;5.86;1;2;0.89;1;
6208;44.6465;1.4799;RCP4.5;H1;3;5.56;1;3;0.79;1;
6209;44.6473;1.5806;RCP4.5;H1;3;5.99;1;1;0.86;1;
6210;44.6479;1.6814;RCP4.5;H1;4;5.88;1;3;0.8;1;
6211;44.6485;1.7822;RCP4.5;H1;4;6.04;1;2;0.76;1;
6212;44.6489;1.883;RCP4.5;H1;4;6.03;1;2;0.76;1;
6213;44.6493;1.9838;RCP4.5;H1;4;5.1;1;3;0.68;0;
6214;44.6496;2.0846;RCP4.5;H1;3;5.13;1;1;0.71;1;
6215;44.6498;2.1854;RCP4.5;H1;3;5.63;1;2;0.74;1;
6216;44.6499;2.2862;RCP4.5;H1;4;5.32;1;2;0.75;1;
6217;44.6499;2.387;RCP4.5;H1;3;5.26;1;2;0.78;1;
6218;44.6498;2.4877;RCP4.5;H1;3;5.18;1;2;0.75;1;
6219;44.6496;2.5885;RCP4.5;H1;3;5.3;1;2;0.84;1;
6220;44.6493;2.6893;RCP4.5;H1;3;5.13;2;2;0.87;1;
6221;44.6489;2.7901;RCP4.5;H1;3;4.77;1;2;0.85;1;
6222;44.6485;2.8909;RCP4.5;H1;3;3.96;0;2;0.78;0;
6223;44.6479;2.9917;RCP4.5;H1;1;4.29;1;0;0.74;0;
6224;44.6473;3.0925;RCP4.5;H1;2;4.24;0;1;0.84;0;
6225;44.6465;3.1933;RCP4.5;H1;1;4.26;1;1;0.91;0;
6226;44.6457;3.294;RCP4.5;H1;1;5.28;1;0;0.98;1;
6227;44.6448;3.3948;RCP4.5;H1;2;5.25;1;1;0.93;1;
6228;44.6438;3.4956;RCP4.5;H1;3;4.63;1;2;0.83;0;
6229;44.6427;3.5964;RCP4.5;H1;2;4.31;1;1;0.76;0;
6230;44.6415;3.6971;RCP4.5;H1;2;4.6;1;1;0.84;1;
6231;44.6402;3.7979;RCP4.5;H1;2;4.64;1;1;0.85;1;
6232;44.6388;3.8986;RCP4.5;H1;2;5.18;1;1;0.97;1;
6233;44.6373;3.9994;RCP4.5;H1;3;4.71;0;2;1.14;0;
6234;44.6358;4.1001;RCP4.5;H1;2;4.62;0;1;1.09;0;
6235;44.6341;4.2009;RCP4.5;H1;1;5.98;1;0;1.25;1;
6236;44.6323;4.3016;RCP4.5;H1;4;8.58;4;-1;1.52;2;
6237;44.6305;4.4023;RCP4.5;H1;11;10.74;10;2;1.76;6;
6238;44.6286;4.503;RCP4.5;H1;19;7.88;4;15;1.49;3;
6239;44.6265;4.6038;RCP4.5;H1;11;7.23;4;7;1.36;3;
6240;44.6244;4.7045;RCP4.5;H1;9;10.94;12;-3;1.91;7;
6241;44.6222;4.8052;RCP4.5;H1;22;9.72;8;14;1.66;5;
6242;44.6199;4.9058;RCP4.5;H1;17;9.69;8;8;1.65;5;
6243;44.6175;5.0065;RCP4.5;H1;17;8.23;6;12;1.56;4;
6244;44.615;5.1072;RCP4.5;H1;12;7.71;4;9;1.45;3;
6245;44.6124;5.2079;RCP4.5;H1;9;6.1;2;8;1.31;2;
6246;44.6098;5.3085;RCP4.5;H1;6;6.63;2;5;1.33;2;
6247;44.607;5.4092;RCP4.5;H1;6;6.18;2;5;1.31;1;
6248;44.6041;5.5098;RCP4.5;H1;5;6.35;1;4;1.38;1;
6249;44.6012;5.6104;RCP4.5;H1;5;5.52;1;5;1.26;1;
6250;44.5981;5.711;RCP4.5;H1;4;8.84;5;-1;1.73;3;
6251;44.595;5.8116;RCP4.5;H1;11;7.51;3;9;1.56;2;
6252;44.5918;5.9122;RCP4.5;H1;7;6.53;1;6;1.41;1;
6253;44.5885;6.0128;RCP4.5;H1;4;7.68;3;1;1.68;3;
6254;44.5851;6.1134;RCP4.5;H1;9;8.39;2;6;1.51;2;
6255;44.5816;6.2139;RCP4.5;H1;8;6.49;1;7;1.48;1;
6256;44.578;6.3144;RCP4.5;H1;5;4.92;0;5;1.24;0;
6257;44.5743;6.415;RCP4.5;H1;2;5.2;0;2;1.22;0;
6258;44.5705;6.5155;RCP4.5;H1;2;9;2;-1;1.42;2;
6259;44.5666;6.616;RCP4.5;H1;8;4.47;0;8;0.87;0;
6260;44.5627;6.7165;RCP4.5;H1;0;4;0;0;0.84;0;
6261;44.5586;6.8169;RCP4.5;H1;0;3.88;0;0;0.76;0;
6262;44.5545;6.9174;RCP4.5;H1;0;3.58;0;0;0.57;0;
6324;44.6636;-1.2437;RCP4.5;H1;1;6.62;1;0;0.91;1;
6325;44.6668;-1.143;RCP4.5;H1;3;6.61;1;2;0.91;1;
6326;44.67;-1.0422;RCP4.5;H1;3;6.8;2;1;0.99;1;
6327;44.673;-0.9415;RCP4.5;H1;4;6.31;1;3;1.04;1;
6328;44.676;-0.8407;RCP4.5;H1;3;6.25;1;2;1.07;1;
6329;44.6789;-0.74;RCP4.5;H1;3;6.24;1;2;1.1;1;
6330;44.6816;-0.6392;RCP4.5;H1;3;6.24;1;2;1.13;1;
6331;44.6843;-0.5384;RCP4.5;H1;4;6.11;1;3;1.06;1;
6332;44.6869;-0.4376;RCP4.5;H1;3;6.14;1;2;1.05;1;
6333;44.6894;-0.3368;RCP4.5;H1;3;6.48;1;1;1.07;1;
6334;44.6918;-0.236;RCP4.5;H1;3;6.47;1;2;1.1;1;
6335;44.6941;-0.1352;RCP4.5;H1;3;6.41;1;2;1.1;1;
6336;44.6963;-0.0344;RCP4.5;H1;4;6.38;1;2;1.1;1;
6337;44.6984;0.0665;RCP4.5;H1;4;6.31;1;2;1.1;1;
6338;44.7005;0.1673;RCP4.5;H1;4;6.37;1;2;1.04;1;
6339;44.7024;0.2681;RCP4.5;H1;4;6.21;1;3;1.04;1;
6340;44.7042;0.369;RCP4.5;H1;4;6.35;1;2;1.17;1;
6341;44.706;0.4699;RCP4.5;H1;5;6.37;1;3;1.24;1;
6342;44.7077;0.5707;RCP4.5;H1;5;6.44;1;3;1.24;1;
6343;44.7092;0.6716;RCP4.5;H1;5;6.2;1;3;1.25;0;
6344;44.7107;0.7725;RCP4.5;H1;4;6.03;1;2;1.23;0;
6345;44.7121;0.8734;RCP4.5;H1;3;5.86;1;2;1.17;0;
6346;44.7134;0.9743;RCP4.5;H1;3;5.68;0;2;1.13;0;
6347;44.7146;1.0751;RCP4.5;H1;3;5.58;0;2;1.13;0;
6348;44.7157;1.176;RCP4.5;H1;3;5.52;0;2;1.01;0;
6349;44.7167;1.2769;RCP4.5;H1;2;5.47;0;2;0.87;0;
6350;44.7176;1.3779;RCP4.5;H1;2;5.92;1;1;0.93;0;
6351;44.7185;1.4788;RCP4.5;H1;4;5.48;1;3;0.83;1;
6352;44.7192;1.5797;RCP4.5;H1;3;6.09;1;1;0.76;1;
6353;44.7199;1.6806;RCP4.5;H1;4;5.92;1;2;0.76;1;
6354;44.7204;1.7815;RCP4.5;H1;4;6;1;2;0.71;1;
6355;44.7209;1.8824;RCP4.5;H1;4;5.76;1;2;0.7;1;
6356;44.7213;1.9833;RCP4.5;H1;4;4.42;0;3;0.63;0;
6357;44.7215;2.0843;RCP4.5;H1;2;4.55;1;1;0.66;0;
6358;44.7217;2.1852;RCP4.5;H1;3;5.27;1;1;0.72;1;
6359;44.7218;2.2861;RCP4.5;H1;3;5.02;1;2;0.73;1;
6360;44.7218;2.387;RCP4.5;H1;3;4.84;1;2;0.75;1;
6361;44.7217;2.4879;RCP4.5;H1;3;4.64;1;2;0.74;1;
6362;44.7215;2.5889;RCP4.5;H1;2;5.89;2;0;0.9;1;
6363;44.7213;2.6898;RCP4.5;H1;4;5.09;1;3;0.85;1;
6364;44.7209;2.7907;RCP4.5;H1;2;4.5;1;2;0.79;1;
6365;44.7204;2.8916;RCP4.5;H1;2;3.59;0;1;0.71;0;
6366;44.7199;2.9925;RCP4.5;H1;1;4.29;0;0;0.72;0;
6367;44.7192;3.0934;RCP4.5;H1;1;4.22;0;0;0.8;0;
6368;44.7185;3.1944;RCP4.5;H1;1;4.2;1;1;0.82;0;
6369;44.7177;3.2953;RCP4.5;H1;1;4.63;1;1;0.89;0;
6370;44.7167;3.3962;RCP4.5;H1;2;5.22;1;1;0.8;1;
6371;44.7157;3.4971;RCP4.5;H1;3;4.47;1;2;0.79;0;
6372;44.7146;3.598;RCP4.5;H1;2;4.35;1;1;0.78;0;
6373;44.7134;3.6989;RCP4.5;H1;2;4.73;1;1;0.86;1;
6374;44.7121;3.7998;RCP4.5;H1;2;5.35;1;1;0.98;1;
6375;44.7107;3.9006;RCP4.5;H1;3;4.14;1;3;0.74;0;
6376;44.7093;4.0015;RCP4.5;H1;2;4.02;1;1;0.85;0;
6377;44.7077;4.1024;RCP4.5;H1;1;4.31;1;1;0.88;0;
6378;44.706;4.2033;RCP4.5;H1;1;5.59;0;0;1.04;0;
6379;44.7043;4.3041;RCP4.5;H1;3;6.5;1;1;1.26;1;
6380;44.7024;4.405;RCP4.5;H1;5;7.11;2;2;1.31;1;
6381;44.7005;4.5058;RCP4.5;H1;6;6.39;2;4;1.25;2;
6382;44.6985;4.6067;RCP4.5;H1;6;7.52;4;2;1.26;2;
6383;44.6963;4.7075;RCP4.5;H1;9;10.89;12;-3;1.72;6;
6384;44.6941;4.8083;RCP4.5;H1;21;8.29;5;15;1.32;3;
6385;44.6918;4.9091;RCP4.5;H1;11;7.3;4;8;1.43;3;
6386;44.6894;5.0099;RCP4.5;H1;10;7.39;5;5;1.44;4;
6387;44.6869;5.1107;RCP4.5;H1;10;7.7;3;7;1.42;3;
6388;44.6843;5.2115;RCP4.5;H1;8;7.72;4;5;1.46;4;
6389;44.6817;5.3123;RCP4.5;H1;9;6.89;2;8;1.35;2;
6390;44.6789;5.4131;RCP4.5;H1;6;7.79;3;4;1.44;3;
6391;44.676;5.5139;RCP4.5;H1;9;6.19;2;8;1.31;1;
6392;44.6731;5.6146;RCP4.5;H1;5;4.87;1;4;1.08;1;
6393;44.67;5.7153;RCP4.5;H1;3;4.53;0;3;1.04;0;
6394;44.6669;5.8161;RCP4.5;H1;2;4.97;0;2;1.02;0;
6395;44.6637;5.9168;RCP4.5;H1;2;4.59;0;2;0.93;0;
6396;44.6603;6.0175;RCP4.5;H1;1;4.78;0;1;0.99;0;
6397;44.6569;6.1182;RCP4.5;H1;1;6.53;1;1;1.2;1;
6398;44.6534;6.2189;RCP4.5;H1;5;5.26;0;5;1.21;0;
6399;44.6498;6.3195;RCP4.5;H1;2;3.32;0;2;0.81;0;
6400;44.6461;6.4202;RCP4.5;H1;0;3;0;0;0.71;0;
6401;44.6423;6.5208;RCP4.5;H1;0;4.58;0;0;1.08;0;
6402;44.6385;6.6215;RCP4.5;H1;1;6.58;0;1;1.27;0;
6403;44.6345;6.7221;RCP4.5;H1;2;4.4;0;2;0.95;0;
6404;44.6305;6.8227;RCP4.5;H1;0;3.96;0;0;0.86;0;
6405;44.6263;6.9233;RCP4.5;H1;0;3.76;0;0;0.55;0;
6467;44.7355;-1.2483;RCP4.5;H1;0;6.79;2;-1;0.99;1;
6468;44.7387;-1.1474;RCP4.5;H1;4;6.79;2;2;0.99;1;
6469;44.7419;-1.0466;RCP4.5;H1;4;6.76;2;2;0.99;1;
6470;44.7449;-0.9457;RCP4.5;H1;3;6.28;1;3;1.05;1;
6471;44.7479;-0.8448;RCP4.5;H1;3;6.81;2;1;1.11;1;
6472;44.7507;-0.7439;RCP4.5;H1;4;6.81;2;2;1.1;2;
6473;44.7535;-0.643;RCP4.5;H1;5;7.03;2;2;1.1;1;
6474;44.7562;-0.5421;RCP4.5;H1;5;7.08;2;3;1.09;1;
6475;44.7588;-0.4412;RCP4.5;H1;5;6.43;1;4;1.02;1;
6476;44.7613;-0.3403;RCP4.5;H1;3;6.33;1;2;1.06;1;
6477;44.7637;-0.2393;RCP4.5;H1;3;6.39;1;2;1.06;1;
6478;44.766;-0.1384;RCP4.5;H1;3;6.38;1;2;1.08;1;
6479;44.7682;-0.0374;RCP4.5;H1;3;6.35;1;2;1.08;1;
6480;44.7704;0.0635;RCP4.5;H1;3;6.31;1;2;1.09;1;
6481;44.7724;0.1645;RCP4.5;H1;4;6.32;1;2;1.13;1;
6482;44.7743;0.2655;RCP4.5;H1;4;6.27;1;3;1.14;1;
6483;44.7762;0.3665;RCP4.5;H1;4;6.39;1;2;1.17;1;
6484;44.7779;0.4675;RCP4.5;H1;5;6.37;1;3;1.25;1;
6485;44.7796;0.5685;RCP4.5;H1;5;6.44;1;3;1.24;1;
6486;44.7812;0.6695;RCP4.5;H1;5;6.34;1;3;1.35;1;
6487;44.7827;0.7705;RCP4.5;H1;4;6.18;1;3;1.32;0;
6488;44.784;0.8715;RCP4.5;H1;3;5.97;1;2;1.31;0;
6489;44.7853;0.9725;RCP4.5;H1;3;5.97;0;2;1.26;0;
6490;44.7865;1.0735;RCP4.5;H1;3;5.84;0;2;1.25;0;
6491;44.7877;1.1746;RCP4.5;H1;3;5.93;0;2;1.16;0;
6492;44.7887;1.2756;RCP4.5;H1;3;5.65;0;2;0.97;0;
6493;44.7896;1.3766;RCP4.5;H1;2;6.2;1;1;1.04;0;
6494;44.7904;1.4777;RCP4.5;H1;3;6.42;2;1;0.89;1;
6495;44.7912;1.5787;RCP4.5;H1;5;6.37;1;3;0.76;1;
6496;44.7918;1.6797;RCP4.5;H1;4;6.13;2;2;0.77;1;
6497;44.7924;1.7808;RCP4.5;H1;4;5.88;1;3;0.7;1;
6498;44.7928;1.8818;RCP4.5;H1;4;4.6;0;3;0.65;0;
6499;44.7932;1.9829;RCP4.5;H1;2;4.52;0;1;0.64;0;
6500;44.7935;2.0839;RCP4.5;H1;2;4.13;0;2;0.61;0;
6501;44.7937;2.185;RCP4.5;H1;1;4.88;1;1;0.7;0;
6502;44.7938;2.286;RCP4.5;H1;2;4.77;1;1;0.72;0;
6503;44.7938;2.3871;RCP4.5;H1;2;4.36;0;2;0.68;0;
6504;44.7937;2.4881;RCP4.5;H1;1;4.38;0;1;0.67;0;
6505;44.7935;2.5892;RCP4.5;H1;2;4.69;1;1;0.71;0;
6506;44.7932;2.6902;RCP4.5;H1;2;4.91;1;1;0.81;1;
6507;44.7928;2.7913;RCP4.5;H1;2;4.37;1;2;0.75;0;
6508;44.7924;2.8923;RCP4.5;H1;2;3.9;0;1;0.77;0;
6509;44.7918;2.9934;RCP4.5;H1;1;4.36;0;1;0.78;0;
6510;44.7912;3.0944;RCP4.5;H1;1;4.54;0;1;0.86;0;
6511;44.7904;3.1955;RCP4.5;H1;1;4.28;1;1;0.83;0;
6512;44.7896;3.2965;RCP4.5;H1;2;4.7;1;1;0.9;0;
6513;44.7887;3.3975;RCP4.5;H1;2;5.18;1;1;0.8;1;
6514;44.7877;3.4986;RCP4.5;H1;3;4.24;1;2;0.64;0;
6515;44.7866;3.5996;RCP4.5;H1;2;4.56;1;1;0.73;1;
6516;44.7854;3.7006;RCP4.5;H1;2;5.03;1;1;0.8;1;
6517;44.7841;3.8016;RCP4.5;H1;2;5.49;2;1;0.87;1;
6518;44.7827;3.9026;RCP4.5;H1;3;4.83;1;2;0.74;1;
6519;44.7812;4.0037;RCP4.5;H1;3;3.89;1;2;0.68;0;
6520;44.7796;4.1047;RCP4.5;H1;2;4.17;0;1;0.83;0;
6521;44.778;4.2057;RCP4.5;H1;1;4.15;0;1;0.83;0;
6522;44.7762;4.3066;RCP4.5;H1;1;4.52;1;1;0.95;1;
6523;44.7744;4.4076;RCP4.5;H1;2;5.12;1;1;1.14;1;
6524;44.7724;4.5086;RCP4.5;H1;3;6.72;2;0;1.28;2;
6525;44.7704;4.6096;RCP4.5;H1;6;7.33;3;3;1.27;2;
6526;44.7683;4.7105;RCP4.5;H1;9;10.1;10;-1;1.63;6;
6527;44.766;4.8115;RCP4.5;H1;18;8.81;6;11;1.39;3;
6528;44.7637;4.9124;RCP4.5;H1;13;8.39;5;7;1.33;3;
6529;44.7613;5.0134;RCP4.5;H1;12;7.51;5;7;1.25;3;
6530;44.7588;5.1143;RCP4.5;H1;10;6.11;2;8;1.18;2;
6531;44.7562;5.2152;RCP4.5;H1;6;7.58;3;3;1.32;3;
6532;44.7536;5.3161;RCP4.5;H1;9;6.34;2;7;1.3;2;
6533;44.7508;5.417;RCP4.5;H1;6;5.44;2;5;1.26;1;
6534;44.7479;5.5179;RCP4.5;H1;4;4.19;1;4;1.01;0;
6535;44.745;5.6188;RCP4.5;H1;2;3.37;0;2;0.81;0;
6536;44.7419;5.7197;RCP4.5;H1;1;6.12;2;0;1.28;2;
6537;44.7388;5.8205;RCP4.5;H1;5;4.77;0;5;1;0;
6538;44.7355;5.9214;RCP4.5;H1;2;5.83;0;2;1.18;0;
6539;44.7322;6.0222;RCP4.5;H1;2;6.58;1;1;1.19;1;
6540;44.7288;6.123;RCP4.5;H1;4;4.09;0;4;0.82;0;
6541;44.7253;6.2239;RCP4.5;H1;1;3.43;0;1;0.72;0;
6542;44.7217;6.3247;RCP4.5;H1;0;3.1;0;0;0.72;0;
6543;44.718;6.4254;RCP4.5;H1;0;3.09;0;0;0.8;0;
6544;44.7142;6.5262;RCP4.5;H1;0;3.98;0;0;0.83;0;
6545;44.7103;6.627;RCP4.5;H1;0;6.78;0;0;1.18;0;
6546;44.7063;6.7277;RCP4.5;H1;2;5.16;0;2;0.97;0;
6547;44.7023;6.8284;RCP4.5;H1;1;3.98;0;1;0.78;0;
6548;44.6981;6.9292;RCP4.5;H1;0;3.68;0;0;0.63;0;
6549;44.6939;7.0299;RCP4.5;H1;0;4;0;0;0.52;0;
6610;44.8074;-1.2529;RCP4.5;H1;0;6.73;2;-1;0.94;1;
6611;44.8106;-1.1519;RCP4.5;H1;3;6.7;2;2;0.94;1;
6612;44.8138;-1.0509;RCP4.5;H1;3;6.52;1;2;0.93;1;
6613;44.8168;-0.9499;RCP4.5;H1;3;6.76;2;1;1.04;1;
6614;44.8198;-0.8489;RCP4.5;H1;4;6.76;2;2;1.04;1;
6615;44.8226;-0.7479;RCP4.5;H1;4;6.76;2;2;1.03;1;
6616;44.8254;-0.6469;RCP4.5;H1;5;6.99;2;2;1.02;1;
6617;44.8281;-0.5458;RCP4.5;H1;5;7.07;2;3;1.09;1;
6618;44.8307;-0.4448;RCP4.5;H1;5;6.4;1;4;1.02;1;
6619;44.8332;-0.3437;RCP4.5;H1;3;6.45;1;2;1.07;1;
6620;44.8356;-0.2426;RCP4.5;H1;3;6.99;2;1;1.15;1;
6621;44.8379;-0.1416;RCP4.5;H1;5;7.02;2;3;1.14;1;
6622;44.8401;-0.0405;RCP4.5;H1;5;6.99;2;3;1.19;1;
6623;44.8423;0.0606;RCP4.5;H1;5;6.93;2;3;1.18;1;
6624;44.8443;0.1617;RCP4.5;H1;5;6.92;2;3;1.24;1;
6625;44.8463;0.2628;RCP4.5;H1;5;6.97;2;3;1.24;1;
6626;44.8481;0.3639;RCP4.5;H1;5;6.98;2;3;1.27;1;
6627;44.8499;0.4651;RCP4.5;H1;5;6.94;2;3;1.29;1;
6628;44.8515;0.5662;RCP4.5;H1;6;6.72;2;4;1.27;1;
6629;44.8531;0.6673;RCP4.5;H1;5;5.96;1;4;1.31;0;
6630;44.8546;0.7685;RCP4.5;H1;3;6.49;1;2;1.39;1;
6631;44.856;0.8696;RCP4.5;H1;4;6.42;1;3;1.4;1;
6632;44.8573;0.9707;RCP4.5;H1;4;6.16;1;3;1.29;0;
6633;44.8585;1.0719;RCP4.5;H1;4;6.1;0;2;1.29;0;
6634;44.8596;1.1731;RCP4.5;H1;3;5.87;0;3;1.16;0;
6635;44.8606;1.2742;RCP4.5;H1;3;5.83;0;2;1;0;
6636;44.8615;1.3754;RCP4.5;H1;3;5.81;0;2;1;0;
6637;44.8624;1.4766;RCP4.5;H1;3;5.37;1;2;0.89;0;
6638;44.8631;1.5777;RCP4.5;H1;2;5.19;1;1;0.74;0;
6639;44.8638;1.6789;RCP4.5;H1;2;6.22;2;0;0.8;1;
6640;44.8643;1.7801;RCP4.5;H1;5;6.09;1;2;0.75;1;
6641;44.8648;1.8812;RCP4.5;H1;4;5.01;1;4;0.69;0;
6642;44.8652;1.9824;RCP4.5;H1;2;4.58;0;1;0.65;0;
6643;44.8654;2.0836;RCP4.5;H1;2;4.52;1;1;0.66;0;
6644;44.8656;2.1848;RCP4.5;H1;2;4.5;1;1;0.68;0;
6645;44.8657;2.286;RCP4.5;H1;2;4.47;1;1;0.67;0;
6646;44.8657;2.3871;RCP4.5;H1;2;4.73;1;1;0.71;1;
6647;44.8656;2.4883;RCP4.5;H1;2;4.4;1;2;0.69;0;
6648;44.8654;2.5895;RCP4.5;H1;2;4.48;1;1;0.7;0;
6649;44.8652;2.6907;RCP4.5;H1;2;4.65;1;1;0.79;0;
6650;44.8648;2.7919;RCP4.5;H1;2;3.64;0;1;0.69;0;
6651;44.8643;2.893;RCP4.5;H1;1;5.21;1;0;0.78;1;
6652;44.8638;2.9942;RCP4.5;H1;2;5.09;1;1;0.84;1;
6653;44.8631;3.0954;RCP4.5;H1;2;4.71;1;1;0.79;1;
6654;44.8624;3.1966;RCP4.5;H1;2;4.3;1;1;0.7;0;
6655;44.8616;3.2977;RCP4.5;H1;2;5.46;1;0;0.76;1;
6656;44.8606;3.3989;RCP4.5;H1;3;4.71;1;2;0.68;1;
6657;44.8596;3.5001;RCP4.5;H1;2;4;1;2;0.62;1;
6658;44.8585;3.6012;RCP4.5;H1;2;4.33;1;1;0.69;1;
6659;44.8573;3.7024;RCP4.5;H1;2;5.37;2;1;0.71;1;
6660;44.856;3.8035;RCP4.5;H1;3;4.83;1;2;0.64;1;
6661;44.8546;3.9047;RCP4.5;H1;3;5.22;1;2;0.82;1;
6662;44.8531;4.0058;RCP4.5;H1;3;4.34;1;2;0.8;1;
6663;44.8516;4.1069;RCP4.5;H1;2;4.06;0;2;0.82;0;
6664;44.8499;4.2081;RCP4.5;H1;1;3.91;0;1;0.8;0;
6665;44.8481;4.3092;RCP4.5;H1;1;4.93;1;0;1.01;1;
6666;44.8463;4.4103;RCP4.5;H1;2;5;1;2;0.95;1;
6667;44.8443;4.5114;RCP4.5;H1;3;6.28;2;1;1.1;1;
6668;44.8423;4.6125;RCP4.5;H1;5;7.32;3;1;1.16;2;
6669;44.8402;4.7136;RCP4.5;H1;8;7.32;4;5;1.28;3;
6670;44.838;4.8147;RCP4.5;H1;8;8.04;5;2;1.24;3;
6671;44.8356;4.9158;RCP4.5;H1;11;8.31;5;5;1.19;3;
6672;44.8332;5.0168;RCP4.5;H1;12;7.37;4;7;1.09;3;
6673;44.8307;5.1179;RCP4.5;H1;9;5.23;2;8;1.01;2;
6674;44.8281;5.2189;RCP4.5;H1;5;5.27;1;4;1.01;1;
6675;44.8255;5.32;RCP4.5;H1;4;5.12;1;3;1.15;1;
6676;44.8227;5.421;RCP4.5;H1;4;4.99;1;3;1.17;1;
6677;44.8198;5.522;RCP4.5;H1;3;2.97;0;3;0.78;0;
6678;44.8169;5.623;RCP4.5;H1;1;6.84;3;-2;1.24;2;
6679;44.8138;5.724;RCP4.5;H1;6;6.9;2;5;1.35;2;
6680;44.8107;5.825;RCP4.5;H1;6;5.77;2;4;1.24;1;
6681;44.8074;5.926;RCP4.5;H1;4;6.4;1;3;1.29;1;
6682;44.8041;6.027;RCP4.5;H1;4;5.04;0;4;1.03;0;
6683;44.8007;6.1279;RCP4.5;H1;1;3.88;0;1;0.8;0;
6684;44.7971;6.2289;RCP4.5;H1;0;3.21;0;0;0.69;0;
6685;44.7935;6.3298;RCP4.5;H1;0;2.63;0;0;0.55;0;
6686;44.7898;6.4307;RCP4.5;H1;0;2.86;0;0;0.64;0;
6687;44.786;6.5316;RCP4.5;H1;0;6;0;0;1.07;0;
6688;44.7822;6.6325;RCP4.5;H1;1;3.81;0;1;0.64;0;
6689;44.7782;6.7334;RCP4.5;H1;0;4.14;0;0;0.79;0;
6690;44.7741;6.8342;RCP4.5;H1;0;4.65;0;0;0.93;0;
6691;44.77;6.9351;RCP4.5;H1;0;4.06;0;0;0.72;0;
6692;44.7657;7.0359;RCP4.5;H1;0;4.55;0;0;0.73;0;
6753;44.8793;-1.2575;RCP4.5;H1;0;6.6;1;-1;0.88;1;
6754;44.8825;-1.1564;RCP4.5;H1;3;6.61;1;2;0.89;1;
6755;44.8856;-1.0553;RCP4.5;H1;3;6.52;1;2;0.92;1;
6756;44.8887;-0.9541;RCP4.5;H1;3;6.76;2;1;1.04;1;
6757;44.8917;-0.853;RCP4.5;H1;4;6.76;2;2;1.03;1;
6758;44.8945;-0.7519;RCP4.5;H1;5;6.76;2;2;1.03;1;
6759;44.8973;-0.6507;RCP4.5;H1;5;7.03;2;2;0.98;2;
6760;44.9;-0.5495;RCP4.5;H1;6;7.03;2;3;1.01;2;
6761;44.9026;-0.4483;RCP4.5;H1;5;6.94;2;3;1.04;1;
6762;44.9051;-0.3472;RCP4.5;H1;5;6.98;2;2;1.06;1;
6763;44.9075;-0.246;RCP4.5;H1;5;7.01;2;3;1.06;1;
6764;44.9098;-0.1448;RCP4.5;H1;5;6.28;2;3;1.12;1;
6765;44.9121;-0.0435;RCP4.5;H1;4;6.27;2;3;1.21;1;
6766;44.9142;0.0577;RCP4.5;H1;4;6.6;2;3;1.14;1;
6767;44.9162;0.1589;RCP4.5;H1;4;6.59;1;3;1.21;1;
6768;44.9182;0.2602;RCP4.5;H1;4;6.55;2;3;1.26;1;
6769;44.92;0.3614;RCP4.5;H1;4;5.95;1;3;1.21;1;
6770;44.9218;0.4626;RCP4.5;H1;4;5.84;1;3;1.22;1;
6771;44.9235;0.5639;RCP4.5;H1;3;5.75;1;2;1.21;1;
6772;44.9251;0.6652;RCP4.5;H1;3;5.77;1;3;1.29;0;
6773;44.9265;0.7664;RCP4.5;H1;3;5.55;0;2;1.29;0;
6774;44.9279;0.8677;RCP4.5;H1;3;5.95;1;2;1.33;0;
6775;44.9292;0.969;RCP4.5;H1;3;6.27;1;2;1.38;1;
6776;44.9304;1.0703;RCP4.5;H1;4;6.02;1;3;1.29;0;
6777;44.9315;1.1716;RCP4.5;H1;3;6.19;1;2;1.33;1;
6778;44.9326;1.2728;RCP4.5;H1;4;6.13;1;3;1.19;1;
6779;44.9335;1.3741;RCP4.5;H1;4;5.88;1;3;1.03;1;
6780;44.9343;1.4754;RCP4.5;H1;3;5.65;1;3;1.03;1;
6781;44.9351;1.5767;RCP4.5;H1;3;5.41;1;2;0.84;1;
6782;44.9357;1.678;RCP4.5;H1;3;5.31;1;2;0.83;0;
6783;44.9363;1.7794;RCP4.5;H1;2;5.61;1;1;0.76;1;
6784;44.9367;1.8807;RCP4.5;H1;3;5.13;1;2;0.69;0;
6785;44.9371;1.982;RCP4.5;H1;2;4.49;0;1;0.65;0;
6786;44.9374;2.0833;RCP4.5;H1;2;4.66;1;1;0.68;0;
6787;44.9376;2.1846;RCP4.5;H1;2;4.65;1;1;0.69;0;
