Point;Latitude;Longitude;Contexte;P̩riode;NORRRA;NORSTM0;NORSDA;NORDATEVEG;NORDATEDG;NORDATEPG;ARRA;ASDA;ADATEVEG;ADATEDG;
7335;45.1952;-0.2593;RCP2.6;H3;464.07;3746.51;20.87;35;253;145;3.53;9.37;-4;-9;
7336;45.1975;-0.1576;RCP2.6;H3;461.49;3769.12;21.07;34;252;145;3.5;9.3;-4;-10;
7337;45.1998;-0.0559;RCP2.6;H3;455.19;3760.01;21.47;35;254;145;-5.07;9.84;-4;-5;
7338;45.2019;0.0459;RCP2.6;H3;441.22;3882.79;28.27;34;256;145;-12.97;11.77;-4;-5;
7339;45.204;0.1476;RCP2.6;H3;443.05;3868.77;27.73;34;256;146;-13.03;11.53;-4;-4;
7340;45.2059;0.2494;RCP2.6;H3;444.87;3825.11;26.5;36;253;145;-16.45;11.27;-3;-9;
7341;45.2078;0.3512;RCP2.6;H3;451.83;3772.67;24.83;37;252;145;-16.85;10.86;-3;-9;
7342;45.2096;0.4529;RCP2.6;H3;467.85;3796.45;24.8;36;251;145;-19.66;10.67;-3;-10;
7343;45.2112;0.5547;RCP2.6;H3;468.01;3795.96;24.63;36;252;148;-20.78;10.6;-4;-9;
7344;45.2128;0.6565;RCP2.6;H3;464.55;3819.09;25.57;36;250;148;-20.7;10.77;-3;-11;
7345;45.2143;0.7583;RCP2.6;H3;461.54;3804.6;25.47;36;252;147;-24.18;11.14;-4;-9;
7346;45.2157;0.8601;RCP2.6;H3;461.42;3827.2;26.03;36;253;146;-23.2;11.33;-3;-9;
7347;45.217;0.9619;RCP2.6;H3;468.73;3769.32;25.67;37;256;142;-24.22;11.3;-4;-7;
7348;45.2182;1.0637;RCP2.6;H3;483.46;3723.72;23.87;38;257;141;-16.26;10.87;-3;-6;
7349;45.2194;1.1655;RCP2.6;H3;497.54;3662.52;21.7;39;258;145;-14.42;10.23;-3;-7;
7350;45.2204;1.2673;RCP2.6;H3;587.81;3588.73;22.8;41;266;139;-13.19;10.5;-3;-5;
7351;45.2213;1.3692;RCP2.6;H3;586.85;3642.86;25.1;40;264;142;-7.5;11.8;-3;-5;
7352;45.2222;1.471;RCP2.6;H3;545.83;3702.08;27.5;39;265;139;-5;11.83;-4;-7;
7353;45.2229;1.5728;RCP2.6;H3;616.65;3508;20.73;42;262;142;-1.87;10;-4;-7;
7354;45.2236;1.6746;RCP2.6;H3;671.29;3415.1;20.57;46;269;136;-2.18;9.67;-3;-7;
7355;45.2241;1.7765;RCP2.6;H3;683.4;3358.85;18.7;47;269;139;-2.24;9.27;-3;-6;
7356;45.2246;1.8783;RCP2.6;H3;712.06;3245.09;14.73;49;274;137;1.7;8.1;-2;0;
7357;45.225;1.9801;RCP2.6;H3;723.18;3213.3;13.43;50;274;139;8.22;7.5;-2;-2;
7358;45.2252;2.082;RCP2.6;H3;714.12;3175.14;15.3;53;273;136;6.83;8.03;-1;-5;
7359;45.2254;2.1838;RCP2.6;H3;646.29;3182.33;16.57;54;275;136;22.26;8.27;-1;-7;
7360;45.2255;2.2856;RCP2.6;H3;696.23;3079.12;14.17;57;276;133;26.71;7.84;0;-7;
7361;45.2255;2.3875;RCP2.6;H3;721.05;2902.52;10.83;60;283;132;26.25;6.6;-2;-6;
7362;45.2254;2.4893;RCP2.6;H3;679.75;2621.28;8.43;71;290;124;22.83;4.83;-3;-8;
7363;45.2252;2.5911;RCP2.6;H3;735.69;2197.65;2.93;87;305;124;22.46;1.93;-3;-3;
7364;45.225;2.693;RCP2.6;H3;708.55;2299.17;3.63;88;290;126;3.28;2.36;-7;-13;
7365;45.2246;2.7948;RCP2.6;H3;730.62;2216.52;2.43;87;295;124;10.55;1.76;-12;-5;
7366;45.2241;2.8966;RCP2.6;H3;726.2;2256.06;2.93;85;294;124;10.58;2;-12;-5;
7367;45.2236;2.9985;RCP2.6;H3;747.81;2248.73;3.1;84;298;124;21.78;2.27;-8;-3;
7368;45.2229;3.1003;RCP2.6;H3;726.52;2579.05;7.4;72;290;125;41.52;4.27;-4;-6;
7369;45.2222;3.2021;RCP2.6;H3;530.91;2748.61;12.23;68;286;125;43.36;6.66;-4;-10;
7370;45.2213;3.304;RCP2.6;H3;553.51;2660.64;10.5;68;290;127;46.14;5.63;-6;-10;
7371;45.2204;3.4058;RCP2.6;H3;523.63;2970.27;16.27;60;285;128;45.9;7.54;-5;-9;
7372;45.2194;3.5076;RCP2.6;H3;514.09;2988.42;17.13;61;285;126;38.57;8.16;-2;-8;
7373;45.2183;3.6094;RCP2.6;H3;599.31;2536.7;9.73;76;297;118;39.95;5.6;-5;-9;
7374;45.217;3.7112;RCP2.6;H3;618.79;2372;5.9;81;300;122;40.5;3.73;-6;-8;
7375;45.2157;3.813;RCP2.6;H3;627.81;2469.45;7.73;77;296;123;53.28;4.46;-8;-7;
7376;45.2143;3.9148;RCP2.6;H3;577.06;2707.51;12.73;68;290;120;36.22;6.9;-7;-8;
7377;45.2129;4.0166;RCP2.6;H3;573.18;2946.8;14.83;62;284;130;38.82;7.76;-5;-8;
7378;45.2113;4.1184;RCP2.6;H3;570.51;2968.17;15.33;61;282;131;43.13;7.76;-6;-7;
7379;45.2096;4.2202;RCP2.6;H3;600.73;2807.76;12.13;67;285;131;54.34;7;-4;-9;
7380;45.2078;4.3219;RCP2.6;H3;652.4;2661.86;10.13;73;287;125;53.97;6.1;-4;-11;
7381;45.206;4.4237;RCP2.6;H3;707.98;2429.28;5.67;81;290;124;79.85;3.7;-7;-10;
7382;45.204;4.5255;RCP2.6;H3;857.48;2654.42;9.27;74;284;127;101.59;5.54;-6;-9;
7383;45.202;4.6272;RCP2.6;H3;696.33;3237.47;14.53;57;264;139;87.17;8.06;-3;-7;
7384;45.1998;4.729;RCP2.6;H3;652.98;3502.27;22.3;52;257;146;85.41;10.5;-2;-9;
7385;45.1976;4.8307;RCP2.6;H3;654.5;3639.17;25.77;50;254;147;84.26;11.7;-2;-10;
7386;45.1952;4.9324;RCP2.6;H3;655.79;3581.37;25.4;50;255;144;69.55;11.73;-3;-13;
7387;45.1928;5.0342;RCP2.6;H3;679.7;3434.57;20.83;54;261;142;60.91;10.2;-2;-8;
7388;45.1903;5.1359;RCP2.6;H3;703.25;3295.78;16.37;58;265;142;61.95;8.4;-1;-6;
7389;45.1877;5.2376;RCP2.6;H3;718.26;3217.87;16.43;59;270;139;29.08;7.96;-5;-11;
7390;45.185;5.3393;RCP2.6;H3;760.24;3363.96;21.97;57;266;142;11.82;10.34;-3;-6;
7391;45.1822;5.441;RCP2.6;H3;812.04;3128.83;16.73;62;272;135;10.77;8.6;-3;-9;
7392;45.1793;5.5426;RCP2.6;H3;845.38;2248.72;5.4;90;305;115;-10.46;3.2;-9;-8;
7393;45.1763;5.6443;RCP2.6;H3;782.31;2714.81;12.67;74;287;129;-18.56;6.97;-8;-6;
7394;45.1733;5.7459;RCP2.6;H3;641.06;3479.7;27.77;57;258;139;-11.3;11.4;-6;-15;
7395;45.1701;5.8476;RCP2.6;H3;772;2902.43;14.87;73;268;131;-4.55;7.84;-7;-11;
7396;45.1668;5.9492;RCP2.6;H3;1022.86;1377.01;0;127;326;106;-44.23;0;-16;-8;
7397;45.1635;6.0508;RCP2.6;H3;942.72;1805.11;0.17;109;313;120;-33.54;0;-11;-10;
7398;45.16;6.1524;RCP2.6;H3;982.54;828.81;0;161;350;71;-61.11;0;-18;-3;
7399;45.1565;6.254;RCP2.6;H3;538.64;1230.24;0;136;333;93;-10.33;0;-18;-8;
7400;45.1529;6.3556;RCP2.6;H3;556.63;1008.84;0;146;340;107;-28.65;0;-22;-6;
7401;45.1491;6.4572;RCP2.6;H3;499.6;1353.09;0.03;130;323;115;-27.82;0;-15;-14;
7402;45.1453;6.5587;RCP2.6;H3;558.49;829.12;0;157;343;87;-34.9;0;-24;-10;
7403;45.1414;6.6603;RCP2.6;H3;528.55;995.34;0;147;340;100;-34.77;0;-21;-7;
7405;45.1333;6.8633;RCP2.6;H3;563.99;703.9;0;167;351;81;-55.09;0;-21;-5;
7470;45.2451;-1.0773;RCP2.6;H3;444.66;3882.36;19.2;30;249;155;9.92;8.2;-3;-5;
7471;45.2482;-0.9755;RCP2.6;H3;476.3;3938.54;24.07;30;248;152;6.81;9.84;-4;-9;
7472;45.2512;-0.8737;RCP2.6;H3;435.03;3929.74;22.2;31;241;161;2.42;9.67;-4;-9;
7473;45.2541;-0.7719;RCP2.6;H3;432.55;3955.72;22.53;30;241;165;2.47;9.76;-4;-7;
7474;45.2569;-0.6701;RCP2.6;H3;434.34;3971.02;22.8;30;245;164;0.07;9.9;-4;-6;
7475;45.2596;-0.5682;RCP2.6;H3;427.79;3971.65;28.23;32;244;148;-0.78;11.76;-4;-14;
7476;45.2622;-0.4664;RCP2.6;H3;433.16;3919.51;27.17;33;244;148;-0.83;11.27;-4;-13;
7477;45.2647;-0.3646;RCP2.6;H3;460.98;3739.77;20.83;35;250;145;1.25;9.26;-4;-9;
7478;45.2671;-0.2627;RCP2.6;H3;464.1;3709.12;20.63;36;253;144;1.88;9.46;-3;-9;
7479;45.2695;-0.1608;RCP2.6;H3;462.61;3722.24;20.63;36;253;144;1.86;9.26;-3;-9;
7480;45.2717;-0.059;RCP2.6;H3;440.58;3752.87;24;36;257;145;-5.56;10.3;-3;-7;
7481;45.2739;0.0429;RCP2.6;H3;430.17;3789.58;25.2;35;256;145;-13.57;10.5;-4;-6;
7482;45.2759;0.1448;RCP2.6;H3;431.5;3777.83;25.03;36;256;144;-13.61;10.63;-3;-6;
7483;45.2779;0.2467;RCP2.6;H3;427.18;3801.61;25.43;35;256;145;-16.4;10.6;-4;-6;
7484;45.2797;0.3486;RCP2.6;H3;444.3;3817.41;26.37;36;254;147;-16.99;11.1;-3;-9;
7485;45.2815;0.4505;RCP2.6;H3;483.93;3754.96;25.73;37;257;145;-18.64;10.93;-3;-9;
7486;45.2832;0.5524;RCP2.6;H3;487.73;3748.75;25.47;37;256;144;-15.96;10.97;-3;-8;
7487;45.2848;0.6543;RCP2.6;H3;498.39;3676.93;23.77;38;256;143;-16.34;10.7;-3;-8;
7488;45.2863;0.7562;RCP2.6;H3;485.84;3698.21;24.27;38;258;142;-25.18;10.74;-3;-7;
7489;45.2877;0.8582;RCP2.6;H3;489.83;3698.49;24.87;38;258;141;-23.53;11.54;-3;-7;
7490;45.289;0.9601;RCP2.6;H3;468.5;3770.52;25.67;37;256;142;-24.35;11.27;-4;-7;
7491;45.2902;1.0621;RCP2.6;H3;481.57;3734.57;24.23;38;257;141;-16.16;10.96;-3;-6;
7492;45.2913;1.164;RCP2.6;H3;530.82;3663.42;22.67;39;254;143;-11.86;10.37;-3;-9;
7493;45.2923;1.2659;RCP2.6;H3;584.81;3573.61;22.47;41;266;138;-14.85;10.44;-4;-4;
7494;45.2933;1.3679;RCP2.6;H3;543.95;3628.36;24.9;41;267;138;-11.74;11.63;-4;-6;
7495;45.2941;1.4699;RCP2.6;H3;598.75;3506.24;20.6;42;265;138;-13.31;10.17;-4;-5;
7496;45.2949;1.5718;RCP2.6;H3;623.75;3418.4;17.6;44;265;142;-12.03;9.03;-3;-7;
7497;45.2955;1.6738;RCP2.6;H3;675.81;3338.46;17.33;47;272;141;-14.59;8.86;-3;-3;
7498;45.2961;1.7757;RCP2.6;H3;663.89;3397.21;19.5;46;272;139;-14.35;9.37;-3;-4;
7499;45.2966;1.8777;RCP2.6;H3;704.63;3199.84;13.07;50;270;137;-13.29;7.3;-2;-4;
7500;45.2969;1.9797;RCP2.6;H3;714.2;3080.6;14.17;55;275;135;-4.92;7.77;-1;-8;
7501;45.2972;2.0816;RCP2.6;H3;724.1;3025.8;13.43;56;277;135;-4.25;7.46;-2;-7;
7502;45.2974;2.1836;RCP2.6;H3;653.47;3131.29;16.07;55;278;135;22.53;8.24;-1;-7;
7503;45.2975;2.2856;RCP2.6;H3;663.18;3090.34;15.43;56;278;133;25.58;8.16;0;-8;
7504;45.2975;2.3875;RCP2.6;H3;680.68;3172.29;15.1;54;275;133;25.87;7.7;0;-4;
7505;45.2974;2.4895;RCP2.6;H3;722.68;2846.93;9.37;61;281;136;20.01;5.57;-3;-9;
7506;45.2972;2.5915;RCP2.6;H3;677.97;2630.85;8.67;71;290;124;22.26;5.07;-3;-7;
7507;45.2969;2.6934;RCP2.6;H3;695.33;2494.9;6.83;75;293;127;13.91;4.3;-6;-5;
7508;45.2966;2.7954;RCP2.6;H3;708.96;2376.01;4.7;81;294;124;13.35;3.17;-6;-9;
7509;45.2961;2.8974;RCP2.6;H3;747.26;2090.97;1.73;92;302;122;13.74;1.36;-7;-7;
7510;45.2955;2.9993;RCP2.6;H3;898.21;2130.16;1.97;90;298;121;31;1.57;-13;-5;
7511;45.2949;3.1013;RCP2.6;H3;539.75;2590.96;9.2;71;289;125;35.35;4.97;-6;-11;
7512;45.2941;3.2033;RCP2.6;H3;508.35;2925.15;15.53;62;281;126;34.5;7.4;-4;-14;
7513;45.2933;3.3052;RCP2.6;H3;509.99;3000.3;16.97;60;285;128;40.33;8.07;-3;-11;
7514;45.2924;3.4072;RCP2.6;H3;489.19;3246.49;18.9;53;275;132;33.81;8.5;-3;-11;
7515;45.2913;3.5091;RCP2.6;H3;522.48;2907.17;15.83;62;286;127;35.87;8.16;-4;-9;
7516;45.2902;3.6111;RCP2.6;H3;615.35;2399.34;6.47;80;300;121;40.43;4.1;-6;-8;
7517;45.289;3.713;RCP2.6;H3;624.58;2327.15;5.37;83;300;122;40.61;3.37;-6;-8;
7518;45.2877;3.8149;RCP2.6;H3;630.6;2446.11;7.2;78;296;123;53.51;4.27;-8;-8;
7519;45.2863;3.9169;RCP2.6;H3;592.49;2571.18;9.6;74;294;120;36.79;5.43;-6;-7;
7520;45.2848;4.0188;RCP2.6;H3;569.51;2780.44;14.77;67;290;121;36.56;7.97;-5;-7;
7521;45.2832;4.1207;RCP2.6;H3;549.81;3177.46;19.4;57;276;136;42.27;8.47;-4;-7;
7522;45.2815;4.2226;RCP2.6;H3;600.46;2841.82;12.97;66;284;129;57.71;7.24;-3;-10;
7523;45.2798;4.3245;RCP2.6;H3;654.08;2673.83;10.23;71;290;128;58.25;5.9;-5;-8;
7524;45.2779;4.4264;RCP2.6;H3;730.94;2457.37;5.73;81;288;124;63.66;4;-6;-9;
7525;45.2759;4.5283;RCP2.6;H3;703.21;2693.81;9.03;69;283;132;70.42;5.66;-8;-10;
7526;45.2739;4.6302;RCP2.6;H3;698.55;3279.26;14.77;56;264;139;87.5;7.47;-4;-6;
7527;45.2717;4.7321;RCP2.6;H3;661.24;3457.74;20.5;53;258;145;85.13;9.9;-2;-8;
7528;45.2695;4.834;RCP2.6;H3;637.84;3754.51;28.47;46;250;149;80.97;12.27;-3;-10;
7529;45.2672;4.9358;RCP2.6;H3;650.53;3588.28;24.87;50;260;144;68.97;11.3;-3;-6;
7530;45.2647;5.0377;RCP2.6;H3;664.78;3411.26;19.8;55;260;142;53.52;9.7;-2;-9;
7531;45.2622;5.1395;RCP2.6;H3;749.01;3187.46;16.7;61;271;139;51.81;8.57;-3;-9;
7532;45.2596;5.2413;RCP2.6;H3;750.18;3067.87;14.07;62;276;136;30.11;7.64;-5;-8;
7533;45.2569;5.3432;RCP2.6;H3;723.16;3078.34;14.27;62;272;137;10.91;7.74;-4;-10;
7534;45.2541;5.445;RCP2.6;H3;765.71;3338.88;21.2;58;267;142;11.73;10.13;-3;-6;
7535;45.2512;5.5468;RCP2.6;H3;862.72;2824.74;11.1;70;283;128;-1.21;5.37;-8;-9;
7536;45.2482;5.6486;RCP2.6;H3;722.11;3218.9;21.27;62;272;131;-6.62;9.7;-9;-5;
7537;45.2452;5.7504;RCP2.6;H3;947.46;2764.69;12.33;72;285;128;-25.74;6.56;-11;-10;
7538;45.242;5.8521;RCP2.6;H3;692.36;3353.34;24.43;60;259;136;1.69;10.66;-7;-15;
7539;45.2387;5.9539;RCP2.6;H3;835.89;2501.29;8.47;81;290;126;-14.68;4.57;-10;-7;
7540;45.2354;6.0556;RCP2.6;H3;1049.22;1373.44;0.13;129;320;114;-34.49;0;-15;-17;
7541;45.2319;6.1574;RCP2.6;H3;954.59;1178.95;0;138;332;98;-31.87;0;-20;-11;
7542;45.2284;6.2591;RCP2.6;H3;499.41;1786.48;0.1;113;316;119;-5.28;0;-10;-10;
7543;45.2247;6.3608;RCP2.6;H3;470.48;2001.77;2.1;103;295;122;-16.89;1.87;-11;-11;
7544;45.221;6.4625;RCP2.6;H3;464.4;2224.49;2.7;93;304;125;12.37;2.57;-7;-8;
7545;45.2172;6.5642;RCP2.6;H3;657.6;1410.44;0.03;127;321;116;-2.4;0;-15;-14;
7546;45.2133;6.6658;RCP2.6;H3;470.86;1589.67;0.03;120;318;117;-26.85;0;-11;-9;
7547;45.2093;6.7675;RCP2.6;H3;486.23;1405.21;0;127;324;115;-34.56;0;-14;-11;
7548;45.2052;6.8691;RCP2.6;H3;573.34;967.79;0;149;344;105;-21.64;0;-21;-3;
7613;45.317;-1.0817;RCP2.6;H3;443.23;3896.37;19.33;30;249;155;9.89;8.06;-3;-5;
7614;45.3201;-0.9798;RCP2.6;H3;473.49;3960.93;24.53;30;248;150;6.78;10;-3;-9;
7615;45.3231;-0.8778;RCP2.6;H3;432.98;3950.26;22.47;31;240;161;2.46;9.67;-3;-8;
7616;45.326;-0.7759;RCP2.6;H3;433.66;3934.76;22.13;31;243;164;4.94;9.96;-4;-7;
7617;45.3288;-0.674;RCP2.6;H3;428.9;3962.12;22.93;30;243;158;-6.48;10.16;-4;-8;
7618;45.3315;-0.572;RCP2.6;H3;442.76;3786.41;21.57;34;250;144;-8.01;9.5;-4;-9;
7619;45.3341;-0.47;RCP2.6;H3;445.11;3766.16;21.23;34;250;144;-8.08;9.33;-4;-9;
7620;45.3366;-0.3681;RCP2.6;H3;448.38;3759.8;21.43;35;247;146;-8.09;9.53;-3;-12;
7621;45.3391;-0.2661;RCP2.6;H3;436.77;3772.02;25.13;36;257;147;-8.58;10.9;-3;-9;
7622;45.3414;-0.1641;RCP2.6;H3;442.06;3726.4;24.07;36;258;147;-8.65;10.7;-3;-8;
7623;45.3436;-0.0621;RCP2.6;H3;448.01;3707.16;23.7;37;258;145;-7.84;10.53;-3;-5;
7624;45.3458;0.0399;RCP2.6;H3;439.66;3739.9;24.13;36;255;144;-11.38;10.43;-3;-8;
7625;45.3479;0.1419;RCP2.6;H3;434.44;3752.73;24.3;36;256;144;-13.69;10.4;-3;-5;
7626;45.3498;0.244;RCP2.6;H3;432.03;3759.4;24.67;36;254;144;-16.63;10.57;-3;-8;
7627;45.3517;0.346;RCP2.6;H3;449.78;3792.69;25.53;36;253;148;-16.86;10.8;-3;-6;
7628;45.3535;0.448;RCP2.6;H3;491.72;3701.07;24.37;38;256;145;-18.96;11;-3;-8;
7629;45.3551;0.5501;RCP2.6;H3;491.36;3724.18;24.77;37;256;144;-16.13;10.74;-4;-8;
7630;45.3567;0.6521;RCP2.6;H3;491.17;3726.65;24.7;37;257;144;-16.11;10.7;-4;-7;
7631;45.3582;0.7542;RCP2.6;H3;489.04;3704.75;24.2;38;257;142;-23.3;10.4;-3;-7;
7632;45.3596;0.8563;RCP2.6;H3;515.19;3673.47;23.07;38;255;141;-28.78;10.7;-4;-8;
7633;45.3609;0.9583;RCP2.6;H3;512.13;3693.1;23.53;38;254;142;-28.63;10.46;-3;-9;
7634;45.3622;1.0604;RCP2.6;H3;529.64;3596.11;20.53;40;259;144;-23.93;9.93;-3;-4;
7635;45.3633;1.1625;RCP2.6;H3;542.45;3528.61;19.13;41;262;144;-18.84;9.8;-3;-2;
7636;45.3643;1.2646;RCP2.6;H3;550.62;3475.61;17.2;42;262;143;-19.14;8.87;-3;-2;
7637;45.3652;1.3666;RCP2.6;H3;617.41;3401.53;17.03;44;269;140;-17.53;9;-4;-2;
7638;45.3661;1.4687;RCP2.6;H3;613.47;3439.74;18.17;44;264;141;-16.94;9.3;-3;-7;
7639;45.3668;1.5708;RCP2.6;H3;629.17;3390.6;16.57;45;267;142;-12.17;8.84;-3;-4;
7640;45.3675;1.6729;RCP2.6;H3;643.83;3318.81;14.07;46;266;144;-14.35;7.77;-3;-3;
7641;45.3681;1.775;RCP2.6;H3;678.39;3326.54;16.73;48;272;141;-14.81;8.53;-2;-3;
7642;45.3685;1.8771;RCP2.6;H3;701.64;3136.25;14.83;54;278;135;-11.06;7.8;-1;-3;
7643;45.3689;1.9792;RCP2.6;H3;723.84;3027.42;13.53;56;277;135;-4.29;7.53;-2;-7;
7644;45.3692;2.0813;RCP2.6;H3;723.85;3027.42;13.53;56;277;135;-4.29;7.53;-2;-7;
7645;45.3694;2.1834;RCP2.6;H3;732.16;3066.06;13.93;55;275;134;5.4;7.56;-2;-8;
7646;45.3695;2.2855;RCP2.6;H3;680.97;2949.9;13.8;59;284;130;22.13;7.5;-2;-7;
7647;45.3695;2.3876;RCP2.6;H3;681.95;3148.68;14.9;54;274;135;20.3;7.83;-1;-7;
7648;45.3694;2.4897;RCP2.6;H3;653.16;3111.76;15.83;55;280;134;19.14;7.96;-1;-6;
7649;45.3692;2.5918;RCP2.6;H3;706.95;2948.49;10.97;59;277;134;16.3;6.37;-2;-9;
7650;45.3689;2.6939;RCP2.6;H3;681.47;2600.41;8.07;71;293;126;17.39;4.67;-4;-5;
7651;45.3685;2.796;RCP2.6;H3;687.4;2420.99;5.6;79;289;125;4.62;3.87;-7;-10;
7652;45.3681;2.8981;RCP2.6;H3;840.85;2135.42;2.07;91;296;125;2.53;1.57;-7;-9;
7653;45.3675;3.0002;RCP2.6;H3;894.82;2120.87;2.13;91;297;123;28.99;1.7;-11;-10;
7654;45.3668;3.1023;RCP2.6;H3;589.2;2528.78;4.13;67;286;131;38.09;2.66;-6;-11;
7655;45.3661;3.2044;RCP2.6;H3;541.65;2999.06;11.33;59;274;135;38.17;6.06;-2;-11;
7656;45.3653;3.3065;RCP2.6;H3;484.29;3270.07;19.03;52;277;136;38.57;8.2;-3;-9;
7657;45.3643;3.4085;RCP2.6;H3;505.93;3075.76;17.67;59;280;129;34.85;8.2;-1;-12;
7658;45.3633;3.5106;RCP2.6;H3;586.86;2594.72;10.8;73;295;120;37.07;5.83;-4;-8;
7659;45.3622;3.6127;RCP2.6;H3;736.03;2442.67;5.7;76;295;125;31.45;3.73;-9;-4;
7660;45.361;3.7148;RCP2.6;H3;721.74;2598.91;8.07;71;288;129;44.81;4.64;-7;-10;
7661;45.3597;3.8168;RCP2.6;H3;618.32;2431.71;7.07;79;301;122;48.89;4.27;-6;-2;
7662;45.3582;3.9189;RCP2.6;H3;697.78;2551.04;6.87;71;290;122;37.8;4.3;-6;-9;
7663;45.3568;4.021;RCP2.6;H3;700.48;2535.03;6.7;71;290;122;37.71;4.2;-7;-9;
7664;45.3552;4.123;RCP2.6;H3;575.06;2969.85;15.03;62;281;133;45.67;7.26;-5;-5;
7665;45.3535;4.2251;RCP2.6;H3;590.68;3052.08;16.87;61;283;131;63.75;7.47;-3;-7;
7666;45.3517;4.3271;RCP2.6;H3;622.75;2781.62;11.4;67;286;131;68.03;6.3;-3;-9;
7667;45.3498;4.4291;RCP2.6;H3;732.2;2520.61;6.33;77;289;126;69.26;4.06;-5;-8;
7668;45.3479;4.5312;RCP2.6;H3;765.4;2374.81;4.5;82;293;128;77.81;3.2;-6;-6;
7669;45.3458;4.6332;RCP2.6;H3;667.01;2981.87;12.5;62;273;137;68.1;7.07;-6;-11;
7670;45.3437;4.7352;RCP2.6;H3;716.17;3517.85;23.67;52;259;144;93.62;10.67;-2;-8;
7671;45.3414;4.8372;RCP2.6;H3;663.99;3622.15;27.2;51;260;146;55.02;12.23;-3;-8;
7672;45.3391;4.9392;RCP2.6;H3;676.72;3542.25;25.4;53;261;143;55.74;11.43;-2;-8;
7673;45.3367;5.0412;RCP2.6;H3;671.54;3470.52;24.97;55;261;141;39.18;11.84;-2;-9;
7674;45.3341;5.1431;RCP2.6;H3;687.61;3379.44;22.23;58;262;141;39.45;10.6;-2;-10;
7675;45.3315;5.2451;RCP2.6;H3;709.89;3311.58;19.17;59;263;142;36.95;8.97;-3;-11;
7676;45.3288;5.3471;RCP2.6;H3;686.64;3223.29;16.63;59;268;138;8.31;8.4;-5;-10;
7677;45.326;5.449;RCP2.6;H3;690.33;3202.75;16.33;60;268;138;8.18;8.4;-4;-10;
7678;45.3231;5.551;RCP2.6;H3;712.43;3543.18;26;53;258;145;11.63;11.37;-3;-11;
7679;45.3201;5.6529;RCP2.6;H3;757.25;2890.35;10.27;68;272;135;-2.62;5.34;-8;-15;
7680;45.3171;5.7548;RCP2.6;H3;1122;2057.01;1.8;96;300;119;-31.87;1.27;-13;-13;
7681;45.3139;5.8567;RCP2.6;H3;1051.62;2306.96;5.23;92;293;123;-37.58;3.1;-10;-9;
7682;45.3106;5.9586;RCP2.6;H3;707.46;3210.97;20.87;64;260;138;-4.1;9.87;-7;-13;
7683;45.3073;6.0605;RCP2.6;H3;883.36;2087.59;2.27;95;302;122;-26.58;1.47;-14;-6;
7684;45.3038;6.1623;RCP2.6;H3;1061.45;1268.11;0;135;332;100;-25.21;0;-17;-8;
7685;45.3002;6.2642;RCP2.6;H3;468.74;2113.15;1.83;99;307;123;-2.55;1.8;-10;-6;
7686;45.2966;6.366;RCP2.6;H3;736.28;2393.48;5.83;90;288;126;-25.01;4;-8;-7;
7687;45.2929;6.4679;RCP2.6;H3;700.09;1163.99;0;137;333;106;-3.92;0;-20;-9;
7688;45.289;6.5697;RCP2.6;H3;754.6;804.33;0;160;347;82;-11.64;0;-22;-6;
7689;45.2851;6.6715;RCP2.6;H3;729.49;709.36;0;168;353;47;-38.8;0;-17;-1;
7690;45.2811;6.7732;RCP2.6;H3;664.75;1063.86;0;143;338;108;-37.22;0;-21;-4;
7691;45.277;6.875;RCP2.6;H3;540.6;1255.29;0;135;321;114;-15.77;0;-16;-14;
7692;45.2728;6.9768;RCP2.6;H3;587.64;826.59;0;158;347;96;-21.93;0;-21;-3;
7693;45.2685;7.0785;RCP2.6;H3;631.8;578.35;0;177;354;60;-37.98;0;-20;-3;
7756;45.3889;-1.0861;RCP2.6;H3;439.78;3904.29;19.27;30;250;157;9.49;7.8;-3;-4;
7757;45.392;-0.9841;RCP2.6;H3;436.63;3960.89;21.77;30;245;162;8.22;8.84;-4;-5;
7758;45.395;-0.882;RCP2.6;H3;431.35;3967.93;22.8;30;241;165;2.49;10.03;-4;-7;
7759;45.3979;-0.78;RCP2.6;H3;431.36;3938.7;22.5;31;245;156;-0.44;10.2;-3;-9;
7760;45.4007;-0.6779;RCP2.6;H3;434.81;3911.53;22.4;31;245;157;-3.53;10.1;-4;-9;
7761;45.4034;-0.5758;RCP2.6;H3;444.27;3790.22;22;34;250;145;-5.55;9.93;-4;-10;
7762;45.406;-0.4737;RCP2.6;H3;442.36;3788.26;22.13;34;247;148;-10.62;10.06;-4;-12;
7763;45.4086;-0.3716;RCP2.6;H3;442.79;3784.69;22.1;34;247;148;-10.64;10.07;-4;-12;
7764;45.411;-0.2695;RCP2.6;H3;451.49;3754.85;21.2;35;253;147;-8.64;9.4;-3;-8;
7765;45.4133;-0.1673;RCP2.6;H3;440.3;3741.72;24.43;36;257;147;-8.62;10.76;-3;-9;
7766;45.4156;-0.0652;RCP2.6;H3;442.26;3756.36;24.87;36;257;145;-7.72;10.84;-3;-7;
7767;45.4177;0.0369;RCP2.6;H3;442.18;3717.6;23.63;37;255;144;-11.49;10.33;-3;-10;
7768;45.4198;0.1391;RCP2.6;H3;442.97;3710.89;23.47;37;255;144;-11.52;10.24;-3;-10;
7769;45.4218;0.2412;RCP2.6;H3;437.33;3723.78;24.03;36;255;143;-16.14;10.63;-4;-10;
