#-----------------------------------------------------------------------------
# Date d'extraction : 31/03/2025 - 09h34 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     RCP8.5 : Emissions non rÃ©duites
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORRRA : cumul de prÃ©cipitations d'avril Ã  octobre (mm)
#     NORSTM0 : somme de tempÃ©rature base 0Â°C d'octobre (annÃ©e-1) Ã  juillet (annÃ©e) (Â°C)
#     NORSDA : nombre de jours d'Ã©tÃ© d'avril Ã  juin (jour(s))
#     NORDATEVEG : date de reprise de vÃ©gÃ©tation en jour julien (date)
#     NORDATEDG : Date de derniÃ¨re gelÃ©e avec 1er juillet comme rÃ©fÃ©rence (date)
#     NORDATEPG : Date de premiÃ¨re gelÃ©e avec 1er juillet comme rÃ©fÃ©rence (date)
#     ARRA : Ecart de cumul de prÃ©cipitations d'avril Ã  octobre (mm)
#     ASDA : Ecart de nombre de jours d'Ã©tÃ© d'avril Ã  juin (jour(s))
#     ADATEVEG : Ecart de date de reprise de vÃ©gÃ©tation en jour julien (date)
#     ADATEDG : Ecart de date de derniÃ¨re gelÃ©e avec 1er juillet comme rÃ©fÃ©rence (date)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;PÃ©riode;NORRRA;NORSTM0;NORSDA;NORDATEVEG;NORDATEDG;NORDATEPG;ARRA;ASDA;ADATEVEG;ADATEDG;
#-----------------------------------------------------------------------------
10384;46.7168;4.482;RCP8.5;H1;607.04;3134.69;13.3;51;271;134;72.17;3.83;-10;-12;
10385;46.7148;4.5867;RCP8.5;H1;613.7;3135.99;13.53;51;273;135;78.59;4.1;-9;-9;
10386;46.7127;4.6912;RCP8.5;H1;583.17;3169.05;12.8;52;269;136;72.74;4.03;-10;-4;
10387;46.7105;4.7958;RCP8.5;H1;557.96;3336.22;15.8;47;268;138;65.52;4.83;-10;0;
10388;46.7082;4.9004;RCP8.5;H1;548.17;3382.13;17.07;46;268;138;61.69;5.3;-10;0;
10389;46.7058;5.005;RCP8.5;H1;551.19;3357.35;16.47;47;268;138;61.96;5.14;-9;0;
10390;46.7033;5.1095;RCP8.5;H1;668.24;3372.34;16.4;46;265;139;77.08;5.27;-10;-3;
10391;46.7008;5.2141;RCP8.5;H1;666.36;3371.22;16.3;47;263;139;76.85;5.03;-9;-5;
10392;46.6981;5.3186;RCP8.5;H1;665.59;3377.64;16.33;46;263;139;76.82;4.96;-10;-5;
10393;46.6953;5.4232;RCP8.5;H1;786.48;3448.17;15.83;44;260;139;96.18;4.53;-9;-5;
10394;46.6924;5.5277;RCP8.5;H1;824.6;3283.05;13.4;49;262;134;108.18;4.03;-9;-7;
10395;46.6895;5.6322;RCP8.5;H1;980.95;2889.88;9.47;60;277;124;120.06;2.9;-7;-12;
10396;46.6864;5.7367;RCP8.5;H1;989.77;2779.34;7.73;62;282;125;111.09;2.26;-10;-9;
10397;46.6832;5.8412;RCP8.5;H1;1018.94;2586.67;6;69;291;119;102.44;2.17;-11;-5;
10398;46.68;5.9456;RCP8.5;H1;1071.45;2534.11;6.57;73;292;122;98.04;2.47;-11;-6;
10399;46.6766;6.0501;RCP8.5;H1;1138.14;2247.73;2.8;83;299;118;98.11;0.83;-12;-8;
10400;46.6732;6.1545;RCP8.5;H1;1057.18;2085.49;1.07;88;298;120;90.5;0.34;-14;-8;
10466;46.7303;-1.9047;RCP8.5;H1;383.39;3699.44;8.6;28;236;153;4.91;2.93;-5;-15;
10467;46.7341;-1.8002;RCP8.5;H1;386.88;3659.94;8.27;29;236;153;4.91;2.77;-5;-15;
10468;46.7378;-1.6957;RCP8.5;H1;435.27;3631.22;11.3;31;246;145;10.85;3.57;-6;-18;
10469;46.7415;-1.5911;RCP8.5;H1;439.9;3604.02;10.93;32;251;145;14.49;3.36;-5;-13;
10470;46.745;-1.4865;RCP8.5;H1;442.33;3580.13;10.63;32;252;145;14.49;3.26;-6;-12;
10471;46.7485;-1.382;RCP8.5;H1;448.38;3557.35;10.57;32;254;146;18.01;3.3;-6;-11;
10472;46.7518;-1.2774;RCP8.5;H1;450.48;3537.65;10.3;33;254;145;18.14;3.13;-6;-11;
10473;46.7551;-1.1728;RCP8.5;H1;444.66;3549.48;10.67;33;251;147;13.07;3.54;-5;-12;
10474;46.7583;-1.0681;RCP8.5;H1;442.08;3563.19;10.97;32;250;150;9.79;3.54;-6;-13;
10475;46.7613;-0.9635;RCP8.5;H1;447.01;3516.03;10.67;33;251;150;9.91;3.6;-6;-15;
10476;46.7643;-0.8589;RCP8.5;H1;477.22;3491.58;12.47;35;246;148;13.51;4.44;-6;-13;
10477;46.7672;-0.7542;RCP8.5;H1;483.34;3407.82;11.63;36;248;144;9.78;4.2;-7;-12;
10478;46.77;-0.6495;RCP8.5;H1;475.27;3396.23;13.13;37;265;141;7.52;4.36;-7;-4;
10479;46.7726;-0.5449;RCP8.5;H1;474.84;3346.24;12.57;38;265;141;2.11;4.27;-7;-3;
10480;46.7752;-0.4402;RCP8.5;H1;411.73;3382.83;12.27;37;255;143;1.04;4.17;-7;-7;
10481;46.7777;-0.3355;RCP8.5;H1;415.44;3408.79;12.23;37;257;142;3.71;3.93;-7;-7;
10482;46.7801;-0.2308;RCP8.5;H1;417.09;3465.77;13.17;36;256;145;13.96;4.5;-7;-6;
10483;46.7824;-0.126;RCP8.5;H1;361.55;3479.1;16.4;36;263;140;14.96;5.43;-7;-7;
10484;46.7846;-0.0213;RCP8.5;H1;363.08;3507.23;16.9;36;263;140;15.54;5.57;-7;-12;
10485;46.7868;0.0834;RCP8.5;H1;370.2;3479.55;14.23;36;262;144;11.97;4.36;-7;-11;
10486;46.7888;0.1882;RCP8.5;H1;372.28;3455.9;13.7;37;262;145;11.99;4.2;-7;-11;
10487;46.7907;0.2929;RCP8.5;H1;371.5;3500.59;14.7;36;262;144;11.03;4.2;-7;-7;
10488;46.7925;0.3977;RCP8.5;H1;368.17;3513.69;14.83;36;265;144;6.37;4.36;-7;-4;
10489;46.7942;0.5024;RCP8.5;H1;364.77;3553.49;16.17;35;265;144;6.37;4.87;-8;-4;
10490;46.7959;0.6072;RCP8.5;H1;373.67;3481.85;13.97;36;266;143;6.79;4.27;-8;-1;
10491;46.7974;0.712;RCP8.5;H1;439.8;3530.32;15.23;36;267;140;12.67;4.66;-7;-2;
10492;46.7988;0.8168;RCP8.5;H1;435.85;3571.3;16.67;35;266;141;12.58;4.9;-7;-3;
10493;46.8002;0.9216;RCP8.5;H1;431.33;3455.58;13.2;38;263;145;23.31;3.87;-7;-1;
10494;46.8014;1.0263;RCP8.5;H1;423.15;3470.48;15.6;38;266;141;19.7;4.97;-8;-1;
10495;46.8026;1.1311;RCP8.5;H1;455.17;3568.2;16.47;36;263;141;16.3;4.6;-7;-2;
10496;46.8036;1.2359;RCP8.5;H1;471.26;3563.78;16.37;36;263;144;24.61;4.74;-7;-2;
10497;46.8046;1.3408;RCP8.5;H1;474.28;3532.46;15.67;37;263;144;24.69;4.7;-7;-3;
10498;46.8055;1.4456;RCP8.5;H1;475.26;3493.58;15.03;37;263;141;25.79;5;-7;-3;
10499;46.8062;1.5504;RCP8.5;H1;467.98;3429.6;15.33;40;266;140;30.87;4.96;-8;-3;
10500;46.8069;1.6552;RCP8.5;H1;470.08;3408.1;14.87;40;267;140;30.96;4.97;-8;-3;
10501;46.8075;1.76;RCP8.5;H1;470.46;3399.2;14.83;40;266;140;33.29;4.83;-8;-4;
10502;46.808;1.8648;RCP8.5;H1;472.15;3381.57;14.5;40;266;139;33.38;4.9;-9;-5;
10503;46.8084;1.9696;RCP8.5;H1;474.82;3383.66;14.37;40;267;139;33.57;4.67;-9;-3;
10504;46.8086;2.0745;RCP8.5;H1;479.4;3338.07;14.27;42;267;137;31.79;4.5;-8;-11;
10505;46.8088;2.1793;RCP8.5;H1;477.89;3353.17;14.43;41;268;138;31.68;4.46;-9;-10;
10506;46.8089;2.2841;RCP8.5;H1;484.12;3352.24;14.43;41;269;139;36.14;4.46;-9;-9;
10507;46.8089;2.3889;RCP8.5;H1;486.66;3365.38;14.97;41;269;139;39.56;4.47;-9;-8;
10508;46.8088;2.4938;RCP8.5;H1;489.92;3332.19;14.43;42;271;138;39.72;4.63;-9;-6;
10509;46.8086;2.5986;RCP8.5;H1;513.18;3325.66;14.2;43;272;136;39.87;4.3;-8;-9;
10510;46.8084;2.7034;RCP8.5;H1;519.83;3297.04;13.6;43;273;134;41.7;4;-9;-7;
10511;46.808;2.8082;RCP8.5;H1;520.52;3283.39;13.9;43;278;131;40.73;4.07;-9;-8;
10512;46.8075;2.9131;RCP8.5;H1;521.99;3270.35;13.7;43;277;131;44.6;3.97;-9;-6;
10513;46.8069;3.0179;RCP8.5;H1;520.6;3283.38;14.03;43;276;131;44.5;4.16;-8;-7;
10514;46.8063;3.1227;RCP8.5;H1;530.61;3186.85;13.03;45;279;128;47.69;4.06;-9;-8;
10515;46.8055;3.2275;RCP8.5;H1;528.11;3172.29;12.8;45;278;128;44.62;4;-9;-11;
10516;46.8046;3.3323;RCP8.5;H1;527.59;3176.1;12.77;45;278;129;44.57;3.94;-9;-11;
10517;46.8037;3.4371;RCP8.5;H1;529.35;3206.02;13.07;44;277;129;53;3.84;-10;-12;
10518;46.8026;3.5419;RCP8.5;H1;534.24;3203.95;13.2;44;278;130;58.2;3.87;-10;-12;
10519;46.8015;3.6467;RCP8.5;H1;538.63;3166.02;12.57;45;279;130;58.56;3.94;-10;-11;
10520;46.8002;3.7515;RCP8.5;H1;544.68;3149.35;12.17;45;279;131;66.57;3.97;-10;-12;
10521;46.7989;3.8563;RCP8.5;H1;553.98;3058.49;9.87;48;279;131;68.08;2.64;-10;-12;
10522;46.7974;3.9611;RCP8.5;H1;558.69;3023.71;9.33;49;279;130;68.53;2.63;-10;-12;
10523;46.7959;4.0659;RCP8.5;H1;565.46;3089.69;12.47;52;276;133;69.21;3.7;-10;-6;
10524;46.7943;4.1706;RCP8.5;H1;564.49;3095.27;12.6;52;277;133;69.02;3.67;-10;-5;
10525;46.7925;4.2754;RCP8.5;H1;598.12;2967.86;7.9;55;273;136;74.32;2.3;-9;-6;
10526;46.7907;4.3802;RCP8.5;H1;616.05;3091.52;11.73;52;272;134;73.16;3.33;-10;-11;
10527;46.7888;4.4849;RCP8.5;H1;606;3138.74;13.57;51;272;134;72.02;4;-10;-12;
10528;46.7868;4.5896;RCP8.5;H1;616.34;3123.34;13;51;274;135;78.61;3.97;-9;-8;
10529;46.7847;4.6944;RCP8.5;H1;602.67;3158.43;14.93;50;274;135;70.03;4.73;-10;-7;
10530;46.7825;4.7991;RCP8.5;H1;559.83;3352.17;16.17;47;267;138;70.58;4.87;-10;-3;
10531;46.7802;4.9038;RCP8.5;H1;553.27;3372.86;16.87;46;267;138;63.85;5.04;-10;-2;
10532;46.7778;5.0085;RCP8.5;H1;570.87;3337.29;16.47;48;266;139;74.04;5.3;-9;-3;
10533;46.7753;5.1132;RCP8.5;H1;673.7;3366.01;16.37;46;266;140;79.94;5.44;-10;-2;
10534;46.7727;5.2179;RCP8.5;H1;669.24;3382.62;16.63;46;262;139;80.41;5.23;-10;-5;
10535;46.77;5.3226;RCP8.5;H1;668.92;3384.74;16.67;46;262;139;80.35;5.24;-10;-5;
10536;46.7672;5.4273;RCP8.5;H1;680.29;3344.7;15.53;47;265;138;78.71;4.66;-9;-3;
10537;46.7643;5.5319;RCP8.5;H1;806.87;3352.18;14.47;47;261;137;102.97;4.6;-8;-4;
10538;46.7614;5.6366;RCP8.5;H1;949.36;3005.81;11.2;56;273;125;112.15;3.57;-9;-9;
10539;46.7583;5.7412;RCP8.5;H1;1012.01;2741.88;7.5;63;284;123;123.61;2.33;-9;-10;
10540;46.7551;5.8458;RCP8.5;H1;993;2717.64;7.4;64;286;122;101.7;2.5;-11;-5;
10541;46.7519;5.9504;RCP8.5;H1;1022.48;2569.58;5.87;70;291;119;102.76;2.17;-10;-5;
10542;46.7485;6.055;RCP8.5;H1;986.14;2374.41;4.3;80;291;118;90.18;1.57;-11;-7;
10543;46.7451;6.1596;RCP8.5;H1;1024.33;2184.3;2.07;91;289;120;76.58;0.54;-11;-11;
10544;46.7415;6.2642;RCP8.5;H1;1018.19;2205.75;2.33;90;289;120;76.76;0.73;-11;-11;
10545;46.7379;6.3687;RCP8.5;H1;1013.33;2161.37;1.47;92;283;120;59.08;0.34;-13;-14;
10608;46.7982;-2.015;RCP8.5;H1;380.24;3719.42;8.77;28;238;154;0.64;2.87;-4;-5;
10609;46.8021;-1.9104;RCP8.5;H1;382.47;3709.8;8.7;28;236;153;4.91;3;-5;-13;
10610;46.806;-1.8057;RCP8.5;H1;387.59;3651.67;8.17;29;236;153;4.88;2.7;-5;-15;
10611;46.8097;-1.7011;RCP8.5;H1;434.27;3617.22;11.07;31;246;147;9.1;3.17;-6;-18;
10612;46.8134;-1.5964;RCP8.5;H1;435.34;3620.05;11.07;31;246;148;11.62;3.37;-6;-17;
10613;46.8169;-1.4916;RCP8.5;H1;438.65;3588.46;10.57;32;251;146;11.57;3.07;-6;-14;
10614;46.8204;-1.3869;RCP8.5;H1;444.05;3569.44;10.57;32;254;147;15.66;3.24;-6;-10;
10615;46.8237;-1.2822;RCP8.5;H1;441.28;3568.12;10.67;32;252;148;13.32;3.34;-6;-14;
10616;46.827;-1.1774;RCP8.5;H1;443.76;3544.71;10.33;32;252;147;13.31;3.1;-6;-15;
10617;46.8302;-1.0727;RCP8.5;H1;446.67;3518.31;10.47;33;251;146;10.13;3.57;-6;-14;
10618;46.8332;-0.9679;RCP8.5;H1;473.69;3535.48;12.1;34;244;148;14.35;3.57;-6;-15;
10619;46.8362;-0.8631;RCP8.5;H1;488.82;3393.3;11.13;36;253;145;13.6;3.76;-7;-8;
10620;46.8391;-0.7583;RCP8.5;H1;478.88;3449.28;12.13;35;246;144;9.69;4.5;-7;-14;
10621;46.8419;-0.6535;RCP8.5;H1;418.63;3356.61;12.17;37;258;142;5.3;4.3;-7;-7;
10622;46.8446;-0.5487;RCP8.5;H1;414.51;3352.75;12.17;38;257;142;1.07;4.2;-6;-6;
10623;46.8472;-0.4439;RCP8.5;H1;416.19;3400.66;12.07;37;257;142;3.69;3.84;-7;-7;
10624;46.8497;-0.339;RCP8.5;H1;412.33;3443.48;12.47;36;257;142;3.7;3.8;-7;-6;
10625;46.8521;-0.2342;RCP8.5;H1;412.99;3505.75;13.17;35;257;144;9.31;4.37;-6;-5;
10626;46.8544;-0.1293;RCP8.5;H1;358.47;3518.09;16.97;35;267;141;11.25;5.67;-7;-4;
10627;46.8566;-0.0245;RCP8.5;H1;356.98;3558.56;17.5;35;264;140;12.49;5.57;-6;-9;
10628;46.8587;0.0804;RCP8.5;H1;364.42;3520.01;15.43;35;262;144;5.77;4.86;-8;-7;
10629;46.8607;0.1853;RCP8.5;H1;366.99;3490.8;14.73;36;263;144;5.76;4.73;-7;-6;
10630;46.8626;0.2902;RCP8.5;H1;372.6;3474.06;14.03;36;264;144;7.58;4.23;-8;-4;
10631;46.8645;0.3951;RCP8.5;H1;368.07;3439.01;12.97;37;266;141;0.55;3.8;-7;-3;
10632;46.8662;0.5;RCP8.5;H1;365.1;3474.77;13.73;37;265;141;0.56;3.83;-7;-5;
10633;46.8678;0.6049;RCP8.5;H1;363.87;3495.45;14.3;36;266;142;-0.27;4;-8;-1;
10634;46.8694;0.7098;RCP8.5;H1;439.78;3530.32;15.23;36;267;140;12.62;4.66;-7;-2;
10635;46.8708;0.8147;RCP8.5;H1;416.77;3469.85;13.57;37;265;144;12.4;4.04;-7;1;
10636;46.8722;0.9197;RCP8.5;H1;432.82;3438.48;12.57;38;266;145;23.41;3.47;-7;2;
10637;46.8734;1.0246;RCP8.5;H1;435.38;3408.71;11.73;38;267;145;23.5;3.26;-7;2;
10638;46.8746;1.1295;RCP8.5;H1;423.01;3415.07;14.3;39;265;141;17.84;4.7;-8;-3;
10639;46.8756;1.2345;RCP8.5;H1;425.01;3434.36;14.8;39;264;141;15.78;4.7;-7;-7;
10640;46.8766;1.3394;RCP8.5;H1;425.4;3430.12;14.6;39;264;141;15.79;4.57;-8;-8;
10641;46.8774;1.4444;RCP8.5;H1;424.37;3404.22;14;39;266;141;15.66;4.43;-8;-6;
10642;46.8782;1.5493;RCP8.5;H1;455.73;3411.53;15;40;267;141;19.23;4.67;-8;-5;
10643;46.8789;1.6543;RCP8.5;H1;457.87;3387.33;14.7;40;267;141;19.32;4.73;-8;-7;
10644;46.8795;1.7592;RCP8.5;H1;463.75;3385.05;14.6;40;266;140;25.63;4.63;-8;-4;
10645;46.8799;1.8642;RCP8.5;H1;465.83;3388.18;14.67;40;266;139;27.9;4.94;-8;-4;
10646;46.8803;1.9692;RCP8.5;H1;464.39;3403.39;14.93;40;266;139;27.87;4.9;-8;-4;
10647;46.8806;2.0741;RCP8.5;H1;467.95;3387.01;14.6;40;266;140;27.3;4.73;-9;-4;
10648;46.8808;2.1791;RCP8.5;H1;469.96;3367.69;15.27;41;267;139;27.55;4.87;-9;-12;
10649;46.8809;2.2841;RCP8.5;H1;483.49;3358.76;14.63;41;269;139;36.16;4.56;-9;-9;
10650;46.8809;2.389;RCP8.5;H1;489.52;3336.72;14.53;42;270;138;39.71;4.53;-9;-7;
10651;46.8808;2.494;RCP8.5;H1;509.83;3357.85;14.87;42;269;137;38.75;4.5;-9;-12;
10652;46.8806;2.5989;RCP8.5;H1;510.98;3346.83;14.7;42;270;136;39.7;4.5;-9;-9;
10653;46.8803;2.7039;RCP8.5;H1;522.23;3309.09;14.37;42;276;132;46.45;4.24;-9;-9;
10654;46.8799;2.8089;RCP8.5;H1;527.19;3262.69;13.63;43;278;131;46.86;3.9;-9;-8;
10655;46.8795;2.9138;RCP8.5;H1;522.32;3282.2;14.23;43;276;131;46.1;4.4;-9;-11;
10656;46.8789;3.0188;RCP8.5;H1;516.69;3288.18;14.17;43;276;130;41.5;4.3;-8;-10;
10657;46.8782;3.1237;RCP8.5;H1;521.57;3222.05;13.7;44;279;128;41.72;4.1;-9;-7;
10658;46.8775;3.2287;RCP8.5;H1;524.73;3216.07;13.4;44;280;129;45.5;4.03;-10;-5;
10659;46.8766;3.3336;RCP8.5;H1;528.33;3185.6;12.87;45;279;129;45.78;3.74;-9;-6;
10660;46.8756;3.4386;RCP8.5;H1;532.89;3144.54;11.97;46;280;129;49.92;3.6;-9;-9;
10661;46.8746;3.5435;RCP8.5;H1;532.64;3175.71;12.43;45;280;128;54.81;3.6;-9;-8;
10662;46.8734;3.6485;RCP8.5;H1;531.13;3188.77;12.53;45;280;128;54.73;3.46;-9;-8;
10663;46.8722;3.7534;RCP8.5;H1;602.08;3305.3;14.93;43;271;133;71.19;4.5;-10;-10;
10664;46.8708;3.8583;RCP8.5;H1;559.7;3017.31;9.07;49;279;131;68.61;2.6;-10;-12;
10665;46.8694;3.9633;RCP8.5;H1;715.39;3107.85;11.87;50;274;133;74.22;3.4;-10;-9;
10666;46.8678;4.0682;RCP8.5;H1;707.44;3116;11.8;50;274;134;72.6;3.17;-9;-6;
10667;46.8662;4.1731;RCP8.5;H1;558.29;3114.55;13.07;52;273;134;66.59;3.6;-9;-11;
10668;46.8645;4.278;RCP8.5;H1;575.93;3017.62;9.4;54;274;135;68.77;2.63;-9;-5;
10669;46.8627;4.3829;RCP8.5;H1;604.33;2936.26;7.07;55;269;135;74.9;2.1;-10;-11;
10670;46.8607;4.4878;RCP8.5;H1;594.65;2987.28;8.47;54;271;135;74.17;2.57;-10;-8;
10671;46.8587;4.5927;RCP8.5;H1;601.56;3160.92;14.6;50;272;134;73.84;4.37;-10;-10;
10672;46.8566;4.6975;RCP8.5;H1;595.53;3167.31;15.37;50;273;135;68.17;4.77;-10;-8;
10673;46.8544;4.8024;RCP8.5;H1;555.97;3335.08;15.9;47;268;139;68.2;5.1;-10;-1;
10674;46.8521;4.9073;RCP8.5;H1;554.55;3365.99;16.83;46;265;140;66.36;5.5;-10;-5;
10675;46.8497;5.0121;RCP8.5;H1;558.35;3382.39;17.3;46;266;139;69.41;5.7;-10;-4;
10676;46.8472;5.1169;RCP8.5;H1;560.87;3361.69;16.93;47;266;138;69.6;5.43;-10;-4;
10677;46.8446;5.2218;RCP8.5;H1;672.77;3384.05;16.67;46;264;137;82.14;5.37;-10;-3;
10678;46.8419;5.3266;RCP8.5;H1;665.34;3378.02;16.57;46;264;139;80;5.24;-10;-3;
10679;46.8391;5.4314;RCP8.5;H1;667.33;3362.87;16.2;47;264;138;80.32;5.07;-9;-3;
10680;46.8362;5.5362;RCP8.5;H1;701.69;3293.51;14.73;49;265;136;91.55;4.2;-8;-3;
10681;46.8333;5.641;RCP8.5;H1;827.07;3218.78;12.6;51;266;133;104.85;3.93;-8;-6;
10682;46.8302;5.7457;RCP8.5;H1;1005.38;2772;8.03;63;284;124;123.41;2.53;-8;-9;
10683;46.827;5.8505;RCP8.5;H1;1022.77;2629.39;6.5;67;289;121;112.45;2.2;-11;-6;
10684;46.8238;5.9553;RCP8.5;H1;1041.89;2527.8;4.83;71;292;118;112.37;1.26;-11;-3;
10685;46.8204;6.06;RCP8.5;H1;980.08;2388.8;4.5;78;293;120;86.17;1.47;-12;-3;
10686;46.817;6.1647;RCP8.5;H1;989.17;2332.47;4.03;82;293;117;79.07;1.46;-11;-8;
10687;46.8134;6.2694;RCP8.5;H1;1005.13;2266.55;3.13;83;294;117;79.05;1.06;-12;-8;
10688;46.8098;6.3741;RCP8.5;H1;1045.31;2136.5;1.47;93;290;120;77.5;0.47;-13;-10;
10750;46.866;-2.1256;RCP8.5;H1;380.42;3717.34;8.73;28;238;154;0.64;2.83;-4;-5;
10751;46.87;-2.0209;RCP8.5;H1;380.24;3719.42;8.77;28;238;154;0.64;2.87;-4;-5;
10752;46.874;-1.9161;RCP8.5;H1;382.55;3696.99;8.5;28;234;152;3.45;2.8;-5;-17;
10753;46.8778;-1.8113;RCP8.5;H1;387.47;3640.47;8.27;29;237;152;3.45;3;-5;-15;
10754;46.8816;-1.7064;RCP8.5;H1;414.03;3594.15;11.7;32;242;151;5.23;3.4;-6;-18;
10755;46.8852;-1.6016;RCP8.5;H1;414.65;3593.74;11.8;32;245;150;8.26;3.4;-5;-14;
10756;46.8888;-1.4968;RCP8.5;H1;434.51;3597.57;10.87;32;248;146;6.87;3.14;-5;-15;
10757;46.8923;-1.3919;RCP8.5;H1;441.94;3589.1;10.87;32;249;147;15.56;3.44;-6;-15;
10758;46.8956;-1.287;RCP8.5;H1;438.66;3593.78;11.07;32;252;148;13.29;3.57;-6;-14;
10759;46.8989;-1.1821;RCP8.5;H1;442.75;3554.73;10.5;32;252;147;13.32;3.27;-6;-14;
10760;46.9021;-1.0772;RCP8.5;H1;448.5;3500.53;10.4;33;252;146;10.1;3.5;-7;-13;
10761;46.9051;-0.9723;RCP8.5;H1;486.34;3415.77;11.2;36;252;147;14.4;3.67;-7;-9;
10762;46.9081;-0.8674;RCP8.5;H1;483.99;3438.87;11.47;36;249;145;13.54;3.7;-6;-11;
10763;46.911;-0.7625;RCP8.5;H1;418.64;3388.78;12.23;37;259;142;6.45;4.1;-7;-7;
10764;46.9138;-0.6575;RCP8.5;H1;415.28;3427.11;12.4;36;258;142;6.44;3.9;-7;-7;
10765;46.9165;-0.5526;RCP8.5;H1;405.42;3461.97;12.9;35;256;145;0.06;4;-8;-5;
10766;46.9191;-0.4476;RCP8.5;H1;411.71;3476.69;13;35;257;144;4.89;4.17;-7;-7;
10767;46.9216;-0.3426;RCP8.5;H1;412.38;3468.26;12.9;35;257;144;4.88;4.07;-7;-8;
10768;46.924;-0.2376;RCP8.5;H1;358.2;3527.42;17.03;35;265;140;11.13;5.2;-7;-4;
10769;46.9263;-0.1326;RCP8.5;H1;357.62;3556.24;17.77;35;265;141;12.13;5.7;-6;-6;
10770;46.9285;-0.0276;RCP8.5;H1;353.5;3611.29;18.53;34;264;141;11.99;5.56;-6;-6;
10771;46.9306;0.0774;RCP8.5;H1;362.39;3544.38;15.87;35;262;144;5.72;4.84;-7;-7;
10772;46.9327;0.1824;RCP8.5;H1;366.18;3500.42;14.87;36;262;144;5.74;4.57;-7;-7;
10773;46.9346;0.2874;RCP8.5;H1;370.23;3501.74;14.73;36;263;144;7.5;4.26;-7;-3;
10774;46.9364;0.3925;RCP8.5;H1;375.52;3481.31;13.17;36;261;142;4.92;3.94;-8;-3;
10775;46.9381;0.4975;RCP8.5;H1;365.89;3464.71;13.6;37;265;141;0.54;4;-7;-5;
10776;46.9398;0.6026;RCP8.5;H1;359.78;3542.72;15.57;35;265;143;-0.32;4.57;-8;-1;
10777;46.9413;0.7076;RCP8.5;H1;379.72;3475.98;13.73;37;265;144;5.7;4.03;-7;2;
10778;46.9428;0.8127;RCP8.5;H1;381.81;3451.16;13.03;37;265;144;5.78;3.8;-7;2;
10779;46.9441;0.9178;RCP8.5;H1;423.06;3427.07;12.43;38;267;145;14.76;3.4;-7;4;
10780;46.9454;1.0228;RCP8.5;H1;426.34;3403.59;11.47;38;266;145;16.26;2.87;-7;1;
10781;46.9465;1.1279;RCP8.5;H1;420.79;3410.94;14.27;39;268;141;14.58;4.47;-8;-2;
10782;46.9476;1.233;RCP8.5;H1;419.35;3431.27;14.47;39;266;141;14.88;4.3;-7;-1;
10783;46.9485;1.3381;RCP8.5;H1;421.64;3406.02;14;39;268;140;14.91;4.2;-8;1;
10784;46.9494;1.4432;RCP8.5;H1;447.35;3450.76;15.73;39;266;140;14.09;4.83;-8;-4;
10785;46.9502;1.5483;RCP8.5;H1;430.4;3344.85;12.4;40;268;140;17.82;3.5;-8;-3;
10786;46.9509;1.6534;RCP8.5;H1;459.34;3372.06;14.47;40;267;141;19.44;4.8;-9;-7;
10787;46.9514;1.7585;RCP8.5;H1;467.82;3341.27;13.4;41;268;139;25.89;4.3;-8;-6;
10788;46.9519;1.8636;RCP8.5;H1;466.49;3381.64;14.4;40;266;139;27.98;4.83;-8;-4;
10789;46.9523;1.9687;RCP8.5;H1;463.1;3416.65;15.17;40;266;139;27.75;4.9;-8;-4;
10790;46.9526;2.0738;RCP8.5;H1;465.73;3410.98;15.1;40;266;140;27.23;4.7;-8;-4;
10791;46.9528;2.1789;RCP8.5;H1;473.21;3387.15;15.33;41;269;139;30.27;4.4;-8;-10;
10792;46.9529;2.284;RCP8.5;H1;473.77;3380.49;15.27;41;269;139;30.29;4.57;-8;-10;
10793;46.9529;2.3891;RCP8.5;H1;483.43;3339.26;14.37;42;269;139;35.92;4.3;-8;-9;
10794;46.9528;2.4942;RCP8.5;H1;504.84;3356.26;14.53;42;271;139;35.81;4.16;-8;-7;
10795;46.9526;2.5993;RCP8.5;H1;513.11;3346.96;14.33;42;271;137;45.39;4.06;-9;-7;
10796;46.9523;2.7044;RCP8.5;H1;521.73;3317.94;14.33;43;272;135;49.23;4.4;-8;-10;
10797;46.9519;2.8095;RCP8.5;H1;527.61;3268.92;13.57;43;276;132;49.41;3.87;-9;-10;
10798;46.9514;2.9146;RCP8.5;H1;519.91;3315.68;14.73;42;275;131;47.16;4.56;-9;-10;
10799;46.9509;3.0197;RCP8.5;H1;515.98;3304.01;14.57;42;275;132;42.33;4.44;-9;-9;
10800;46.9502;3.1248;RCP8.5;H1;522.51;3222.75;13.8;44;278;128;42.29;4.13;-9;-7;
10801;46.9494;3.2299;RCP8.5;H1;523.27;3227.64;13.63;44;280;129;45.51;4.06;-9;-5;
