#-----------------------------------------------------------------------------
# Date d'extraction : 31/03/2025 - 09h38 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     RCP4.5 : Emissions modÃ©rÃ©es
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORRRA : cumul de prÃ©cipitations d'avril Ã  octobre (mm)
#     NORSTM0 : somme de tempÃ©rature base 0Â°C d'octobre (annÃ©e-1) Ã  juillet (annÃ©e) (Â°C)
#     NORSDA : nombre de jours d'Ã©tÃ© d'avril Ã  juin (jour(s))
#     NORDATEVEG : date de reprise de vÃ©gÃ©tation en jour julien (date)
#     NORDATEDG : Date de derniÃ¨re gelÃ©e avec 1er juillet comme rÃ©fÃ©rence (date)
#     NORDATEPG : Date de premiÃ¨re gelÃ©e avec 1er juillet comme rÃ©fÃ©rence (date)
#     ARRA : Ecart de cumul de prÃ©cipitations d'avril Ã  octobre (mm)
#     ASDA : Ecart de nombre de jours d'Ã©tÃ© d'avril Ã  juin (jour(s))
#     ADATEVEG : Ecart de date de reprise de vÃ©gÃ©tation en jour julien (date)
#     ADATEDG : Ecart de date de derniÃ¨re gelÃ©e avec 1er juillet comme rÃ©fÃ©rence (date)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;PÃ©riode;NORRRA;NORSTM0;NORSDA;NORDATEVEG;NORDATEDG;NORDATEPG;ARRA;ASDA;ADATEVEG;ADATEDG;
#-----------------------------------------------------------------------------
12338;47.7075;-0.5957;RCP4.5;H3;377.86;3786.44;18.77;32;244;167;14.53;9.94;-9;-17;
12339;47.7102;-0.4891;RCP4.5;H3;374.69;3830.6;19.1;31;244;167;14.53;9.93;-9;-17;
12340;47.7127;-0.3826;RCP4.5;H3;372.31;3846.6;19.3;31;244;165;12.48;9.87;-9;-15;
12341;47.7151;-0.276;RCP4.5;H3;374.67;3785.55;19.8;33;258;156;3.32;10.27;-10;-13;
12342;47.7175;-0.1695;RCP4.5;H3;376.5;3762.43;19.7;33;258;157;3.24;10.3;-10;-13;
12343;47.7197;-0.0629;RCP4.5;H3;376.51;3753.61;19.67;34;260;156;0.96;10.3;-9;-12;
12344;47.7219;0.0437;RCP4.5;H3;377.19;3743.73;19.73;34;260;155;-0.93;10.53;-10;-12;
12345;47.7239;0.1503;RCP4.5;H3;380.75;3740.11;19.7;34;262;155;3.44;10.47;-10;-10;
12346;47.7259;0.2569;RCP4.5;H3;386.68;3710.91;19.17;34;264;153;3.24;10.2;-10;-7;
12347;47.7277;0.3635;RCP4.5;H3;394.33;3640.29;18.7;36;261;152;4.33;10.2;-10;-10;
12348;47.7295;0.4701;RCP4.5;H3;385.88;3689.48;18.67;35;263;154;1.02;10;-10;-6;
12349;47.7312;0.5767;RCP4.5;H3;391.69;3717.35;18.53;34;256;158;2.48;10.3;-10;-10;
12350;47.7327;0.6833;RCP4.5;H3;372.83;3632.86;18.57;36;261;152;-2.48;9.74;-10;-12;
12351;47.7342;0.7899;RCP4.5;H3;374.44;3629.24;18.57;36;263;154;-2.7;9.87;-11;-9;
12352;47.7356;0.8966;RCP4.5;H3;375.66;3598.58;17.93;37;263;152;-1.75;9.83;-10;-10;
12353;47.7368;1.0032;RCP4.5;H3;375.61;3598.58;17.93;37;263;152;-1.82;9.83;-10;-10;
12354;47.738;1.1099;RCP4.5;H3;366.75;3572.6;18;37;262;153;1.17;9.7;-11;-12;
12355;47.7391;1.2165;RCP4.5;H3;367.19;3576.14;17.63;37;265;152;0.65;9.3;-11;-10;
12356;47.74;1.3232;RCP4.5;H3;366.38;3586.78;17.83;37;265;152;0.67;9.4;-11;-9;
12357;47.7409;1.4298;RCP4.5;H3;365.36;3590.06;18.2;37;266;152;0.15;9.5;-11;-8;
12358;47.7417;1.5365;RCP4.5;H3;363.57;3613.77;18.57;37;266;152;0.19;9.64;-10;-8;
12359;47.7424;1.6432;RCP4.5;H3;392.03;3670.97;21.4;37;267;149;0.19;10.33;-11;-10;
12360;47.743;1.7498;RCP4.5;H3;434.51;3640.3;21.53;38;273;146;9.7;10.36;-11;-9;
12361;47.7435;1.8565;RCP4.5;H3;435.78;3627.89;21.33;38;271;146;9.66;10.16;-11;-11;
12362;47.7439;1.9632;RCP4.5;H3;439.52;3612.28;21.2;38;272;148;11.87;10.03;-11;-12;
12363;47.7442;2.0698;RCP4.5;H3;441.9;3593.47;20.8;38;273;146;12.22;10.13;-11;-11;
12364;47.7444;2.1765;RCP4.5;H3;444.06;3571.01;20.07;39;273;146;12.24;9.64;-11;-11;
12365;47.7444;2.2832;RCP4.5;H3;442.06;3581.13;20.33;39;272;145;7.79;9.76;-11;-12;
12366;47.7445;2.3899;RCP4.5;H3;409.27;3579.82;19.67;39;270;147;6.2;9.6;-11;-9;
12367;47.7444;2.4965;RCP4.5;H3;424.46;3542.15;18.73;39;272;146;7.29;9.5;-12;-10;
12368;47.7442;2.6032;RCP4.5;H3;425.73;3507.17;17.97;40;273;142;6.82;9.5;-12;-9;
12369;47.7439;2.7099;RCP4.5;H3;438.56;3525.8;19.3;40;269;141;11.54;9.8;-12;-15;
12370;47.7435;2.8165;RCP4.5;H3;443.08;3526.2;19.23;40;272;142;13.79;9.6;-11;-11;
12371;47.743;2.9232;RCP4.5;H3;464.19;3537.01;19.47;40;273;145;8.23;9.77;-12;-9;
12372;47.7424;3.0299;RCP4.5;H3;469.36;3488.32;18.57;41;274;145;8.21;9.5;-12;-10;
12373;47.7417;3.1366;RCP4.5;H3;474.13;3471.07;18;42;275;144;14.44;9.1;-11;-8;
12374;47.7409;3.2432;RCP4.5;H3;477.16;3429.96;16.83;43;274;143;18.03;8.33;-11;-8;
12375;47.7401;3.3499;RCP4.5;H3;478.31;3415.2;16.53;43;274;143;17.96;8.36;-12;-8;
12376;47.7391;3.4565;RCP4.5;H3;464.86;3545.38;21.9;41;269;145;28.49;10.37;-12;-11;
12377;47.738;3.5632;RCP4.5;H3;459.23;3569.68;22.43;41;268;144;27.21;10.43;-11;-11;
12378;47.7368;3.6698;RCP4.5;H3;488.77;3541.46;22.03;42;273;143;23.54;10.56;-11;-9;
12379;47.7356;3.7765;RCP4.5;H3;492.45;3495.1;21.07;43;274;140;25.48;10.34;-12;-9;
12380;47.7342;3.8831;RCP4.5;H3;487.82;3534.73;21.93;42;274;141;25.38;10.43;-11;-10;
12381;47.7327;3.9897;RCP4.5;H3;492.37;3524.23;21.6;42;274;143;31.25;10.33;-12;-11;
12382;47.7312;4.0964;RCP4.5;H3;496.13;3472;20.7;43;275;143;29.74;10.3;-13;-9;
12383;47.7295;4.203;RCP4.5;H3;489.64;3526.74;21.63;42;274;145;29.72;10.3;-12;-10;
12384;47.7278;4.3096;RCP4.5;H3;539.65;3380.11;18.5;46;282;134;39.75;8.97;-12;-5;
12385;47.7259;4.4162;RCP4.5;H3;545.44;3328.26;17.27;47;283;134;37.49;8.6;-12;-6;
12386;47.724;4.5228;RCP4.5;H3;551.09;3289.48;16.23;48;282;135;37.46;8.4;-12;-6;
12387;47.7219;4.6294;RCP4.5;H3;546.03;3289.82;16.03;49;281;136;31.56;8.23;-11;-6;
12388;47.7198;4.7359;RCP4.5;H3;539.78;3248.95;15.53;52;272;137;11.26;8.06;-13;-11;
12389;47.7175;4.8425;RCP4.5;H3;542.23;3231.84;15.03;53;272;137;11.06;7.9;-13;-10;
12390;47.7152;4.9491;RCP4.5;H3;558.35;3063.77;12.37;56;283;136;10.52;7.4;-14;-6;
12391;47.7127;5.0556;RCP4.5;H3;560.82;3049.36;11.97;56;281;136;10.32;7.1;-14;-8;
12392;47.7102;5.1622;RCP4.5;H3;563.74;3053.84;11.87;56;280;139;10.1;7.2;-14;-8;
12393;47.7076;5.2687;RCP4.5;H3;527.59;3186.45;14.57;53;273;139;4.41;8.27;-15;-9;
12394;47.7048;5.3752;RCP4.5;H3;521.82;3226.74;16.1;52;276;136;5.05;8.8;-15;-9;
12395;47.702;5.4817;RCP4.5;H3;542.96;3263.46;17.13;53;275;135;7.26;8.86;-14;-8;
12396;47.6991;5.5882;RCP4.5;H3;549.47;3266.4;17.1;53;275;134;11.39;9;-14;-10;
12397;47.6961;5.6947;RCP4.5;H3;578.69;3197.45;17.5;53;282;130;11.2;9.23;-16;-9;
12398;47.6929;5.8012;RCP4.5;H3;571.53;3267.07;18.57;52;277;131;17.76;9.47;-14;-14;
12399;47.6897;5.9077;RCP4.5;H3;576.34;3221.92;17.83;53;278;132;22.16;9.2;-15;-12;
12400;47.6864;6.0141;RCP4.5;H3;584.4;3492.47;21.4;47;268;140;26.95;10.43;-13;-9;
12401;47.683;6.1205;RCP4.5;H3;589.81;3476.28;21.07;48;271;139;31.99;10.34;-13;-6;
12402;47.6795;6.227;RCP4.5;H3;592.93;3454.01;20.7;49;271;138;32.22;10.33;-12;-8;
12403;47.6759;6.3334;RCP4.5;H3;690.46;3272.56;20.53;53;279;130;21.73;10.4;-15;-11;
12404;47.6722;6.4398;RCP4.5;H3;687.71;3302.49;21.73;52;282;129;22.93;10.43;-15;-7;
12405;47.6684;6.5461;RCP4.5;H3;688.87;3296.52;21.33;52;282;129;22.89;10.23;-15;-7;
12406;47.6645;6.6525;RCP4.5;H3;714.41;3205.04;17.4;54;276;133;27.88;9.77;-16;-11;
12407;47.6605;6.7588;RCP4.5;H3;710.58;3204.37;17.03;54;276;134;27.04;9.5;-16;-10;
12408;47.6564;6.8652;RCP4.5;H3;645.95;3279.12;18.33;53;266;139;34.9;10.03;-15;-12;
12409;47.6522;6.9715;RCP4.5;H3;648.23;3314.17;18.9;52;264;141;42.06;9.43;-16;-13;
12410;47.6479;7.0778;RCP4.5;H3;567.52;3291.65;17.87;53;265;139;38.3;9.24;-15;-14;
12411;47.6435;7.184;RCP4.5;H3;572.6;3324.4;19.23;52;265;137;47.92;9.6;-15;-15;
12412;47.639;7.2903;RCP4.5;H3;589.6;3298.86;18.13;53;268;137;50.4;9.3;-15;-11;
12413;47.6344;7.3966;RCP4.5;H3;590.46;3294.01;18.1;53;268;137;50.5;9.33;-15;-13;
12414;47.6298;7.5028;RCP4.5;H3;579.25;3411.51;20.6;50;266;138;46.77;9.87;-13;-13;
12456;47.6818;-3.262;RCP4.5;H3;366.91;3891.09;10.43;25;217;188;-20.85;7;-5;-8;
12457;47.6869;-3.1557;RCP4.5;H3;369.01;3877.06;10.43;25;217;187;-26.61;7.2;-5;-8;
12458;47.6918;-3.0494;RCP4.5;H3;374.71;3824.97;14.2;28;237;172;-27.93;8.2;-7;-20;
12459;47.6967;-2.9431;RCP4.5;H3;420.5;3766.02;14.6;28;238;170;-33.72;9;-8;-25;
12460;47.7015;-2.8367;RCP4.5;H3;427.59;3748.39;14.83;28;242;169;-32.46;9.23;-8;-21;
12461;47.7062;-2.7304;RCP4.5;H3;434.79;3662.5;12.83;29;241;169;-33.09;8.13;-8;-20;
12462;47.7108;-2.624;RCP4.5;H3;451.12;3596.59;11.3;30;241;167;-30.3;7.17;-8;-20;
12463;47.7153;-2.5176;RCP4.5;H3;447;3644.56;12.53;30;244;167;-30.01;7.96;-7;-18;
12464;47.7197;-2.4111;RCP4.5;H3;416.54;3688.89;14.3;30;249;163;-29.7;8.37;-8;-16;
12465;47.7239;-2.3047;RCP4.5;H3;420.27;3732.64;14.73;30;246;166;-23.77;8.23;-8;-19;
12466;47.7281;-2.1983;RCP4.5;H3;416.76;3777.23;15.47;29;247;169;-23.57;8.7;-8;-18;
12467;47.7322;-2.0918;RCP4.5;H3;374.64;3772.64;17.5;30;252;171;-18.43;9.57;-9;-14;
12468;47.7363;-1.9853;RCP4.5;H3;377.44;3751.36;17.37;31;246;167;-15.6;9.54;-8;-19;
12469;47.7402;-1.8788;RCP4.5;H3;377.63;3749.05;17.3;31;246;167;-15.56;9.57;-8;-19;
12470;47.744;-1.7723;RCP4.5;H3;379.07;3758.23;17.43;30;247;168;-13.25;9.76;-9;-20;
12471;47.7477;-1.6657;RCP4.5;H3;386.7;3755.46;17.43;30;247;168;-5.55;9.73;-9;-18;
12472;47.7513;-1.5592;RCP4.5;H3;392.63;3721.31;17.97;31;248;165;-4.53;9.77;-9;-23;
12473;47.7548;-1.4526;RCP4.5;H3;398.73;3699.78;17.67;32;249;164;-0.05;9.57;-9;-22;
12474;47.7582;-1.346;RCP4.5;H3;401.45;3664.22;17.23;33;253;164;-0.04;9.4;-8;-18;
12475;47.7615;-1.2395;RCP4.5;H3;402.4;3655.48;17.2;33;248;162;1.12;9.17;-9;-22;
12476;47.7648;-1.1328;RCP4.5;H3;364.11;3689.05;17.73;33;252;162;-2.34;9.73;-9;-17;
12477;47.7679;-1.0262;RCP4.5;H3;384.55;3667.09;17.2;33;251;161;-0.76;9.3;-9;-20;
12478;47.7709;-0.9196;RCP4.5;H3;359.39;3747.25;18.03;32;247;161;0.9;9.7;-9;-20;
12479;47.7739;-0.813;RCP4.5;H3;394.71;3700.73;17.53;33;249;159;9.74;9.56;-9;-17;
12480;47.7767;-0.7063;RCP4.5;H3;393.16;3720.67;17.73;33;249;159;9.81;9.7;-9;-17;
12481;47.7794;-0.5996;RCP4.5;H3;392.03;3716.43;17.77;33;249;162;9.98;9.57;-9;-16;
12482;47.7821;-0.493;RCP4.5;H3;397.48;3711.39;17.77;33;247;161;14.46;9.8;-9;-20;
12483;47.7846;-0.3863;RCP4.5;H3;371.34;3786.09;19.57;33;259;158;2.38;10.1;-9;-10;
12484;47.7871;-0.2796;RCP4.5;H3;374.67;3785.55;19.8;33;258;156;3.34;10.27;-10;-13;
12485;47.7894;-0.1729;RCP4.5;H3;376.51;3762.49;19.63;33;258;156;3.23;10.26;-10;-13;
12486;47.7917;-0.0662;RCP4.5;H3;376.36;3755.72;19.67;34;260;156;0.95;10.27;-9;-12;
12487;47.7938;0.0406;RCP4.5;H3;379.55;3716.92;19.53;34;260;155;-1.06;10.53;-10;-13;
12488;47.7959;0.1473;RCP4.5;H3;379.68;3714.56;19.5;34;260;155;-1.06;10.53;-10;-13;
12489;47.7978;0.254;RCP4.5;H3;384.8;3718.86;19.43;34;258;153;2.11;10.3;-10;-14;
12490;47.7997;0.3608;RCP4.5;H3;396.07;3587.19;17.9;37;267;151;2.48;9.9;-11;-6;
12491;47.8014;0.4675;RCP4.5;H3;392.99;3622.79;18.23;36;263;152;2.59;10.06;-11;-10;
12492;47.8031;0.5743;RCP4.5;H3;389.32;3643.63;18.3;36;265;153;-0.37;9.97;-10;-8;
12493;47.8047;0.6811;RCP4.5;H3;388.86;3649.49;18.3;36;264;153;-0.27;9.93;-10;-9;
12494;47.8061;0.7878;RCP4.5;H3;380.92;3615.7;17.8;36;261;153;0.73;9.5;-11;-13;
12495;47.8075;0.8946;RCP4.5;H3;384.04;3615.17;17.83;36;261;154;3.58;9.36;-11;-13;
12496;47.8088;1.0014;RCP4.5;H3;382.13;3638.96;18.07;36;261;156;3.61;9.5;-11;-13;
12497;47.8099;1.1082;RCP4.5;H3;382.03;3610.11;17.83;37;259;153;1.88;9.4;-10;-13;
12498;47.811;1.215;RCP4.5;H3;368.3;3561.75;17.47;38;265;152;0.57;9.3;-11;-10;
12499;47.812;1.3218;RCP4.5;H3;367.8;3567.89;17.53;38;265;152;0.66;9.3;-10;-10;
12500;47.8129;1.4286;RCP4.5;H3;368.16;3553.07;17.4;38;266;152;0.21;9.17;-11;-9;
12501;47.8137;1.5354;RCP4.5;H3;366.37;3576.63;17.43;37;265;153;1.85;8.96;-11;-8;
12502;47.8143;1.6422;RCP4.5;H3;392.91;3639.67;21.2;38;269;150;0.64;10.83;-10;-11;
12503;47.8149;1.749;RCP4.5;H3;433.54;3667.43;22.37;37;270;148;11.21;10.8;-11;-15;
12504;47.8154;1.8558;RCP4.5;H3;436.12;3637.93;21.83;37;270;146;11.24;10.83;-12;-16;
12505;47.8158;1.9627;RCP4.5;H3;439.94;3634.23;21.63;38;272;148;15.81;10.6;-11;-11;
12506;47.8161;2.0695;RCP4.5;H3;408.47;3626.95;20.67;38;270;148;11.93;10.14;-11;-8;
12507;47.8163;2.1763;RCP4.5;H3;408.22;3628.77;20.73;38;269;148;11.9;10.2;-11;-9;
12508;47.8164;2.2831;RCP4.5;H3;409.32;3626.81;20.63;38;267;149;10.38;10.1;-11;-9;
12509;47.8164;2.3899;RCP4.5;H3;424.55;3564.42;19.2;39;271;146;9.07;9.8;-11;-10;
12510;47.8163;2.4967;RCP4.5;H3;429.24;3512.27;18.17;40;271;145;9.13;9.6;-12;-12;
12511;47.8161;2.6036;RCP4.5;H3;428.04;3519.88;18.37;40;272;145;10.44;9.77;-11;-11;
12512;47.8158;2.7104;RCP4.5;H3;421.87;3497.91;16.73;40;269;144;9.31;8.76;-12;-9;
12513;47.8154;2.8172;RCP4.5;H3;438.42;3580.74;20.4;39;269;144;13.81;9.87;-11;-13;
12514;47.8149;2.924;RCP4.5;H3;441.94;3518.54;19.13;40;275;143;16.36;9.63;-12;-9;
12515;47.8144;3.0308;RCP4.5;H3;466.75;3512.39;19;41;274;145;8.22;9.7;-11;-9;
12516;47.8137;3.1376;RCP4.5;H3;469.49;3515.67;19.1;41;274;145;14.34;9.53;-11;-8;
12517;47.8129;3.2444;RCP4.5;H3;482.83;3447.67;17.33;42;274;144;22.67;8.63;-12;-9;
12518;47.812;3.3512;RCP4.5;H3;464.01;3554.04;22.33;41;272;145;30.52;10.73;-12;-5;
12519;47.811;3.458;RCP4.5;H3;461.32;3583.83;22.97;40;268;145;32.03;10.7;-12;-5;
12520;47.81;3.5648;RCP4.5;H3;455.59;3636.18;24.13;39;264;145;32.38;11.23;-12;-12;
12521;47.8088;3.6716;RCP4.5;H3;495.44;3516.4;21.5;42;275;144;28.46;10.47;-12;-8;
12522;47.8075;3.7784;RCP4.5;H3;492.96;3564.97;22.43;41;274;140;31.05;10.5;-12;-9;
12523;47.8061;3.8852;RCP4.5;H3;496.4;3497.73;21.17;43;276;140;29.03;10.3;-12;-9;
12524;47.8047;3.992;RCP4.5;H3;498.89;3477.32;20.73;43;276;140;29.1;10.23;-12;-9;
12525;47.8031;4.0987;RCP4.5;H3;486.83;3552.98;22.47;41;273;144;29.87;10.8;-12;-9;
12526;47.8015;4.2055;RCP4.5;H3;499.11;3446.35;20;44;275;144;29.77;10;-12;-9;
12527;47.7997;4.3123;RCP4.5;H3;504.12;3464.32;20.7;44;278;140;35.37;10.77;-12;-6;
12528;47.7978;4.419;RCP4.5;H3;536.89;3400.03;18.73;45;282;136;37.55;9.06;-12;-7;
12529;47.7959;4.5257;RCP4.5;H3;539.98;3370.24;18.3;46;283;135;37.63;8.93;-12;-6;
12530;47.7938;4.6325;RCP4.5;H3;543.22;3307.99;16.63;48;283;136;31.57;8.53;-12;-5;
12531;47.7917;4.7392;RCP4.5;H3;538.57;3307.23;16.53;49;280;136;26.26;8.46;-11;-8;
12532;47.7894;4.8459;RCP4.5;H3;545.75;3284.47;16.33;52;274;136;22.11;7.96;-13;-9;
12533;47.7871;4.9526;RCP4.5;H3;548.3;3239.52;15.33;53;271;137;17.34;8.1;-13;-12;
12534;47.7846;5.0593;RCP4.5;H3;560.07;3079.78;12.9;56;282;135;16.67;7.37;-13;-8;
12535;47.7821;5.166;RCP4.5;H3;564;3046.98;11.73;57;281;139;11.75;7.1;-14;-7;
12536;47.7795;5.2727;RCP4.5;H3;547.1;3100.66;13.33;55;282;134;5.53;7.8;-14;-6;
12537;47.7767;5.3793;RCP4.5;H3;528.24;3171.15;14.03;55;273;136;4.84;7.83;-13;-9;
12538;47.7739;5.486;RCP4.5;H3;527.28;3209.68;15.23;54;274;136;8.71;8.03;-13;-10;
12539;47.771;5.5926;RCP4.5;H3;552.82;3237.45;15.93;53;273;136;13.14;8.66;-15;-11;
12540;47.7679;5.6993;RCP4.5;H3;587.81;3141;15.23;55;280;132;14.55;8.4;-15;-9;
12541;47.7648;5.8059;RCP4.5;H3;581.37;3188.45;17.53;54;280;129;18.05;9.36;-15;-12;
12542;47.7616;5.9125;RCP4.5;H3;572.11;3255.24;18.5;52;278;133;21.99;9.43;-15;-11;
12543;47.7583;6.0191;RCP4.5;H3;566.82;3299.25;19.4;51;278;133;21.86;9.73;-14;-11;
12544;47.7549;6.1257;RCP4.5;H3;677.74;3362.28;22.83;51;277;130;24.83;10.93;-13;-13;
12545;47.7513;6.2322;RCP4.5;H3;687.05;3299.3;21.97;52;282;129;25;10.87;-14;-9;
12546;47.7477;6.3388;RCP4.5;H3;681.23;3290.53;20.97;52;280;129;15.76;10.74;-15;-9;
12547;47.744;6.4453;RCP4.5;H3;677.13;3300.18;21.23;52;279;131;15.23;10.43;-15;-11;
12548;47.7402;6.5518;RCP4.5;H3;686.67;3252.72;19.27;53;278;133;14.75;10.1;-15;-11;
12549;47.7363;6.6583;RCP4.5;H3;918.2;3090.14;14.27;58;274;136;20.21;8.4;-16;-12;
12550;47.7323;6.7648;RCP4.5;H3;978.48;3119.27;13.4;56;262;139;21.84;7.87;-20;-17;
12551;47.7282;6.8713;RCP4.5;H3;968.28;3147.65;13.87;56;262;139;21.8;8.04;-19;-17;
12552;47.724;6.9778;RCP4.5;H3;639.54;3236.59;15.07;53;259;146;25.55;8.54;-20;-14;
12553;47.7197;7.0842;RCP4.5;H3;556.58;3290.44;18;53;262;137;34.42;9.63;-15;-15;
12554;47.7153;7.1906;RCP4.5;H3;544.68;3373.25;20.2;51;261;139;34.02;10.27;-15;-15;
12555;47.7108;7.297;RCP4.5;H3;543.17;3370.22;20.4;51;270;136;50.95;10.2;-15;-13;
12556;47.7062;7.4034;RCP4.5;H3;539.9;3400.71;20.87;50;268;136;50.74;10.37;-15;-13;
12598;47.7484;-3.376;RCP4.5;H3;368.95;3861.39;10.03;25;215;185;-21.02;6.86;-6;-9;
12599;47.7536;-3.2696;RCP4.5;H3;369.96;3846.61;9.9;25;215;185;-21.11;6.9;-6;-9;
12600;47.7586;-3.1632;RCP4.5;H3;444;3800.39;16.47;27;253;169;-35.99;10.3;-7;-15;
12601;47.7636;-3.0567;RCP4.5;H3;450.94;3717.12;14.43;28;254;169;-36.76;9;-8;-12;
12602;47.7685;-2.9502;RCP4.5;H3;428.85;3712.27;14.17;29;242;170;-30.13;8.94;-7;-21;
12603;47.7733;-2.8437;RCP4.5;H3;438.24;3647.05;12.97;29;242;169;-31.36;8.2;-8;-19;
12604;47.778;-2.7372;RCP4.5;H3;440.38;3621.96;12.27;30;242;169;-31.55;7.64;-8;-20;
12605;47.7826;-2.6307;RCP4.5;H3;444.59;3653.36;12.73;29;244;169;-28.81;7.76;-8;-17;
12606;47.7871;-2.5242;RCP4.5;H3;446.33;3665.31;12.77;29;243;171;-27.62;7.84;-8;-19;
12607;47.7915;-2.4176;RCP4.5;H3;412.71;3730.21;14.93;30;247;164;-29.52;8.66;-8;-18;
12608;47.7958;-2.311;RCP4.5;H3;376.42;3700.53;15.7;30;255;167;-17.19;9.1;-8;-15;
12609;47.8;-2.2044;RCP4.5;H3;377.34;3689.87;15.6;30;255;167;-17.28;9.07;-8;-15;
12610;47.8041;-2.0978;RCP4.5;H3;377.89;3732.76;16.23;30;255;169;-11.89;9.16;-8;-14;
12611;47.8081;-1.9912;RCP4.5;H3;378.52;3757.45;17.4;30;251;169;-14.33;9.73;-9;-13;
12612;47.812;-1.8845;RCP4.5;H3;377.96;3764.32;17.47;30;251;170;-14.3;9.74;-9;-13;
12613;47.8158;-1.7779;RCP4.5;H3;375.24;3791.43;17.63;30;247;168;-13.61;9.73;-8;-19;
12614;47.8195;-1.6712;RCP4.5;H3;387.29;3692.98;16.27;31;248;167;-11.4;8.94;-9;-18;
12615;47.8232;-1.5645;RCP4.5;H3;386.18;3706.62;16.43;31;249;168;-11.32;9.1;-9;-18;
12616;47.8267;-1.4578;RCP4.5;H3;388.81;3712.13;16.07;31;246;168;-10.21;8.74;-8;-21;
12617;47.8301;-1.351;RCP4.5;H3;386.93;3648.57;16.57;33;256;162;-11.32;9.1;-9;-19;
12618;47.8334;-1.2443;RCP4.5;H3;387.82;3647.3;16.73;33;252;162;-10.03;9.4;-9;-23;
12619;47.8367;-1.1376;RCP4.5;H3;383.07;3647.23;17.03;33;252;159;-6.32;9.46;-9;-24;
12620;47.8398;-1.0308;RCP4.5;H3;383.15;3685.23;17.43;32;251;163;-0.79;9.36;-10;-20;
12621;47.8428;-0.924;RCP4.5;H3;381.55;3709.6;17.8;32;248;162;2.68;9.63;-9;-21;
12622;47.8458;-0.8172;RCP4.5;H3;395.72;3687.71;17.33;33;249;159;9.74;9.53;-9;-18;
12623;47.8486;-0.7104;RCP4.5;H3;394.4;3705.4;17.6;33;249;159;9.79;9.63;-9;-17;
12624;47.8513;-0.6036;RCP4.5;H3;395.04;3678.68;17.2;33;249;162;10.04;9.37;-10;-18;
12625;47.854;-0.4968;RCP4.5;H3;392.54;3671.27;17.57;33;248;160;5.99;9.64;-10;-18;
12626;47.8565;-0.39;RCP4.5;H3;386.77;3744.31;18.1;32;246;161;6.02;9.93;-9;-19;
12627;47.859;-0.2831;RCP4.5;H3;373.13;3763.66;19.63;33;258;158;-1.89;10.16;-10;-14;
12628;47.8613;-0.1763;RCP4.5;H3;371.66;3782.47;19.7;33;258;159;-1.84;10.2;-10;-14;
12629;47.8636;-0.0694;RCP4.5;H3;371.46;3771.81;19.73;33;258;156;-4.01;10.4;-10;-13;
12630;47.8657;0.0374;RCP4.5;H3;373.2;3775.28;19.93;33;257;155;-5.21;10.56;-10;-14;
12631;47.8678;0.1443;RCP4.5;H3;373.81;3766.77;19.67;33;257;155;-5.24;10.3;-10;-14;
12632;47.8697;0.2512;RCP4.5;H3;380.36;3731.01;19.17;34;259;153;-3.1;9.9;-10;-11;
12633;47.8716;0.3581;RCP4.5;H3;391.74;3608.97;17.97;36;262;152;-5.79;9.44;-10;-12;
12634;47.8734;0.465;RCP4.5;H3;390.46;3637;18.2;36;259;154;-4.53;9.87;-10;-14;
12635;47.875;0.5719;RCP4.5;H3;393.68;3592.39;17.8;37;266;152;-0.31;9.9;-11;-9;
12636;47.8766;0.6788;RCP4.5;H3;391.39;3602.27;17.7;36;264;154;-3.41;9.67;-11;-9;
12637;47.8781;0.7857;RCP4.5;H3;380.34;3623.29;17.77;36;261;153;0.86;9.34;-11;-12;
12638;47.8794;0.8927;RCP4.5;H3;388.66;3560.4;17.07;37;262;153;3.51;8.94;-11;-13;
12639;47.8807;0.9996;RCP4.5;H3;387.53;3573.63;17.2;37;262;153;3.54;9.03;-11;-13;
12640;47.8819;1.1065;RCP4.5;H3;392.08;3593.5;17.73;37;260;154;8.49;9.4;-11;-13;
12641;47.883;1.2135;RCP4.5;H3;372.76;3567.27;17.43;38;263;154;5.95;9.23;-11;-11;
12642;47.8839;1.3204;RCP4.5;H3;373.99;3551.15;17.2;38;263;154;5.94;9.07;-11;-11;
12643;47.8848;1.4274;RCP4.5;H3;373.42;3557.4;17.5;38;264;151;3.35;9.3;-11;-11;
12644;47.8856;1.5343;RCP4.5;H3;370.13;3573.05;17.57;37;265;154;2.89;9.3;-11;-10;
12645;47.8863;1.6413;RCP4.5;H3;376.84;3585.02;19.6;39;265;152;3.08;10.17;-11;-10;
12646;47.8869;1.7482;RCP4.5;H3;403.95;3636.37;21.07;38;270;150;7.8;10.74;-10;-7;
12647;47.8874;1.8552;RCP4.5;H3;403.43;3642.85;21.13;37;270;150;7.79;10.66;-11;-7;
12648;47.8878;1.9621;RCP4.5;H3;406.24;3655.85;21.17;37;265;150;12.85;10.14;-11;-12;
