Point;Latitude;Longitude;Contexte;P̩riode;Saison;NORTAV;NORTXAV;ATAV;ATXAV;
8772;45.9291;0.4282;RCP2.6;H3;3;20.47;25.69;1.42;1.82;
8773;45.9308;0.5313;RCP2.6;H3;3;20.58;25.63;1.44;1.85;
8774;45.9324;0.6344;RCP2.6;H3;3;20.56;25.58;1.46;1.87;
8775;45.9339;0.7376;RCP2.6;H3;3;20.43;25.42;1.46;1.89;
8776;45.9353;0.8407;RCP2.6;H3;3;20.32;25.28;1.47;1.91;
8777;45.9366;0.9438;RCP2.6;H3;3;20.19;25.11;1.44;1.89;
8778;45.9379;1.047;RCP2.6;H3;3;20.13;25.01;1.46;1.91;
8779;45.939;1.1501;RCP2.6;H3;3;20.24;25.16;1.48;1.94;
8780;45.94;1.2533;RCP2.6;H3;3;19.77;24.26;1.48;1.9;
8781;45.941;1.3564;RCP2.6;H3;3;19.82;24.36;1.48;1.9;
8782;45.9418;1.4596;RCP2.6;H3;3;19.74;24.24;1.48;1.86;
8783;45.9426;1.5628;RCP2.6;H3;3;19.6;23.99;1.45;1.83;
8784;45.9432;1.6659;RCP2.6;H3;3;19.31;23.34;1.49;1.84;
8785;45.9438;1.7691;RCP2.6;H3;3;19.03;22.86;1.47;1.78;
8786;45.9443;1.8723;RCP2.6;H3;3;18.55;22.04;1.48;1.73;
8787;45.9447;1.9754;RCP2.6;H3;3;18.43;22.62;1.48;1.76;
8788;45.9449;2.0786;RCP2.6;H3;3;18.21;22.24;1.51;1.77;
8789;45.9451;2.1818;RCP2.6;H3;3;18.5;22.72;1.46;1.73;
8790;45.9452;2.285;RCP2.6;H3;3;18.21;22.25;1.48;1.74;
8791;45.9452;2.3881;RCP2.6;H3;3;18.21;22.53;1.37;1.68;
8792;45.9451;2.4913;RCP2.6;H3;3;17.99;22.14;1.39;1.67;
8793;45.945;2.5945;RCP2.6;H3;3;18.12;22.37;1.39;1.69;
8794;45.9447;2.6976;RCP2.6;H3;3;18.54;22.96;1.44;1.7;
8795;45.9443;2.8008;RCP2.6;H3;3;18.46;22.82;1.44;1.7;
8796;45.9438;2.904;RCP2.6;H3;3;18.2;22.5;1.42;1.61;
8797;45.9433;3.0072;RCP2.6;H3;3;18.71;23.14;1.51;1.68;
8798;45.9426;3.1103;RCP2.6;H3;3;20.3;25.1;1.49;1.68;
8799;45.9418;3.2135;RCP2.6;H3;3;20.68;25.68;1.43;1.58;
8800;45.941;3.3166;RCP2.6;H3;3;20.73;25.84;1.4;1.62;
8801;45.94;3.4198;RCP2.6;H3;3;20.7;26.24;1.43;1.66;
8802;45.939;3.523;RCP2.6;H3;3;19.68;24.74;1.39;1.63;
8803;45.9379;3.6261;RCP2.6;H3;3;17.35;21.48;1.39;1.59;
8804;45.9366;3.7292;RCP2.6;H3;3;16.6;21.1;1.33;1.5;
8805;45.9353;3.8324;RCP2.6;H3;3;17.61;22.5;1.38;1.54;
8806;45.9339;3.9355;RCP2.6;H3;3;18.52;23.83;1.36;1.56;
8807;45.9324;4.0386;RCP2.6;H3;3;20.02;24.56;1.58;1.62;
8808;45.9308;4.1418;RCP2.6;H3;3;19.82;24.35;1.49;1.6;
8809;45.9291;4.2449;RCP2.6;H3;3;20.27;24.91;1.48;1.6;
8810;45.9273;4.348;RCP2.6;H3;3;19.25;23.06;1.51;1.58;
8811;45.9254;4.4511;RCP2.6;H3;3;20.18;24.29;1.6;1.64;
8812;45.9234;4.5542;RCP2.6;H3;3;21.11;25.14;1.54;1.59;
8813;45.9214;4.6573;RCP2.6;H3;3;21.46;25.62;1.6;1.59;
8814;45.9192;4.7604;RCP2.6;H3;3;22.09;26.43;1.48;1.52;
8815;45.9169;4.8634;RCP2.6;H3;3;20.99;25.69;1.51;1.58;
8816;45.9146;4.9665;RCP2.6;H3;3;20.82;25.56;1.53;1.63;
8817;45.9121;5.0695;RCP2.6;H3;3;20.86;25.6;1.53;1.64;
8818;45.9096;5.1726;RCP2.6;H3;3;21.06;25.82;1.55;1.68;
8819;45.9069;5.2756;RCP2.6;H3;3;21.24;26.04;1.54;1.71;
8820;45.9042;5.3786;RCP2.6;H3;3;20.24;25.65;1.65;1.78;
8821;45.9013;5.4817;RCP2.6;H3;3;18.86;23.85;1.65;1.76;
8822;45.8984;5.5847;RCP2.6;H3;3;17.62;22.18;1.68;1.77;
8823;45.8954;5.6877;RCP2.6;H3;3;19.6;24.76;1.58;1.75;
8824;45.8923;5.7906;RCP2.6;H3;3;18.81;23.64;1.7;1.78;
8825;45.8891;5.8936;RCP2.6;H3;3;20.12;24.91;1.63;1.72;
8826;45.8858;5.9966;RCP2.6;H3;3;20.56;25.37;1.62;1.7;
8827;45.8824;6.0995;RCP2.6;H3;3;20.03;24.88;1.51;1.66;
8828;45.8789;6.2024;RCP2.6;H3;3;19.52;24.85;1.57;1.77;
8829;45.8753;6.3054;RCP2.6;H3;3;17.41;22.09;1.5;1.63;
8830;45.8716;6.4083;RCP2.6;H3;3;15.29;18.57;1.74;1.72;
8831;45.8678;6.5111;RCP2.6;H3;3;14.37;17.57;1.68;1.67;
8832;45.864;6.614;RCP2.6;H3;3;15.71;19.72;1.67;1.73;
8833;45.86;6.7169;RCP2.6;H3;3;15.57;19.45;2.06;2.39;
8834;45.856;6.8197;RCP2.6;H3;3;7.95;10.16;1.95;2.08;
8835;45.8518;6.9226;RCP2.6;H3;3;5.43;7.31;0;0;
8836;45.8476;7.0254;RCP2.6;H3;3;9.51;11.81;0;0;
8898;45.9576;-1.3283;RCP2.6;H3;3;20.85;24.72;1.14;1.35;
8899;45.9609;-1.2252;RCP2.6;H3;3;20.88;24.75;1.15;1.35;
8900;45.9641;-1.1221;RCP2.6;H3;3;20.78;24.51;0;0;
8901;45.9673;-1.019;RCP2.6;H3;3;20.77;24.51;1.11;1.36;
8902;45.9703;-0.9158;RCP2.6;H3;3;20.83;25.91;1.23;1.53;
8903;45.9732;-0.8127;RCP2.6;H3;3;20.79;25.86;1.23;1.52;
8904;45.9761;-0.7095;RCP2.6;H3;3;20.75;25.82;1.23;1.53;
8905;45.9788;-0.6064;RCP2.6;H3;3;20.69;25.75;1.22;1.52;
8906;45.9814;-0.5032;RCP2.6;H3;3;20.6;25.65;1.25;1.56;
8907;45.984;-0.4;RCP2.6;H3;3;20.63;25.67;1.3;1.6;
8908;45.9865;-0.2969;RCP2.6;H3;3;20.45;25.48;1.31;1.62;
8909;45.9888;-0.1937;RCP2.6;H3;3;20.21;25.26;1.32;1.66;
8910;45.9911;-0.0904;RCP2.6;H3;3;20.79;25.79;1.43;1.73;
8911;45.9933;0.0128;RCP2.6;H3;3;20.86;26.1;1.43;1.75;
8912;45.9953;0.116;RCP2.6;H3;3;20.75;25.95;1.44;1.75;
8913;45.9973;0.2192;RCP2.6;H3;3;20.8;26.03;1.44;1.77;
8914;45.9992;0.3225;RCP2.6;H3;3;20.54;25.7;1.44;1.78;
8915;46.001;0.4257;RCP2.6;H3;3;20.4;25.57;1.42;1.79;
8916;46.0027;0.529;RCP2.6;H3;3;20.61;25.66;1.42;1.82;
8917;46.0043;0.6322;RCP2.6;H3;3;20.58;25.61;1.45;1.85;
8918;46.0058;0.7355;RCP2.6;H3;3;20.46;25.45;1.45;1.86;
8919;46.0073;0.8387;RCP2.6;H3;3;20.16;25.04;1.47;1.88;
8920;46.0086;0.942;RCP2.6;H3;3;19.55;23.93;1.5;1.88;
8921;46.0098;1.0453;RCP2.6;H3;3;19.87;24.52;1.49;1.91;
8922;46.011;1.1486;RCP2.6;H3;3;20.06;24.9;1.49;1.92;
8923;46.012;1.2519;RCP2.6;H3;3;19.67;24.14;1.48;1.88;
8924;46.0129;1.3552;RCP2.6;H3;3;19.14;23.1;1.5;1.84;
8925;46.0138;1.4585;RCP2.6;H3;3;18.98;22.8;1.51;1.83;
8926;46.0146;1.5617;RCP2.6;H3;3;19.11;23.05;1.48;1.81;
8927;46.0152;1.6651;RCP2.6;H3;3;19.42;23.55;1.48;1.84;
8928;46.0158;1.7684;RCP2.6;H3;3;19.23;23.18;1.49;1.8;
8929;46.0163;1.8717;RCP2.6;H3;3;18.72;23.07;1.52;1.82;
8930;46.0166;1.975;RCP2.6;H3;3;18.54;22.76;1.54;1.82;
8931;46.0169;2.0783;RCP2.6;H3;3;18.78;23.16;1.52;1.82;
8932;46.0171;2.1816;RCP2.6;H3;3;18.65;22.92;1.55;1.83;
8933;46.0172;2.2849;RCP2.6;H3;3;18.61;22.86;1.54;1.83;
8934;46.0172;2.3882;RCP2.6;H3;3;18.25;22.29;1.52;1.77;
8935;46.0171;2.4915;RCP2.6;H3;3;18.63;23.2;1.4;1.72;
8936;46.0169;2.5948;RCP2.6;H3;3;18.53;23.05;1.39;1.73;
8937;46.0166;2.6981;RCP2.6;H3;3;18.17;22.34;1.46;1.69;
8938;46.0163;2.8014;RCP2.6;H3;3;18.46;22.82;1.44;1.7;
8939;46.0158;2.9047;RCP2.6;H3;3;18.77;23.33;1.43;1.68;
8940;46.0152;3.008;RCP2.6;H3;3;18.92;23.49;1.51;1.74;
8941;46.0146;3.1113;RCP2.6;H3;3;19.95;24.52;1.52;1.68;
8942;46.0138;3.2146;RCP2.6;H3;3;20.44;25.3;1.46;1.62;
8943;46.013;3.3179;RCP2.6;H3;3;20.58;25.56;1.45;1.65;
8944;46.012;3.4212;RCP2.6;H3;3;20.77;25.87;1.45;1.65;
8945;46.011;3.5245;RCP2.6;H3;3;19.21;23.8;1.43;1.62;
8946;46.0098;3.6278;RCP2.6;H3;3;18.72;23.19;1.35;1.51;
8947;46.0086;3.7311;RCP2.6;H3;3;18.09;22.18;1.37;1.51;
8948;46.0073;3.8343;RCP2.6;H3;3;16.7;21.21;1.38;1.51;
8949;46.0059;3.9376;RCP2.6;H3;3;19.33;23.62;1.43;1.55;
8950;46.0044;4.0409;RCP2.6;H3;3;20.58;25.62;1.51;1.62;
8951;46.0027;4.1441;RCP2.6;H3;3;20.37;25.32;1.46;1.61;
8952;46.001;4.2474;RCP2.6;H3;3;20.6;25.42;1.46;1.59;
8953;45.9993;4.3506;RCP2.6;H3;3;20.08;24.27;1.46;1.58;
8954;45.9974;4.4539;RCP2.6;H3;3;19.81;23.73;1.65;1.67;
8955;45.9954;4.5571;RCP2.6;H3;3;20.19;24.32;1.59;1.64;
8956;45.9933;4.6603;RCP2.6;H3;3;21.66;25.91;1.58;1.59;
8957;45.9911;4.7635;RCP2.6;H3;3;21.4;26.11;1.5;1.57;
8958;45.9889;4.8667;RCP2.6;H3;3;20.92;25.62;1.54;1.6;
8959;45.9865;4.9699;RCP2.6;H3;3;20.82;25.58;1.52;1.64;
8960;45.984;5.0731;RCP2.6;H3;3;20.85;25.61;1.52;1.64;
8961;45.9815;5.1763;RCP2.6;H3;3;20.74;25.56;1.51;1.7;
8962;45.9788;5.2795;RCP2.6;H3;3;21.04;25.87;1.49;1.68;
8963;45.9761;5.3826;RCP2.6;H3;3;19.86;25.21;1.58;1.76;
8964;45.9733;5.4858;RCP2.6;H3;3;18.6;23.55;1.52;1.73;
8965;45.9703;5.5889;RCP2.6;H3;3;17.51;22.09;1.57;1.68;
8966;45.9673;5.6921;RCP2.6;H3;3;18.23;23;1.53;1.67;
8967;45.9642;5.7952;RCP2.6;H3;3;18.85;23.34;1.7;1.77;
8968;45.961;5.8983;RCP2.6;H3;3;20.19;24.98;1.62;1.71;
8969;45.9577;6.0014;RCP2.6;H3;3;20.08;24.88;1.66;1.76;
8970;45.9543;6.1044;RCP2.6;H3;3;19.84;24.69;1.54;1.68;
8971;45.9508;6.2075;RCP2.6;H3;3;18.37;23.52;1.61;1.75;
8972;45.9472;6.3106;RCP2.6;H3;3;15.17;18.49;1.56;1.55;
8973;45.9435;6.4136;RCP2.6;H3;3;16.72;20.92;2.11;2.37;
8974;45.9397;6.5166;RCP2.6;H3;3;13.68;16.21;2.18;2.22;
8975;45.9358;6.6196;RCP2.6;H3;3;17.63;22.96;1.53;1.57;
8976;45.9319;6.7226;RCP2.6;H3;3;16.86;21.77;1.84;1.99;
8977;45.9278;6.8256;RCP2.6;H3;3;14.42;17.55;1.85;1.87;
8978;45.9237;6.9286;RCP2.6;H3;3;11.05;13.77;2.69;3.09;
8979;45.9194;7.0315;RCP2.6;H3;3;6.72;8.59;0;0;
9040;46.0261;-1.4363;RCP2.6;H3;3;20.88;24.75;0;0;
9041;46.0295;-1.3331;RCP2.6;H3;3;20.84;24.8;0;0;
9043;46.036;-1.1266;RCP2.6;H3;3;20.77;24.54;0;0;
9044;46.0392;-1.0234;RCP2.6;H3;3;20.77;24.53;1.1;1.37;
9045;46.0422;-0.9201;RCP2.6;H3;3;20.8;25.87;1.22;1.51;
9046;46.0451;-0.8168;RCP2.6;H3;3;20.8;25.86;1.23;1.51;
9047;46.048;-0.7136;RCP2.6;H3;3;20.69;25.75;1.22;1.52;
9048;46.0507;-0.6103;RCP2.6;H3;3;20.64;25.69;1.25;1.55;
9049;46.0534;-0.507;RCP2.6;H3;3;20.55;25.6;1.24;1.55;
9050;46.0559;-0.4036;RCP2.6;H3;3;20.63;25.68;1.29;1.6;
9051;46.0584;-0.3003;RCP2.6;H3;3;20.36;25.4;1.29;1.61;
9052;46.0608;-0.197;RCP2.6;H3;3;20.67;25.67;1.39;1.72;
9053;46.063;-0.0936;RCP2.6;H3;3;20.73;25.73;1.42;1.74;
9054;46.0652;0.0097;RCP2.6;H3;3;20.65;25.61;1.43;1.74;
9055;46.0673;0.1131;RCP2.6;H3;3;20.62;25.81;1.43;1.77;
9056;46.0693;0.2164;RCP2.6;H3;3;20.7;25.91;1.45;1.8;
9057;46.0712;0.3198;RCP2.6;H3;3;20.52;25.4;1.45;1.79;
9058;46.073;0.4232;RCP2.6;H3;3;20.37;25.2;1.44;1.79;
9059;46.0747;0.5266;RCP2.6;H3;3;20.4;25.57;1.46;1.84;
9060;46.0763;0.63;RCP2.6;H3;3;20.57;25.59;1.45;1.85;
9061;46.0778;0.7334;RCP2.6;H3;3;20.55;25.57;1.45;1.86;
9062;46.0792;0.8368;RCP2.6;H3;3;20.43;25.24;1.46;1.87;
9063;46.0806;0.9402;RCP2.6;H3;3;20.14;24.85;1.45;1.86;
9064;46.0818;1.0436;RCP2.6;H3;3;20.07;24.74;1.49;1.89;
9065;46.0829;1.147;RCP2.6;H3;3;19.88;24.49;1.5;1.9;
9066;46.084;1.2504;RCP2.6;H3;3;19.81;24.42;1.47;1.89;
9067;46.0849;1.3539;RCP2.6;H3;3;19.52;23.84;1.48;1.85;
9068;46.0858;1.4573;RCP2.6;H3;3;19.21;23.25;1.51;1.85;
9069;46.0865;1.5607;RCP2.6;H3;3;19.55;23.79;1.5;1.88;
9070;46.0872;1.6642;RCP2.6;H3;3;19.47;23.64;1.47;1.83;
9071;46.0878;1.7676;RCP2.6;H3;3;18.9;23.42;1.52;1.87;
9072;46.0882;1.871;RCP2.6;H3;3;18.45;22.61;1.56;1.85;
9073;46.0886;1.9745;RCP2.6;H3;3;18.82;23.22;1.54;1.84;
9074;46.0889;2.0779;RCP2.6;H3;3;19.21;23.9;1.54;1.86;
9075;46.0891;2.1814;RCP2.6;H3;3;18.72;23.06;1.53;1.83;
9076;46.0892;2.2848;RCP2.6;H3;3;19.06;23.61;1.53;1.82;
9077;46.0892;2.3883;RCP2.6;H3;3;18.51;22.58;1.49;1.78;
9078;46.0891;2.4917;RCP2.6;H3;3;18.58;22.71;1.45;1.74;
9079;46.0889;2.5952;RCP2.6;H3;3;19.15;24.01;1.36;1.73;
9080;46.0886;2.6986;RCP2.6;H3;3;18.58;23.1;1.39;1.7;
9081;46.0882;2.802;RCP2.6;H3;3;18.36;22.67;1.46;1.73;
9082;46.0878;2.9055;RCP2.6;H3;3;19.24;24.06;1.42;1.72;
9083;46.0872;3.0089;RCP2.6;H3;3;19.39;24.22;1.49;1.76;
9084;46.0865;3.1124;RCP2.6;H3;3;19.59;24.14;1.55;1.77;
9085;46.0858;3.2158;RCP2.6;H3;3;19.76;24.73;1.51;1.69;
9086;46.0849;3.3192;RCP2.6;H3;3;19.86;24.9;1.51;1.7;
9087;46.084;3.4226;RCP2.6;H3;3;20.12;25.41;1.5;1.7;
9088;46.0829;3.5261;RCP2.6;H3;3;19.77;24.59;1.48;1.69;
9089;46.0818;3.6295;RCP2.6;H3;3;19.19;23.61;1.41;1.55;
9090;46.0806;3.7329;RCP2.6;H3;3;18.34;22.59;1.36;1.51;
9091;46.0792;3.8363;RCP2.6;H3;3;17.67;22.6;1.35;1.51;
9092;46.0778;3.9397;RCP2.6;H3;3;20.36;25.23;1.52;1.62;
9093;46.0763;4.0431;RCP2.6;H3;3;20.75;25.93;1.5;1.62;
9094;46.0747;4.1465;RCP2.6;H3;3;20.57;25.69;1.45;1.61;
9095;46.073;4.2499;RCP2.6;H3;3;20.46;25.24;1.46;1.62;
9096;46.0712;4.3533;RCP2.6;H3;3;19.63;23.6;1.52;1.61;
9097;46.0693;4.4567;RCP2.6;H3;3;19.73;23.67;1.61;1.67;
9098;46.0673;4.56;RCP2.6;H3;3;20.06;24.15;1.58;1.65;
9099;46.0652;4.6634;RCP2.6;H3;3;21.77;26.05;1.58;1.6;
9100;46.0631;4.7667;RCP2.6;H3;3;21.5;26.19;1.52;1.55;
9101;46.0608;4.8701;RCP2.6;H3;3;21.05;25.72;1.54;1.58;
9102;46.0584;4.9734;RCP2.6;H3;3;20.9;25.65;1.52;1.64;
9103;46.056;5.0767;RCP2.6;H3;3;20.9;25.69;1.5;1.66;
9104;46.0534;5.18;RCP2.6;H3;3;20.84;25.65;1.52;1.69;
9105;46.0508;5.2833;RCP2.6;H3;3;20.79;25.62;1.5;1.69;
9106;46.048;5.3866;RCP2.6;H3;3;20.31;25.85;1.56;1.73;
9107;46.0452;5.4899;RCP2.6;H3;3;18.73;23.72;1.52;1.73;
9108;46.0422;5.5932;RCP2.6;H3;3;17.31;21.81;1.56;1.68;
9109;46.0392;5.6965;RCP2.6;H3;3;16.65;20.83;1.57;1.66;
9110;46.0361;5.7997;RCP2.6;H3;3;19.9;24.62;1.66;1.73;
9111;46.0329;5.903;RCP2.6;H3;3;20.52;25.31;1.66;1.73;
9112;46.0296;6.0062;RCP2.6;H3;3;20.37;25.15;1.67;1.74;
9113;46.0262;6.1094;RCP2.6;H3;3;19.14;23.83;1.53;1.65;
9114;46.0227;6.2126;RCP2.6;H3;3;18.88;23.5;1.57;1.65;
9115;46.0191;6.3158;RCP2.6;H3;3;16.74;20.98;1.6;1.64;
9116;46.0154;6.419;RCP2.6;H3;3;15.57;19.07;1.59;1.54;
9117;46.0116;6.5221;RCP2.6;H3;3;14.82;17.89;1.61;1.53;
9118;46.0077;6.6253;RCP2.6;H3;3;16.39;21.07;1.52;1.53;
9119;46.0037;6.7284;RCP2.6;H3;3;12.24;14.7;1.87;1.83;
9120;45.9997;6.8315;RCP2.6;H3;3;11.02;13.32;1.84;1.8;
9121;45.9955;6.9346;RCP2.6;H3;3;13.07;16.06;2.79;3.23;
9122;45.9913;7.0377;RCP2.6;H3;3;7.26;9.2;0;0;
9186;46.108;-1.1312;RCP2.6;H3;3;20.77;24.53;0;0;
9187;46.1111;-1.0278;RCP2.6;H3;3;20.64;24.41;1.09;1.37;
9188;46.1141;-0.9244;RCP2.6;H3;3;20.72;25.77;1.22;1.5;
9189;46.1171;-0.821;RCP2.6;H3;3;20.69;25.74;1.22;1.51;
9190;46.1199;-0.7176;RCP2.6;H3;3;20.6;25.65;1.24;1.55;
9191;46.1226;-0.6141;RCP2.6;H3;3;20.61;25.66;1.26;1.57;
9192;46.1253;-0.5107;RCP2.6;H3;3;20.6;25.65;1.26;1.57;
9193;46.1279;-0.4073;RCP2.6;H3;3;20.7;25.6;1.35;1.66;
9194;46.1303;-0.3038;RCP2.6;H3;3;20.88;25.82;1.38;1.7;
9195;46.1327;-0.2003;RCP2.6;H3;3;20.74;25.65;1.38;1.7;
9196;46.135;-0.0968;RCP2.6;H3;3;20.8;25.82;1.45;1.78;
9197;46.1372;0.0066;RCP2.6;H3;3;20.5;25.41;1.47;1.8;
9198;46.1392;0.1101;RCP2.6;H3;3;20.58;25.53;1.46;1.79;
9199;46.1412;0.2136;RCP2.6;H3;3;20.69;25.63;1.43;1.77;
9200;46.1431;0.3171;RCP2.6;H3;3;20.58;25.48;1.44;1.78;
9201;46.1449;0.4207;RCP2.6;H3;3;20.44;25.3;1.44;1.79;
9202;46.1466;0.5242;RCP2.6;H3;3;20.31;25.36;1.42;1.78;
9203;46.1483;0.6277;RCP2.6;H3;3;20.23;25.25;1.44;1.79;
9204;46.1498;0.7313;RCP2.6;H3;3;20.06;24.84;1.48;1.87;
9205;46.1512;0.8348;RCP2.6;H3;3;20.5;25.34;1.47;1.89;
9206;46.1525;0.9383;RCP2.6;H3;3;20.33;25.11;1.48;1.9;
9207;46.1538;1.0419;RCP2.6;H3;3;20.34;25.13;1.48;1.92;
9208;46.1549;1.1454;RCP2.6;H3;3;20.19;24.92;1.5;1.93;
9209;46.1559;1.249;RCP2.6;H3;3;19.9;24.52;1.51;1.93;
9210;46.1569;1.3526;RCP2.6;H3;3;19.66;24.14;1.51;1.92;
9211;46.1577;1.4561;RCP2.6;H3;3;19.46;23.74;1.53;1.92;
9212;46.1585;1.5597;RCP2.6;H3;3;19.71;23.9;1.51;1.92;
9213;46.1592;1.6633;RCP2.6;H3;3;19.57;23.62;1.47;1.82;
9214;46.1597;1.7669;RCP2.6;H3;3;19.39;23.49;1.48;1.83;
9215;46.1602;1.8704;RCP2.6;H3;3;19.11;23.47;1.48;1.81;
9216;46.1606;1.974;RCP2.6;H3;3;19.42;24.26;1.52;1.83;
9217;46.1609;2.0776;RCP2.6;H3;3;18.96;23.47;1.54;1.87;
9218;46.1611;2.1812;RCP2.6;H3;3;19.47;24.11;1.53;1.9;
9219;46.1612;2.2848;RCP2.6;H3;3;19.66;24.47;1.53;1.9;
9220;46.1612;2.3883;RCP2.6;H3;3;19.45;24.07;1.52;1.87;
9221;46.1611;2.4919;RCP2.6;H3;3;19.12;23.59;1.56;1.86;
9222;46.1609;2.5955;RCP2.6;H3;3;19.29;23.64;1.54;1.87;
9223;46.1606;2.6991;RCP2.6;H3;3;19.23;24.1;1.41;1.76;
9224;46.1602;2.8027;RCP2.6;H3;3;18.83;23.49;1.44;1.78;
9225;46.1597;2.9062;RCP2.6;H3;3;18.96;23.68;1.44;1.78;
9226;46.1592;3.0098;RCP2.6;H3;3;19.19;23.77;1.53;1.77;
9227;46.1585;3.1134;RCP2.6;H3;3;20.12;25.15;1.48;1.72;
9228;46.1578;3.2169;RCP2.6;H3;3;20.03;25.23;1.5;1.68;
9229;46.1569;3.3205;RCP2.6;H3;3;20.07;25.3;1.51;1.7;
9230;46.156;3.4241;RCP2.6;H3;3;20.25;25.59;1.5;1.7;
9231;46.1549;3.5276;RCP2.6;H3;3;20.02;25.05;1.46;1.68;
9232;46.1538;3.6312;RCP2.6;H3;3;19.9;24.81;1.45;1.63;
9233;46.1525;3.7347;RCP2.6;H3;3;19.55;24.35;1.43;1.61;
9234;46.1512;3.8383;RCP2.6;H3;3;19.48;23.84;1.51;1.66;
9235;46.1498;3.9418;RCP2.6;H3;3;20.67;25.77;1.55;1.68;
9236;46.1483;4.0454;RCP2.6;H3;3;20.78;25.98;1.53;1.67;
9237;46.1467;4.1489;RCP2.6;H3;3;20.65;25.87;1.48;1.7;
9238;46.145;4.2524;RCP2.6;H3;3;20.55;25.42;1.47;1.68;
9239;46.1432;4.3559;RCP2.6;H3;3;19.27;23.54;1.55;1.71;
9240;46.1413;4.4594;RCP2.6;H3;3;19.23;23.01;1.56;1.63;
9241;46.1393;4.5629;RCP2.6;H3;3;20.1;24.27;1.51;1.62;
9242;46.1372;4.6664;RCP2.6;H3;3;21.65;25.91;1.59;1.61;
9243;46.135;4.7699;RCP2.6;H3;3;22.09;26.46;1.48;1.55;
9244;46.1327;4.8734;RCP2.6;H3;3;21.25;25.93;1.53;1.57;
9245;46.1304;4.9769;RCP2.6;H3;3;21.08;25.84;1.51;1.63;
9246;46.1279;5.0803;RCP2.6;H3;3;20.98;25.78;1.49;1.65;
9247;46.1253;5.1838;RCP2.6;H3;3;20.95;25.75;1.49;1.66;
9248;46.1227;5.2872;RCP2.6;H3;3;20.83;25.67;1.47;1.67;
9249;46.1199;5.3907;RCP2.6;H3;3;20.09;25.57;1.53;1.72;
9250;46.1171;5.4941;RCP2.6;H3;3;18.87;23.91;1.56;1.76;
9251;46.1142;5.5975;RCP2.6;H3;3;17.81;22.45;1.54;1.65;
9252;46.1111;5.7009;RCP2.6;H3;3;16.21;20.18;1.58;1.64;
9253;46.108;5.8043;RCP2.6;H3;3;19.45;24.13;1.59;1.71;
9254;46.1048;5.9076;RCP2.6;H3;3;20.01;24.24;1.73;1.77;
9255;46.1015;6.011;RCP2.6;H3;3;20.13;24.35;1.72;1.76;
9256;46.098;6.1144;RCP2.6;H3;3;18.49;22.62;1.72;1.72;
9257;46.0945;6.2177;RCP2.6;H3;3;18.23;22.43;1.58;1.65;
9258;46.0909;6.321;RCP2.6;H3;3;20.17;24.42;1.53;1.62;
9259;46.0872;6.4243;RCP2.6;H3;3;19.07;24.25;1.53;1.65;
9260;46.0835;6.5276;RCP2.6;H3;3;19.89;25.26;1.53;1.7;
9261;46.0796;6.6309;RCP2.6;H3;3;18;22.93;1.54;1.61;
9262;46.0756;6.7342;RCP2.6;H3;3;16.77;21;1.8;1.9;
9263;46.0715;6.8374;RCP2.6;H3;3;12.81;15.1;1.89;1.79;
9264;46.0674;6.9406;RCP2.6;H3;3;12.9;15.47;0;0;
9326;46.1699;-1.4462;RCP2.6;H3;3;20.84;24.64;0;0;
9327;46.1733;-1.3428;RCP2.6;H3;3;20.75;24.53;1.1;1.4;
9328;46.1766;-1.2393;RCP2.6;H3;3;20.79;24.56;0;0;
9329;46.1799;-1.1358;RCP2.6;H3;3;20.69;24.47;1.1;1.39;
9330;46.183;-1.0322;RCP2.6;H3;3;20.71;25.76;1.21;1.5;
9331;46.186;-0.9287;RCP2.6;H3;3;20.81;25.89;1.25;1.55;
9332;46.189;-0.8252;RCP2.6;H3;3;20.76;25.83;1.25;1.55;
9333;46.1918;-0.7216;RCP2.6;H3;3;20.77;25.83;1.28;1.58;
9334;46.1946;-0.618;RCP2.6;H3;3;20.98;25.94;1.33;1.64;
9335;46.1972;-0.5145;RCP2.6;H3;3;20.86;25.8;1.33;1.65;
9336;46.1998;-0.4109;RCP2.6;H3;3;20.81;25.72;1.35;1.66;
9337;46.2023;-0.3073;RCP2.6;H3;3;20.82;25.75;1.38;1.7;
9338;46.2046;-0.2037;RCP2.6;H3;3;20.86;25.91;1.42;1.74;
9339;46.2069;-0.1001;RCP2.6;H3;3;20.58;25.52;1.46;1.79;
9340;46.2091;0.0036;RCP2.6;H3;3;20.54;25.47;1.46;1.79;
9341;46.2112;0.1072;RCP2.6;H3;3;20.62;25.55;1.44;1.79;
9342;46.2132;0.2108;RCP2.6;H3;3;20.65;25.56;1.47;1.81;
9343;46.2151;0.3145;RCP2.6;H3;3;20.61;25.52;1.46;1.81;
9344;46.2169;0.4181;RCP2.6;H3;3;20.38;25.41;1.45;1.77;
9345;46.2186;0.5218;RCP2.6;H3;3;20.4;25.45;1.44;1.78;
9346;46.2202;0.6255;RCP2.6;H3;3;20.38;25.42;1.44;1.78;
9347;46.2217;0.7291;RCP2.6;H3;3;20.3;25.16;1.49;1.87;
9348;46.2232;0.8328;RCP2.6;H3;3;20.62;25.48;1.51;1.91;
9349;46.2245;0.9365;RCP2.6;H3;3;20.56;25.4;1.51;1.92;
9350;46.2257;1.0402;RCP2.6;H3;3;20.47;25.31;1.48;1.92;
