#-----------------------------------------------------------------------------
# Date d'extraction : 31/03/2025 - 09h24 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     RCP8.5 : Emissions non rÃ©duites
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : saisonnier
                  (1 - hiver, 2 - printemps, 3 - Ã©tÃ©, 4 - automne)
#-----------------------------------------------------------------------------
# Indices : 
#     NORTAV : TempÃ©rature moyenne journaliÃ¨re (Â°C)
#     NORTXAV : TempÃ©rature maximale journaliÃ¨re (Â°C)
#     ATAV : Ecart de tempÃ©rature moyenne journaliÃ¨re (Â°C)
#     ATXAV : Ecart de tempÃ©rature maximale journaliÃ¨re (Â°C)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;PÃ©riode;Saison;NORTAV;NORTXAV;ATAV;ATXAV;
#-----------------------------------------------------------------------------
4500;43.7867;2.2869;RCP8.5;H3;3;24.58;29.71;4.79;5.43;
4501;43.7867;2.3862;RCP8.5;H3;3;23.74;28.88;4.53;5.23;
4502;43.7866;2.4855;RCP8.5;H3;3;23.18;28.11;4.66;5.31;
4503;43.7864;2.5847;RCP8.5;H3;3;22.81;27.46;4.84;5.38;
4504;43.7861;2.684;RCP8.5;H3;3;23.55;28.24;5.13;5.59;
4505;43.7858;2.7833;RCP8.5;H3;3;23.25;27.82;5.15;5.57;
4506;43.7853;2.8825;RCP8.5;H3;3;23.28;27.9;5.26;5.75;
4507;43.7848;2.9818;RCP8.5;H3;3;24.07;28.98;5.3;5.85;
4508;43.7841;3.081;RCP8.5;H3;3;24.66;29.71;5.2;5.7;
4509;43.7834;3.1803;RCP8.5;H3;3;24.69;29.78;5.28;5.84;
4510;43.7826;3.2795;RCP8.5;H3;3;24.93;30.06;5.24;5.8;
4511;43.7817;3.3788;RCP8.5;H3;3;25.13;30.26;5.26;5.83;
4512;43.7807;3.478;RCP8.5;H3;3;24.54;29.58;5.35;5.98;
4513;43.7796;3.5773;RCP8.5;H3;3;25.99;31.36;5.12;5.83;
4514;43.7784;3.6765;RCP8.5;H3;3;26.97;32.49;5.13;5.74;
4515;43.7771;3.7757;RCP8.5;H3;3;27.21;32.63;5.07;5.53;
4516;43.7758;3.875;RCP8.5;H3;3;27.5;32.98;4.9;5.31;
4517;43.7743;3.9742;RCP8.5;H3;3;27.65;33.18;4.84;5.24;
4518;43.7728;4.0734;RCP8.5;H3;3;27.73;33.36;4.65;4.9;
4519;43.7712;4.1726;RCP8.5;H3;3;28.12;33.09;4.57;4.75;
4520;43.7694;4.2718;RCP8.5;H3;3;28.16;33.1;4.51;4.6;
4521;43.7676;4.371;RCP8.5;H3;3;28.1;33;4.51;4.6;
4522;43.7657;4.4702;RCP8.5;H3;3;28.17;33.08;4.58;4.68;
4523;43.7637;4.5694;RCP8.5;H3;3;28.13;33.42;4.59;4.72;
4524;43.7616;4.6686;RCP8.5;H3;3;28.03;33.08;4.43;4.51;
4525;43.7594;4.7678;RCP8.5;H3;3;27.43;32.81;4.47;4.71;
4526;43.7572;4.8669;RCP8.5;H3;3;27.18;32.48;4.57;4.81;
4527;43.7548;4.9661;RCP8.5;H3;3;27.13;32.42;4.59;4.84;
4528;43.7524;5.0652;RCP8.5;H3;3;27.27;32.65;4.46;4.74;
4529;43.7498;5.1644;RCP8.5;H3;3;26.92;32.82;4.54;4.8;
4530;43.7472;5.2635;RCP8.5;H3;3;26.83;32.7;4.57;4.83;
4531;43.7445;5.3626;RCP8.5;H3;3;26.66;33.46;4.57;5.01;
4532;43.7417;5.4618;RCP8.5;H3;3;26.35;33.17;4.66;5.1;
4533;43.7388;5.5609;RCP8.5;H3;3;26.32;33.02;4.83;5.31;
4534;43.7358;5.66;RCP8.5;H3;3;26.05;32.29;4.9;5.32;
4535;43.7327;5.759;RCP8.5;H3;3;26.87;33.64;4.85;5.3;
4536;43.7295;5.8581;RCP8.5;H3;3;27.3;33.47;4.96;5.24;
4537;43.7262;5.9572;RCP8.5;H3;3;26.7;32.78;4.88;5.37;
4538;43.7229;6.0562;RCP8.5;H3;3;26.65;32.66;4.91;5.38;
4539;43.7194;6.1552;RCP8.5;H3;3;25.73;31.5;4.8;5.41;
4540;43.7159;6.2543;RCP8.5;H3;3;23.74;29.29;4.89;5.54;
4541;43.7123;6.3533;RCP8.5;H3;3;23.47;28.93;4.89;5.54;
4542;43.7086;6.4523;RCP8.5;H3;3;23.54;28.95;4.95;5.56;
4543;43.7047;6.5513;RCP8.5;H3;3;23.65;29.13;4.96;5.57;
4544;43.7008;6.6502;RCP8.5;H3;3;22.84;27.95;4.97;5.62;
4545;43.6969;6.7492;RCP8.5;H3;3;24.51;30.17;4.94;5.64;
4546;43.6928;6.8481;RCP8.5;H3;3;24.52;30.06;5.05;5.7;
4547;43.6886;6.9471;RCP8.5;H3;3;25.47;29.54;4.97;5.22;
4548;43.6843;7.046;RCP8.5;H3;3;26.96;31.36;4.59;4.93;
4549;43.68;7.1449;RCP8.5;H3;3;26.86;30.11;3.97;4.18;
4550;43.6756;7.2438;RCP8.5;H3;3;27.18;30.12;0;0;
4551;43.671;7.3427;RCP8.5;H3;3;27.27;30.18;0;0;
4606;43.7947;-1.3878;RCP8.5;H3;3;23.6;27.31;3.56;3.42;
4607;43.798;-1.2886;RCP8.5;H3;3;23.51;27.18;3.57;3.43;
4608;43.8013;-1.1894;RCP8.5;H3;3;24;29.09;4.12;4.13;
4609;43.8045;-1.0902;RCP8.5;H3;3;24.06;29.16;4.3;4.37;
4610;43.8076;-0.991;RCP8.5;H3;3;24.13;29.26;4.29;4.35;
4611;43.8106;-0.8918;RCP8.5;H3;3;24.83;30.22;4.19;4.41;
4612;43.8135;-0.7926;RCP8.5;H3;3;24.77;30.13;4.2;4.43;
4613;43.8163;-0.6933;RCP8.5;H3;3;24.66;29.95;4.28;4.55;
4614;43.819;-0.5941;RCP8.5;H3;3;24.61;29.91;4.28;4.59;
4615;43.8217;-0.4948;RCP8.5;H3;3;24.6;29.9;4.29;4.6;
4616;43.8242;-0.3956;RCP8.5;H3;3;24.58;29.76;4.38;4.64;
4617;43.8267;-0.2963;RCP8.5;H3;3;24.76;30.26;4.39;4.83;
4618;43.829;-0.197;RCP8.5;H3;3;24.75;30.23;4.4;4.84;
4619;43.8313;-0.0977;RCP8.5;H3;3;24.86;30.37;4.28;4.81;
4620;43.8335;0.0016;RCP8.5;H3;3;24.71;30.15;4.31;4.86;
4621;43.8356;0.1009;RCP8.5;H3;3;24.6;29.96;4.37;4.9;
4622;43.8376;0.2002;RCP8.5;H3;3;24.59;30.02;4.29;4.86;
4623;43.8395;0.2995;RCP8.5;H3;3;24.55;30;4.15;4.75;
4624;43.8413;0.3989;RCP8.5;H3;3;24.61;30.02;4.11;4.62;
4625;43.843;0.4982;RCP8.5;H3;3;24.41;29.69;4.17;4.68;
4626;43.8447;0.5975;RCP8.5;H3;3;25;30.18;4.2;4.62;
4627;43.8462;0.6969;RCP8.5;H3;3;25;30.21;4.19;4.63;
4628;43.8477;0.7962;RCP8.5;H3;3;24.95;30.08;4.27;4.68;
4629;43.849;0.8956;RCP8.5;H3;3;24.92;30.03;4.28;4.69;
4630;43.8503;0.9949;RCP8.5;H3;3;24.89;29.99;4.2;4.62;
4631;43.8515;1.0943;RCP8.5;H3;3;24.88;29.88;4.39;4.77;
4632;43.8526;1.1937;RCP8.5;H3;3;25.36;30.52;4.3;4.69;
4633;43.8536;1.293;RCP8.5;H3;3;25.33;30.51;4.25;4.66;
4634;43.8545;1.3924;RCP8.5;H3;3;25.36;30.44;4.21;4.62;
4635;43.8553;1.4918;RCP8.5;H3;3;25.84;31.13;4.39;4.75;
4636;43.856;1.5912;RCP8.5;H3;3;25.59;30.86;4.51;4.91;
4637;43.8567;1.6905;RCP8.5;H3;3;25.54;30.81;4.52;4.93;
4638;43.8572;1.7899;RCP8.5;H3;3;25.85;31.11;4.55;4.9;
4639;43.8577;1.8893;RCP8.5;H3;3;25.69;30.98;4.56;4.98;
4640;43.858;1.9887;RCP8.5;H3;3;25.51;30.77;4.61;5.04;
4641;43.8583;2.0881;RCP8.5;H3;3;25.36;30.65;4.61;5.09;
4642;43.8585;2.1875;RCP8.5;H3;3;25.18;30.51;4.67;5.23;
4643;43.8586;2.2869;RCP8.5;H3;3;24.74;29.79;4.84;5.35;
4644;43.8586;2.3863;RCP8.5;H3;3;23.96;29.02;4.64;5.24;
4645;43.8585;2.4857;RCP8.5;H3;3;23.45;28.3;4.8;5.34;
4646;43.8583;2.585;RCP8.5;H3;3;23.45;28.34;4.81;5.4;
4647;43.858;2.6844;RCP8.5;H3;3;24.53;29.65;4.95;5.42;
4648;43.8577;2.7838;RCP8.5;H3;3;24.77;30;4.94;5.42;
4649;43.8572;2.8832;RCP8.5;H3;3;24.77;30.03;5.05;5.6;
4650;43.8567;2.9826;RCP8.5;H3;3;24.33;29.37;5.25;5.83;
4651;43.856;3.082;RCP8.5;H3;3;23.88;29.46;4.85;5.48;
4652;43.8553;3.1814;RCP8.5;H3;3;23.52;28.85;4.93;5.54;
4653;43.8545;3.2807;RCP8.5;H3;3;23.65;28.07;5.25;5.62;
4654;43.8536;3.3801;RCP8.5;H3;3;23.75;28.22;5.25;5.63;
4655;43.8526;3.4795;RCP8.5;H3;3;24.55;29.57;5.32;5.9;
4656;43.8515;3.5788;RCP8.5;H3;3;25.49;30.65;4.89;5.38;
4657;43.8503;3.6782;RCP8.5;H3;3;26.83;32.21;5.1;5.7;
4658;43.849;3.7776;RCP8.5;H3;3;27.16;32.58;5.13;5.61;
4659;43.8477;3.8769;RCP8.5;H3;3;27.21;32.63;5.07;5.52;
4660;43.8462;3.9763;RCP8.5;H3;3;27.5;33.1;4.79;5.15;
4661;43.8447;4.0756;RCP8.5;H3;3;27.62;33.23;4.7;5;
4662;43.843;4.1749;RCP8.5;H3;3;27.86;32.65;4.68;4.85;
4663;43.8413;4.2743;RCP8.5;H3;3;27.81;32.52;4.62;4.71;
4664;43.8395;4.3736;RCP8.5;H3;3;28.05;32.91;4.53;4.62;
4665;43.8376;4.4729;RCP8.5;H3;3;28.11;33.01;4.52;4.6;
4666;43.8356;4.5722;RCP8.5;H3;3;27.92;33.11;4.59;4.71;
4667;43.8335;4.6715;RCP8.5;H3;3;27.92;32.91;4.39;4.43;
4668;43.8313;4.7708;RCP8.5;H3;3;27.76;33.1;4.35;4.42;
4669;43.8291;4.8701;RCP8.5;H3;3;27.59;32.9;4.35;4.44;
4670;43.8267;4.9694;RCP8.5;H3;3;27.53;32.84;4.35;4.46;
4671;43.8242;5.0687;RCP8.5;H3;3;27.03;32.94;4.43;4.63;
4672;43.8217;5.168;RCP8.5;H3;3;26.31;31.84;4.83;5.12;
4673;43.8191;5.2672;RCP8.5;H3;3;26.18;32.3;4.69;5.12;
4674;43.8163;5.3665;RCP8.5;H3;3;25.71;31.45;4.84;5.27;
4675;43.8135;5.4657;RCP8.5;H3;3;25.25;30.6;5.17;5.51;
4676;43.8106;5.5649;RCP8.5;H3;3;25.98;31.68;4.9;5.12;
4677;43.8076;5.6641;RCP8.5;H3;3;26.19;32.02;4.91;5.11;
4678;43.8045;5.7634;RCP8.5;H3;3;26.66;33.16;4.77;5.15;
4679;43.8013;5.8625;RCP8.5;H3;3;26.76;32.79;4.86;5.21;
4680;43.7981;5.9617;RCP8.5;H3;3;26.63;32.54;4.93;5.32;
4681;43.7947;6.0609;RCP8.5;H3;3;26.41;32.14;5.04;5.4;
4682;43.7913;6.1601;RCP8.5;H3;3;26.1;31.89;4.99;5.47;
4683;43.7877;6.2592;RCP8.5;H3;3;24.76;30.42;5.14;5.63;
4684;43.7841;6.3584;RCP8.5;H3;3;23.33;28.65;5.14;5.64;
4685;43.7804;6.4575;RCP8.5;H3;3;23.61;28.93;5;5.5;
4686;43.7766;6.5566;RCP8.5;H3;3;23.16;28.13;5.11;5.54;
4687;43.7726;6.6557;RCP8.5;H3;3;22.65;26.02;5.4;5.27;
4688;43.7687;6.7548;RCP8.5;H3;3;22.08;25.1;5.33;5.09;
4689;43.7646;6.8538;RCP8.5;H3;3;22.36;25.73;5.32;5.32;
4690;43.7604;6.9529;RCP8.5;H3;3;23.77;28.66;5.18;5.54;
4691;43.7561;7.0519;RCP8.5;H3;3;23.8;27.68;4.97;5.24;
4692;43.7518;7.151;RCP8.5;H3;3;25.92;29.45;4.41;4.76;
4693;43.7473;7.25;RCP8.5;H3;3;26.57;30.08;4.39;4.6;
4694;43.7428;7.349;RCP8.5;H3;3;26.54;30.11;4.43;4.67;
4695;43.7382;7.4479;RCP8.5;H3;3;26.76;30.07;0;0;
4749;43.8665;-1.3925;RCP8.5;H3;3;23.62;27.34;0;0;
4750;43.8699;-1.2932;RCP8.5;H3;3;23.56;27.42;3.63;3.68;
4751;43.8731;-1.1939;RCP8.5;H3;3;23.9;28.97;4.03;4.03;
4752;43.8763;-1.0945;RCP8.5;H3;3;23.93;29.03;4.22;4.33;
4753;43.8794;-0.9952;RCP8.5;H3;3;23.93;29.02;4.23;4.33;
4754;43.8824;-0.8959;RCP8.5;H3;3;24.14;29.35;4.31;4.46;
4755;43.8853;-0.7965;RCP8.5;H3;3;24.32;29.57;4.4;4.56;
4756;43.8882;-0.6972;RCP8.5;H3;3;24.76;30.12;4.26;4.52;
4757;43.8909;-0.5978;RCP8.5;H3;3;24.67;30.01;4.26;4.56;
4758;43.8935;-0.4984;RCP8.5;H3;3;24.64;29.97;4.27;4.58;
4759;43.8961;-0.399;RCP8.5;H3;3;24.64;29.93;4.33;4.64;
4760;43.8985;-0.2996;RCP8.5;H3;3;24.83;30.47;4.34;4.84;
4761;43.9009;-0.2002;RCP8.5;H3;3;24.77;30.34;4.37;4.87;
4762;43.9032;-0.1008;RCP8.5;H3;3;24.74;30.32;4.27;4.92;
4763;43.9054;-0.0014;RCP8.5;H3;3;24.69;30.19;4.31;4.93;
4764;43.9075;0.0981;RCP8.5;H3;3;24.66;30.14;4.33;4.95;
4765;43.9095;0.1975;RCP8.5;H3;3;24.67;30.15;4.28;4.86;
4766;43.9114;0.297;RCP8.5;H3;3;24.61;30.06;4.1;4.66;
4767;43.9132;0.3964;RCP8.5;H3;3;24.61;30.07;4.1;4.66;
4768;43.9149;0.4959;RCP8.5;H3;3;24.41;29.77;4.13;4.7;
4769;43.9166;0.5953;RCP8.5;H3;3;25.03;30.25;4.17;4.61;
4770;43.9181;0.6948;RCP8.5;H3;3;24.89;29.99;4.26;4.67;
4771;43.9196;0.7943;RCP8.5;H3;3;24.95;30.08;4.27;4.68;
4772;43.9209;0.8937;RCP8.5;H3;3;24.71;29.7;4.27;4.66;
4773;43.9222;0.9932;RCP8.5;H3;3;24.84;29.9;4.24;4.64;
4774;43.9234;1.0927;RCP8.5;H3;3;25.02;30.12;4.28;4.68;
4775;43.9245;1.1922;RCP8.5;H3;3;25.45;30.61;4.26;4.62;
4776;43.9255;1.2917;RCP8.5;H3;3;25.41;30.61;4.23;4.63;
4777;43.9264;1.3912;RCP8.5;H3;3;25.43;30.64;4.26;4.68;
4778;43.9272;1.4907;RCP8.5;H3;3;25.28;30.46;4.32;4.71;
4779;43.928;1.5902;RCP8.5;H3;3;25.68;31.07;4.52;4.96;
4780;43.9286;1.6897;RCP8.5;H3;3;25.53;30.89;4.58;5.02;
4781;43.9291;1.7892;RCP8.5;H3;3;25.33;30.62;4.67;5.17;
4782;43.9296;1.8888;RCP8.5;H3;3;25.52;30.78;4.55;4.97;
4783;43.93;1.9883;RCP8.5;H3;3;25.69;30.97;4.57;4.98;
4784;43.9302;2.0878;RCP8.5;H3;3;25.55;30.88;4.55;5.02;
4785;43.9304;2.1873;RCP8.5;H3;3;25.45;30.85;4.55;5.12;
4786;43.9305;2.2868;RCP8.5;H3;3;24.96;30.2;4.78;5.31;
4787;43.9305;2.3863;RCP8.5;H3;3;24.59;29.56;4.84;5.37;
4788;43.9304;2.4858;RCP8.5;H3;3;24.58;29.37;5.08;5.56;
4789;43.9302;2.5854;RCP8.5;H3;3;24.54;29.79;4.79;5.32;
4790;43.93;2.6849;RCP8.5;H3;3;24.61;29.73;4.97;5.42;
4791;43.9296;2.7844;RCP8.5;H3;3;25.03;30.33;4.96;5.41;
4792;43.9291;2.8839;RCP8.5;H3;3;24.65;29.83;5.03;5.55;
4793;43.9286;2.9834;RCP8.5;H3;3;23.95;29.56;4.77;5.36;
4794;43.928;3.0829;RCP8.5;H3;3;23.22;28.41;4.83;5.38;
4795;43.9272;3.1824;RCP8.5;H3;3;23.11;28.31;4.83;5.46;
4796;43.9264;3.2819;RCP8.5;H3;3;23.05;28.06;5.05;5.61;
4797;43.9255;3.3814;RCP8.5;H3;3;24.05;28.52;5.11;5.37;
4798;43.9245;3.4809;RCP8.5;H3;3;24.66;29.35;5.15;5.5;
4799;43.9234;3.5804;RCP8.5;H3;3;25.38;30.19;5.22;5.52;
4800;43.9222;3.6799;RCP8.5;H3;3;26.66;32.04;5.13;5.75;
4801;43.921;3.7794;RCP8.5;H3;3;27.15;32.57;5.13;5.61;
4802;43.9196;3.8789;RCP8.5;H3;3;27.24;32.79;4.94;5.37;
4803;43.9181;3.9783;RCP8.5;H3;3;27.25;32.83;4.76;5.17;
4804;43.9166;4.0778;RCP8.5;H3;3;27.79;33.22;4.69;4.99;
4805;43.9149;4.1773;RCP8.5;H3;3;27.67;33.05;4.73;5.04;
4806;43.9132;4.2767;RCP8.5;H3;3;27.77;33.22;4.6;4.9;
4807;43.9114;4.3762;RCP8.5;H3;3;27.64;32.3;4.58;4.68;
4808;43.9095;4.4756;RCP8.5;H3;3;27.71;32.41;4.56;4.66;
4809;43.9075;4.5751;RCP8.5;H3;3;27.86;33.08;4.53;4.67;
4810;43.9054;4.6745;RCP8.5;H3;3;27.82;32.92;4.52;4.56;
4811;43.9032;4.7739;RCP8.5;H3;3;27.65;33.01;4.31;4.42;
4812;43.9009;4.8733;RCP8.5;H3;3;27.83;33.07;4.42;4.53;
4813;43.8986;4.9728;RCP8.5;H3;3;27.73;32.92;4.44;4.56;
4814;43.8961;5.0722;RCP8.5;H3;3;27.23;33.22;4.39;4.58;
4815;43.8936;5.1715;RCP8.5;H3;3;26.8;33.24;4.57;4.99;
4816;43.8909;5.2709;RCP8.5;H3;3;26.86;33.33;4.54;4.97;
4817;43.8882;5.3703;RCP8.5;H3;3;26.65;33.05;4.71;5.12;
4818;43.8854;5.4697;RCP8.5;H3;3;26.29;32.29;4.94;5.34;
4819;43.8825;5.569;RCP8.5;H3;3;25.95;31.71;4.99;5.39;
4820;43.8795;5.6684;RCP8.5;H3;3;26.03;31.62;5.01;5.15;
4821;43.8764;5.7677;RCP8.5;H3;3;26.27;31.96;5.05;5.16;
4822;43.8732;5.867;RCP8.5;H3;3;26.77;32.86;4.8;5.15;
4823;43.8699;5.9663;RCP8.5;H3;3;26.56;32.31;4.96;5.24;
4824;43.8665;6.0656;RCP8.5;H3;3;26.12;31.63;5.08;5.31;
4825;43.8631;6.1649;RCP8.5;H3;3;25.33;30.98;4.97;5.42;
4826;43.8595;6.2642;RCP8.5;H3;3;22.2;27.29;4.97;5.55;
4827;43.8559;6.3634;RCP8.5;H3;3;21.59;26.2;5.15;5.6;
4828;43.8522;6.4627;RCP8.5;H3;3;22.91;28.93;5.46;5.8;
4829;43.8484;6.5619;RCP8.5;H3;3;22.55;28.17;5.71;5.97;
4830;43.8445;6.6611;RCP8.5;H3;3;21.82;26.88;5.71;5.87;
4831;43.8405;6.7604;RCP8.5;H3;3;22.53;25.81;5.31;5.11;
4832;43.8364;6.8595;RCP8.5;H3;3;23.06;26.83;5.28;5.17;
4833;43.8322;6.9587;RCP8.5;H3;3;22.96;26.62;5.3;5.17;
4834;43.8279;7.0579;RCP8.5;H3;3;24.01;29.14;5.14;5.51;
4835;43.8235;7.157;RCP8.5;H3;3;26.15;30.3;4.82;5.05;
4836;43.8191;7.2562;RCP8.5;H3;3;26.13;30.2;4.91;5.14;
4837;43.8146;7.3553;RCP8.5;H3;3;26.01;30.48;4.6;5.11;
4838;43.8099;7.4544;RCP8.5;H3;3;25.4;29.42;4.67;5.08;
4839;43.8052;7.5535;RCP8.5;H3;3;26.4;30.07;0;0;
4892;43.9383;-1.3972;RCP8.5;H3;3;23.71;27.65;0;0;
4893;43.9417;-1.2978;RCP8.5;H3;3;23.5;27.34;3.64;3.7;
4894;43.945;-1.1983;RCP8.5;H3;3;23.39;27.14;3.69;3.72;
4895;43.9482;-1.0989;RCP8.5;H3;3;23.92;29.01;4.22;4.33;
4896;43.9513;-0.9994;RCP8.5;H3;3;23.87;28.91;4.25;4.34;
4897;43.9543;-0.9;RCP8.5;H3;3;24.02;29.16;4.34;4.51;
4898;43.9572;-0.8005;RCP8.5;H3;3;24.19;29.42;4.41;4.62;
4899;43.96;-0.701;RCP8.5;H3;3;24.63;29.97;4.26;4.58;
4900;43.9628;-0.6015;RCP8.5;H3;3;24.65;30.01;4.27;4.6;
4901;43.9654;-0.502;RCP8.5;H3;3;24.47;30.36;4.39;4.74;
4902;43.968;-0.4025;RCP8.5;H3;3;24.38;30.26;4.4;4.8;
4903;43.9704;-0.303;RCP8.5;H3;3;24.25;30.1;4.43;4.88;
4904;43.9728;-0.2034;RCP8.5;H3;3;24.65;30.19;4.36;4.89;
4905;43.9751;-0.1039;RCP8.5;H3;3;24.6;30.04;4.46;4.97;
4906;43.9773;-0.0043;RCP8.5;H3;3;24.55;29.84;4.54;4.99;
4907;43.9793;0.0952;RCP8.5;H3;3;24.37;29.88;4.42;4.76;
4908;43.9814;0.1948;RCP8.5;H3;3;24.63;30.08;4.19;4.68;
4909;43.9833;0.2944;RCP8.5;H3;3;24.57;29.96;4.16;4.59;
4910;43.9851;0.3939;RCP8.5;H3;3;24.62;30.08;4.09;4.65;
4911;43.9868;0.4935;RCP8.5;H3;3;24.41;29.77;4.13;4.7;
4912;43.9885;0.5931;RCP8.5;H3;3;24.59;30.08;4.04;4.62;
4913;43.99;0.6927;RCP8.5;H3;3;24.97;30.22;4.16;4.65;
4914;43.9915;0.7923;RCP8.5;H3;3;25.09;30.34;4.21;4.68;
4915;43.9928;0.8919;RCP8.5;H3;3;24.88;30;4.19;4.62;
4916;43.9941;0.9915;RCP8.5;H3;3;24.97;30.2;4.23;4.63;
4917;43.9953;1.0911;RCP8.5;H3;3;25.13;30.38;4.24;4.61;
4918;43.9964;1.1908;RCP8.5;H3;3;25.55;30.71;4.25;4.59;
4919;43.9974;1.2904;RCP8.5;H3;3;25.53;30.7;4.24;4.59;
4920;43.9983;1.39;RCP8.5;H3;3;25.39;30.58;4.28;4.69;
4921;43.9991;1.4896;RCP8.5;H3;3;25.19;30.32;4.37;4.75;
4922;43.9999;1.5893;RCP8.5;H3;3;25.17;30.32;4.49;4.91;
4923;44.0005;1.6889;RCP8.5;H3;3;25.35;30.65;4.69;5.1;
4924;44.0011;1.7885;RCP8.5;H3;3;25.39;30.72;4.76;5.2;
4925;44.0015;1.8882;RCP8.5;H3;3;25.41;30.67;4.7;5.06;
4926;44.0019;1.9878;RCP8.5;H3;3;25.32;30.55;4.75;5.1;
4927;44.0022;2.0875;RCP8.5;H3;3;25.15;30.37;4.75;5.1;
4928;44.0023;2.1871;RCP8.5;H3;3;25.16;30.51;4.71;5.19;
4929;44.0024;2.2867;RCP8.5;H3;3;24.66;29.63;4.82;5.26;
4930;44.0024;2.3864;RCP8.5;H3;3;24.39;29.28;4.85;5.39;
4931;44.0023;2.486;RCP8.5;H3;3;24.34;29.16;4.98;5.58;
4932;44.0022;2.5857;RCP8.5;H3;3;24.17;29.52;4.62;5.33;
4933;44.0019;2.6853;RCP8.5;H3;3;24.83;30.28;4.86;5.5;
4934;44.0015;2.785;RCP8.5;H3;3;24.74;30.15;4.86;5.5;
4935;44.0011;2.8846;RCP8.5;H3;3;24.15;29.07;5.18;5.67;
4936;44.0005;2.9842;RCP8.5;H3;3;24.28;29.31;5.14;5.69;
4937;43.9999;3.0839;RCP8.5;H3;3;23.21;28.4;4.82;5.38;
4938;43.9991;3.1835;RCP8.5;H3;3;22.84;27.86;4.9;5.5;
4939;43.9983;3.2831;RCP8.5;H3;3;23.49;28.78;4.97;5.56;
4940;43.9974;3.3827;RCP8.5;H3;3;23.03;28.03;5.05;5.61;
4941;43.9964;3.4824;RCP8.5;H3;3;23.42;27.9;5.18;5.58;
4942;43.9953;3.582;RCP8.5;H3;3;25.54;30.67;5.05;5.55;
4943;43.9941;3.6816;RCP8.5;H3;3;26.23;31.95;4.84;5.46;
4944;43.9929;3.7812;RCP8.5;H3;3;25.71;30.77;5.15;5.55;
4945;43.9915;3.8808;RCP8.5;H3;3;26.77;32.62;4.98;5.49;
4946;43.99;3.9804;RCP8.5;H3;3;27.5;33.02;4.64;5.12;
4947;43.9885;4.08;RCP8.5;H3;3;27.8;33.19;4.69;4.95;
4948;43.9868;4.1796;RCP8.5;H3;3;27.81;33.2;4.68;4.94;
4949;43.9851;4.2792;RCP8.5;H3;3;27.78;33.23;4.6;4.89;
4950;43.9833;4.3788;RCP8.5;H3;3;27.75;33.19;4.55;4.84;
4951;43.9814;4.4783;RCP8.5;H3;3;27.8;32.55;4.53;4.62;
4952;43.9794;4.5779;RCP8.5;H3;3;27.8;32.5;4.55;4.61;
4953;43.9773;4.6775;RCP8.5;H3;3;27.45;32.45;4.61;4.73;
4954;43.9751;4.777;RCP8.5;H3;3;27.8;32.9;4.52;4.56;
4955;43.9728;4.8766;RCP8.5;H3;3;27.83;33.05;4.38;4.44;
4956;43.9704;4.9761;RCP8.5;H3;3;27.36;33.34;4.35;4.47;
4957;43.968;5.0756;RCP8.5;H3;3;26.91;32.69;4.49;4.61;
4958;43.9654;5.1751;RCP8.5;H3;3;25.71;31.51;4.77;5.23;
4959;43.9628;5.2746;RCP8.5;H3;3;25.61;31.29;4.83;5.25;
4960;43.9601;5.3741;RCP8.5;H3;3;25.43;31.18;4.94;5.59;
4961;43.9572;5.4736;RCP8.5;H3;3;23.66;29.07;5.1;5.63;
4962;43.9543;5.5731;RCP8.5;H3;3;25.38;30.95;5.02;5.3;
4963;43.9513;5.6726;RCP8.5;H3;3;25.25;30.75;5.09;5.31;
4964;43.9482;5.772;RCP8.5;H3;3;26.22;31.78;5.1;5.16;
4965;43.945;5.8715;RCP8.5;H3;3;26.6;32.42;4.84;5.11;
4966;43.9418;5.9709;RCP8.5;H3;3;26.5;32.2;4.99;5.26;
4967;43.9384;6.0703;RCP8.5;H3;3;26.05;31.84;4.96;5.45;
4968;43.9349;6.1697;RCP8.5;H3;3;25.61;31.3;4.97;5.43;
4969;43.9314;6.2691;RCP8.5;H3;3;22.29;27.41;4.97;5.55;
4970;43.9277;6.3685;RCP8.5;H3;3;22.87;28.21;4.95;5.56;
4971;43.924;6.4679;RCP8.5;H3;3;22.15;27.77;5.48;5.82;
4972;43.9202;6.5673;RCP8.5;H3;3;22.27;27.81;5.64;5.92;
4973;43.9163;6.6666;RCP8.5;H3;3;21.92;27.19;5.62;5.86;
4974;43.9123;6.7659;RCP8.5;H3;3;22.77;28.61;5.53;5.82;
4975;43.9082;6.8653;RCP8.5;H3;3;23.87;30.3;5.54;5.72;
4976;43.904;6.9646;RCP8.5;H3;3;24.76;30.01;5.12;5.45;
4977;43.8997;7.0639;RCP8.5;H3;3;24.71;30.03;5.04;5.44;
4978;43.8953;7.1631;RCP8.5;H3;3;25.25;30.96;4.97;5.6;
4979;43.8909;7.2624;RCP8.5;H3;3;25.03;28.28;5.07;5.07;
