#-----------------------------------------------------------------------------
# Date d'extraction : 31/03/2025 - 09h25 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     RCP4.5 : Emissions modÃ©rÃ©es
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : saisonnier
                  (1 - hiver, 2 - printemps, 3 - Ã©tÃ©, 4 - automne)
#-----------------------------------------------------------------------------
# Indices : 
#     NORTAV : TempÃ©rature moyenne journaliÃ¨re (Â°C)
#     NORTXAV : TempÃ©rature maximale journaliÃ¨re (Â°C)
#     ATAV : Ecart de tempÃ©rature moyenne journaliÃ¨re (Â°C)
#     ATXAV : Ecart de tempÃ©rature maximale journaliÃ¨re (Â°C)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;PÃ©riode;Saison;NORTAV;NORTXAV;ATAV;ATXAV;
#-----------------------------------------------------------------------------
5896;44.4512;-1.1296;RCP4.5;H3;3;21.72;25.59;1.82;1.93;
5897;44.4543;-1.0293;RCP4.5;H3;3;22.09;27.61;2.11;2.24;
5898;44.4574;-0.9289;RCP4.5;H3;3;22.06;27.52;2.08;2.25;
5899;44.4603;-0.8286;RCP4.5;H3;3;22.14;27.68;2.12;2.35;
5900;44.4632;-0.7282;RCP4.5;H3;3;22.04;27.59;2.15;2.44;
5901;44.4659;-0.6278;RCP4.5;H3;3;21.92;27.43;2.16;2.45;
5902;44.4686;-0.5274;RCP4.5;H3;3;22.02;27.54;2.2;2.49;
5903;44.4712;-0.427;RCP4.5;H3;3;22.21;27.81;2.22;2.52;
5904;44.4737;-0.3266;RCP4.5;H3;3;22.42;27.9;2.21;2.45;
5905;44.4761;-0.2262;RCP4.5;H3;3;22.23;27.32;2.17;2.44;
5906;44.4784;-0.1257;RCP4.5;H3;3;22.33;27.47;2.18;2.45;
5907;44.4806;-0.0253;RCP4.5;H3;3;22.33;27.48;2.17;2.45;
5908;44.4827;0.0752;RCP4.5;H3;3;22.77;28.07;2.17;2.4;
5909;44.4847;0.1756;RCP4.5;H3;3;22.89;28.28;2.16;2.39;
5910;44.4866;0.2761;RCP4.5;H3;3;22.62;27.77;2.09;2.35;
5911;44.4885;0.3766;RCP4.5;H3;3;22.44;27.47;2.09;2.35;
5912;44.4902;0.477;RCP4.5;H3;3;22.37;27.36;2.09;2.37;
5913;44.4919;0.5775;RCP4.5;H3;3;22.43;27.52;2.07;2.38;
5914;44.4934;0.678;RCP4.5;H3;3;22.37;27.4;2.09;2.38;
5915;44.4949;0.7785;RCP4.5;H3;3;22.48;27.6;2.07;2.37;
5916;44.4963;0.879;RCP4.5;H3;3;22.37;27.41;2.08;2.38;
5917;44.4976;0.9795;RCP4.5;H3;3;22.58;27.55;2.06;2.33;
5918;44.4988;1.08;RCP4.5;H3;3;22.8;28.43;2.13;2.48;
5919;44.4999;1.1805;RCP4.5;H3;3;22.8;28.43;2.12;2.48;
5920;44.5009;1.281;RCP4.5;H3;3;22.27;27.64;2.17;2.47;
5921;44.5018;1.3815;RCP4.5;H3;3;22.59;28.06;2.17;2.49;
5922;44.5026;1.4821;RCP4.5;H3;3;22.53;28.12;2.24;2.6;
5923;44.5034;1.5826;RCP4.5;H3;3;22.49;28.05;2.25;2.61;
5924;44.504;1.6831;RCP4.5;H3;3;22.5;28.03;2.26;2.58;
5925;44.5046;1.7836;RCP4.5;H3;3;22.35;27.8;2.29;2.6;
5926;44.505;1.8842;RCP4.5;H3;3;22.36;27.82;2.29;2.59;
5927;44.5054;1.9847;RCP4.5;H3;3;22.24;27.65;2.21;2.47;
5928;44.5057;2.0852;RCP4.5;H3;3;22;27.34;2.16;2.47;
5929;44.5059;2.1858;RCP4.5;H3;3;21.48;26.43;2.21;2.49;
5930;44.506;2.2863;RCP4.5;H3;3;21.72;26.85;2.19;2.5;
5931;44.506;2.3868;RCP4.5;H3;3;21.9;27.15;2.18;2.49;
5932;44.5059;2.4874;RCP4.5;H3;3;21.7;26.78;2.23;2.52;
5933;44.5057;2.5879;RCP4.5;H3;3;21.22;25.97;2.28;2.55;
5934;44.5054;2.6884;RCP4.5;H3;3;21.64;27.56;2.27;2.6;
5935;44.505;2.789;RCP4.5;H3;3;21.48;27.44;2.25;2.64;
5936;44.5046;2.8895;RCP4.5;H3;3;20.82;26.53;2.27;2.69;
5937;44.504;2.99;RCP4.5;H3;3;19.83;25.07;2.3;2.68;
5938;44.5034;3.0905;RCP4.5;H3;3;18.88;24.24;2.37;2.74;
5939;44.5027;3.1911;RCP4.5;H3;3;19.85;25.76;2.4;2.8;
5940;44.5018;3.2916;RCP4.5;H3;3;20.35;26.45;2.36;2.78;
5941;44.5009;3.3921;RCP4.5;H3;3;19.82;25.73;2.42;2.85;
5942;44.4999;3.4926;RCP4.5;H3;3;19.82;25.14;2.45;2.85;
5943;44.4988;3.5931;RCP4.5;H3;3;18.5;23.66;2.49;2.91;
5944;44.4976;3.6936;RCP4.5;H3;3;17.59;22.01;2.65;2.93;
5945;44.4963;3.7941;RCP4.5;H3;3;17.54;22.6;2.57;2.95;
5946;44.4949;3.8946;RCP4.5;H3;3;19.89;24.8;2.67;3.04;
5947;44.4935;3.9951;RCP4.5;H3;3;20.92;25.84;2.68;3.06;
5948;44.4919;4.0956;RCP4.5;H3;3;22.14;27.25;2.67;3.04;
5949;44.4902;4.1961;RCP4.5;H3;3;23.98;29.18;2.56;2.89;
5950;44.4885;4.2966;RCP4.5;H3;3;24.58;29.87;2.56;2.76;
5951;44.4867;4.397;RCP4.5;H3;3;24.52;29.61;2.59;2.77;
5952;44.4847;4.4975;RCP4.5;H3;3;23.86;28.85;2.5;2.78;
5953;44.4827;4.598;RCP4.5;H3;3;24.25;29.37;2.46;2.73;
5954;44.4806;4.6984;RCP4.5;H3;3;24.43;29.47;2.39;2.59;
5955;44.4784;4.7988;RCP4.5;H3;3;24;28.92;2.51;2.62;
5956;44.4761;4.8993;RCP4.5;H3;3;23.37;28.25;2.58;2.68;
5957;44.4737;4.9997;RCP4.5;H3;3;23.68;29.45;2.45;2.63;
5958;44.4712;5.1001;RCP4.5;H3;3;20.86;27.08;2.55;2.95;
5959;44.4686;5.2005;RCP4.5;H3;3;20.4;26.38;2.58;2.95;
5960;44.466;5.3009;RCP4.5;H3;3;19.98;25.76;2.61;2.95;
5961;44.4632;5.4013;RCP4.5;H3;3;20.68;26.74;2.61;2.96;
5962;44.4604;5.5017;RCP4.5;H3;3;19.9;26.35;2.42;2.75;
5963;44.4574;5.602;RCP4.5;H3;3;18.91;24.65;2.55;2.81;
5964;44.4544;5.7024;RCP4.5;H3;3;20.41;27.22;2.4;2.74;
5965;44.4513;5.8027;RCP4.5;H3;3;20.17;26.78;2.46;2.79;
5966;44.448;5.9031;RCP4.5;H3;3;19.04;24.87;2.56;2.86;
5967;44.4447;6.0034;RCP4.5;H3;3;21.49;27.98;2.38;2.65;
5968;44.4413;6.1037;RCP4.5;H3;3;19.88;26.23;2.47;2.76;
5969;44.4378;6.204;RCP4.5;H3;3;20.43;27.15;2.5;2.87;
5970;44.4343;6.3043;RCP4.5;H3;3;19.78;26.16;2.52;2.76;
5971;44.4306;6.4046;RCP4.5;H3;3;17.3;22.84;2.61;2.82;
5972;44.4268;6.5048;RCP4.5;H3;3;15.49;20.04;2.55;2.73;
5973;44.423;6.6051;RCP4.5;H3;3;14.29;18.18;2.47;2.61;
5974;44.419;6.7053;RCP4.5;H3;3;16.05;20.6;2.83;2.89;
5975;44.415;6.8055;RCP4.5;H3;3;13.07;16.06;2.68;2.6;
5976;44.4108;6.9057;RCP4.5;H3;3;12.21;15.08;0;0;
6038;44.5199;-1.2345;RCP4.5;H3;3;21.87;25.47;1.79;1.83;
6039;44.5231;-1.1341;RCP4.5;H3;3;21.88;25.49;1.79;1.84;
6040;44.5262;-1.0336;RCP4.5;H3;3;22.16;27.64;2.09;2.24;
6041;44.5293;-0.9331;RCP4.5;H3;3;22.2;27.77;2.11;2.35;
6042;44.5322;-0.8326;RCP4.5;H3;3;22.14;27.68;2.12;2.35;
6043;44.5351;-0.7321;RCP4.5;H3;3;21.98;27.5;2.15;2.42;
6044;44.5378;-0.6316;RCP4.5;H3;3;21.96;27.47;2.15;2.42;
6045;44.5405;-0.5311;RCP4.5;H3;3;21.96;27.47;2.2;2.49;
6046;44.5431;-0.4305;RCP4.5;H3;3;22.1;27.68;2.2;2.52;
6047;44.5456;-0.33;RCP4.5;H3;3;22.64;27.91;2.15;2.4;
6048;44.548;-0.2294;RCP4.5;H3;3;22.67;27.95;2.16;2.4;
6049;44.5503;-0.1289;RCP4.5;H3;3;22.68;27.98;2.15;2.41;
6050;44.5525;-0.0283;RCP4.5;H3;3;22.63;27.91;2.15;2.42;
6051;44.5546;0.0723;RCP4.5;H3;3;22.76;28;2.11;2.37;
6052;44.5566;0.1729;RCP4.5;H3;3;22.57;27.64;2.15;2.4;
6053;44.5586;0.2734;RCP4.5;H3;3;22.45;27.47;2.12;2.38;
6054;44.5604;0.374;RCP4.5;H3;3;22.43;27.45;2.09;2.35;
6055;44.5621;0.4746;RCP4.5;H3;3;22.37;27.35;2.1;2.37;
6056;44.5638;0.5753;RCP4.5;H3;3;22.42;27.5;2.08;2.38;
6057;44.5654;0.6759;RCP4.5;H3;3;22.37;27.4;2.07;2.36;
6058;44.5668;0.7765;RCP4.5;H3;3;22.4;27.46;2.07;2.36;
6059;44.5682;0.8771;RCP4.5;H3;3;22.18;27.11;2.1;2.42;
6060;44.5695;0.9777;RCP4.5;H3;3;22.11;26.98;2.11;2.41;
6061;44.5707;1.0784;RCP4.5;H3;3;21.83;26.69;2.13;2.41;
6062;44.5718;1.179;RCP4.5;H3;3;22.08;27.34;2.2;2.51;
6063;44.5728;1.2797;RCP4.5;H3;3;22.04;27.23;2.21;2.48;
6064;44.5738;1.3803;RCP4.5;H3;3;21.87;26.94;2.26;2.51;
6065;44.5746;1.481;RCP4.5;H3;3;22.11;27.46;2.32;2.65;
6066;44.5753;1.5816;RCP4.5;H3;3;22.16;27.54;2.32;2.65;
6067;44.576;1.6823;RCP4.5;H3;3;22.17;27.49;2.34;2.62;
6068;44.5765;1.7829;RCP4.5;H3;3;22.38;27.85;2.28;2.59;
6069;44.577;1.8836;RCP4.5;H3;3;22.24;27.63;2.31;2.61;
6070;44.5774;1.9842;RCP4.5;H3;3;22.44;27.92;2.24;2.54;
6071;44.5776;2.0849;RCP4.5;H3;3;22.37;27.78;2.18;2.44;
6072;44.5778;2.1856;RCP4.5;H3;3;22.02;27.29;2.21;2.47;
6073;44.5779;2.2862;RCP4.5;H3;3;21.89;27.12;2.18;2.46;
6074;44.5779;2.3869;RCP4.5;H3;3;21.43;26.33;2.22;2.48;
6075;44.5778;2.4876;RCP4.5;H3;3;20.81;25.25;2.32;2.5;
6076;44.5776;2.5882;RCP4.5;H3;3;20.84;25.3;2.35;2.56;
6077;44.5774;2.6889;RCP4.5;H3;3;20.96;25.51;2.32;2.54;
6078;44.577;2.7895;RCP4.5;H3;3;20.02;25.39;2.21;2.6;
6079;44.5765;2.8902;RCP4.5;H3;3;19.2;24.19;2.27;2.59;
6080;44.576;2.9909;RCP4.5;H3;3;17.26;21.15;2.29;2.5;
6081;44.5753;3.0915;RCP4.5;H3;3;16.48;20.21;2.46;2.6;
6082;44.5746;3.1922;RCP4.5;H3;3;17.64;22.03;2.53;2.74;
6083;44.5738;3.2928;RCP4.5;H3;3;19.76;25.63;2.41;2.81;
6084;44.5729;3.3935;RCP4.5;H3;3;18.65;23.84;2.46;2.81;
6085;44.5718;3.4941;RCP4.5;H3;3;17.83;22.55;2.44;2.77;
6086;44.5707;3.5947;RCP4.5;H3;3;17.08;21.97;2.41;2.79;
6087;44.5695;3.6954;RCP4.5;H3;3;17.04;21.79;2.53;2.88;
6088;44.5682;3.796;RCP4.5;H3;3;16.63;21.01;2.53;2.84;
6089;44.5669;3.8966;RCP4.5;H3;3;18.06;23.45;2.64;3.08;
6090;44.5654;3.9973;RCP4.5;H3;3;19.2;23.86;2.6;2.97;
6091;44.5638;4.0979;RCP4.5;H3;3;20.63;25.56;2.53;2.94;
6092;44.5622;4.1985;RCP4.5;H3;3;22.6;27.5;2.64;2.97;
6093;44.5604;4.2991;RCP4.5;H3;3;23.91;28.97;2.65;2.89;
6094;44.5586;4.3997;RCP4.5;H3;3;24.48;29.61;2.59;2.82;
6095;44.5566;4.5003;RCP4.5;H3;3;23.92;28.93;2.49;2.76;
6096;44.5546;4.6009;RCP4.5;H3;3;24.16;29.18;2.52;2.75;
6097;44.5525;4.7014;RCP4.5;H3;3;24.49;29.54;2.38;2.59;
6098;44.5503;4.802;RCP4.5;H3;3;24.49;29.44;2.44;2.55;
6099;44.548;4.9026;RCP4.5;H3;3;24.06;28.98;2.5;2.61;
6100;44.5456;5.0031;RCP4.5;H3;3;22.52;28.81;2.45;2.77;
6101;44.5431;5.1036;RCP4.5;H3;3;21.38;27.96;2.46;2.9;
6102;44.5405;5.2042;RCP4.5;H3;3;20.49;26.56;2.49;2.87;
6103;44.5379;5.3047;RCP4.5;H3;3;20.13;26.03;2.44;2.79;
6104;44.5351;5.4052;RCP4.5;H3;3;19.19;24.37;2.57;2.8;
6105;44.5322;5.5057;RCP4.5;H3;3;19.22;24.41;2.57;2.81;
6106;44.5293;5.6062;RCP4.5;H3;3;19.25;25.43;2.27;2.65;
6107;44.5263;5.7067;RCP4.5;H3;3;19.86;27.08;2.39;2.86;
6108;44.5231;5.8072;RCP4.5;H3;3;19.97;26.63;2.27;2.66;
6109;44.5199;5.9076;RCP4.5;H3;3;18.34;23.83;2.46;2.78;
6110;44.5166;6.0081;RCP4.5;H3;3;20.05;26.5;2.45;2.74;
6111;44.5132;6.1085;RCP4.5;H3;3;20.62;27.29;2.49;2.79;
6112;44.5097;6.209;RCP4.5;H3;3;19.19;25.27;2.51;2.86;
6113;44.5061;6.3094;RCP4.5;H3;3;21.35;27.72;2.6;2.82;
6114;44.5024;6.4098;RCP4.5;H3;3;18.51;24.27;2.53;2.84;
6115;44.4987;6.5101;RCP4.5;H3;3;16.46;21.52;2.64;2.91;
6116;44.4948;6.6105;RCP4.5;H3;3;12.16;15.08;2.46;2.52;
6117;44.4908;6.7109;RCP4.5;H3;3;13.59;17.11;2.6;2.78;
6118;44.4868;6.8112;RCP4.5;H3;3;12.91;16.11;2.6;2.73;
6119;44.4827;6.9116;RCP4.5;H3;3;11.93;14.74;0;0;
6181;44.5917;-1.2391;RCP4.5;H3;3;21.94;25.54;1.79;1.83;
6182;44.595;-1.1385;RCP4.5;H3;3;21.88;25.49;1.79;1.84;
6183;44.5981;-1.0379;RCP4.5;H3;3;22.24;27.78;2.04;2.2;
6184;44.6011;-0.9373;RCP4.5;H3;3;22.27;27.86;2.1;2.33;
6185;44.6041;-0.8367;RCP4.5;H3;3;22.02;27.54;2.1;2.35;
6186;44.607;-0.736;RCP4.5;H3;3;21.93;27.42;2.17;2.44;
6187;44.6097;-0.6354;RCP4.5;H3;3;21.98;27.5;2.15;2.44;
6188;44.6124;-0.5347;RCP4.5;H3;3;22.08;27.63;2.19;2.47;
6189;44.615;-0.4341;RCP4.5;H3;3;22.58;27.82;2.14;2.38;
6190;44.6175;-0.3334;RCP4.5;H3;3;22.79;28.12;2.16;2.39;
6191;44.6199;-0.2327;RCP4.5;H3;3;22.44;27.52;2.15;2.4;
6192;44.6222;-0.132;RCP4.5;H3;3;22.5;27.64;2.13;2.41;
6193;44.6244;-0.0313;RCP4.5;H3;3;22.55;27.71;2.13;2.41;
6194;44.6265;0.0694;RCP4.5;H3;3;22.48;27.61;2.13;2.41;
6195;44.6285;0.1701;RCP4.5;H3;3;22.4;27.51;2.11;2.39;
6196;44.6305;0.2708;RCP4.5;H3;3;22.58;27.7;2.1;2.37;
6197;44.6323;0.3715;RCP4.5;H3;3;22.53;27.62;2.09;2.36;
6198;44.6341;0.4723;RCP4.5;H3;3;22.42;27.43;2.09;2.35;
6199;44.6357;0.573;RCP4.5;H3;3;22.37;27.35;2.1;2.36;
6200;44.6373;0.6737;RCP4.5;H3;3;22.56;27.71;2.09;2.38;
6201;44.6388;0.7745;RCP4.5;H3;3;22.45;27.53;2.1;2.39;
6202;44.6402;0.8752;RCP4.5;H3;3;22.04;27.05;2.12;2.42;
6203;44.6415;0.976;RCP4.5;H3;3;21.83;26.61;2.2;2.44;
6204;44.6427;1.0768;RCP4.5;H3;3;21.77;26.59;2.15;2.42;
6205;44.6438;1.1775;RCP4.5;H3;3;21.92;27.07;2.24;2.54;
6206;44.6448;1.2783;RCP4.5;H3;3;22;27.17;2.22;2.49;
6207;44.6457;1.3791;RCP4.5;H3;3;21.86;26.92;2.27;2.53;
6208;44.6465;1.4799;RCP4.5;H3;3;21.61;26.47;2.3;2.53;
6209;44.6473;1.5806;RCP4.5;H3;3;21.82;26.94;2.35;2.65;
6210;44.6479;1.6814;RCP4.5;H3;3;21.83;26.92;2.34;2.6;
6211;44.6485;1.7822;RCP4.5;H3;3;22.06;27.36;2.28;2.58;
6212;44.6489;1.883;RCP4.5;H3;3;22.05;27.34;2.28;2.58;
6213;44.6493;1.9838;RCP4.5;H3;3;22.01;27.23;2.2;2.53;
6214;44.6496;2.0846;RCP4.5;H3;3;21.96;27.15;2.21;2.54;
6215;44.6498;2.1854;RCP4.5;H3;3;22.06;27.42;2.13;2.48;
6216;44.6499;2.2862;RCP4.5;H3;3;21.5;26.58;2.2;2.48;
6217;44.6499;2.387;RCP4.5;H3;3;21.09;26.04;2.18;2.46;
6218;44.6498;2.4877;RCP4.5;H3;3;21.09;25.78;2.24;2.5;
6219;44.6496;2.5885;RCP4.5;H3;3;21.16;25.85;2.28;2.52;
6220;44.6493;2.6893;RCP4.5;H3;3;20.08;25.36;2.26;2.57;
6221;44.6489;2.7901;RCP4.5;H3;3;19.16;24.19;2.24;2.61;
6222;44.6485;2.8909;RCP4.5;H3;3;17.63;21.71;2.29;2.51;
6223;44.6479;2.9917;RCP4.5;H3;3;16.52;20.45;2.25;2.46;
6224;44.6473;3.0925;RCP4.5;H3;3;17.2;21.35;2.42;2.57;
6225;44.6465;3.1933;RCP4.5;H3;3;17.41;21.72;2.47;2.69;
6226;44.6457;3.294;RCP4.5;H3;3;18.16;23.06;2.38;2.69;
6227;44.6448;3.3948;RCP4.5;H3;3;17.74;22.99;2.35;2.68;
6228;44.6438;3.4956;RCP4.5;H3;3;16.67;21.22;2.34;2.64;
6229;44.6427;3.5964;RCP4.5;H3;3;15.94;19.81;2.39;2.61;
6230;44.6415;3.6971;RCP4.5;H3;3;16.79;21.42;2.42;2.75;
6231;44.6402;3.7979;RCP4.5;H3;3;16.86;21.56;2.42;2.76;
6232;44.6388;3.8986;RCP4.5;H3;3;17.71;22.95;2.45;2.85;
6233;44.6373;3.9994;RCP4.5;H3;3;17.28;21.6;2.68;2.98;
6234;44.6358;4.1001;RCP4.5;H3;3;17.86;22.04;2.68;2.94;
6235;44.6341;4.2009;RCP4.5;H3;3;20.57;25.45;2.61;2.98;
6236;44.6323;4.3016;RCP4.5;H3;3;23.43;28.33;2.72;2.94;
6237;44.6305;4.4023;RCP4.5;H3;3;24.31;29.51;2.62;2.87;
6238;44.6286;4.503;RCP4.5;H3;3;22.37;27.02;2.53;2.77;
6239;44.6265;4.6038;RCP4.5;H3;3;22.02;26.57;2.61;2.79;
6240;44.6244;4.7045;RCP4.5;H3;3;23.86;28.66;2.49;2.7;
6241;44.6222;4.8052;RCP4.5;H3;3;24.17;29.1;2.44;2.56;
6242;44.6199;4.9058;RCP4.5;H3;3;24.16;29.09;2.44;2.56;
6243;44.6175;5.0065;RCP4.5;H3;3;23.34;28.31;2.47;2.65;
6244;44.615;5.1072;RCP4.5;H3;3;21.84;28.27;2.45;2.81;
6245;44.6124;5.2079;RCP4.5;H3;3;19.84;25.46;2.59;2.84;
6246;44.6098;5.3085;RCP4.5;H3;3;20.39;26.32;2.51;2.81;
6247;44.607;5.4092;RCP4.5;H3;3;19.75;25.43;2.48;2.78;
6248;44.6041;5.5098;RCP4.5;H3;3;19.85;25.51;2.57;2.85;
6249;44.6012;5.6104;RCP4.5;H3;3;18.18;22.82;2.52;2.77;
6250;44.5981;5.711;RCP4.5;H3;3;18.75;25.45;2.46;2.89;
6251;44.595;5.8116;RCP4.5;H3;3;17.79;23.93;2.46;2.85;
6252;44.5918;5.9122;RCP4.5;H3;3;17.14;22.86;2.51;2.86;
6253;44.5885;6.0128;RCP4.5;H3;3;17.98;24.17;2.64;3.08;
6254;44.5851;6.1134;RCP4.5;H3;3;19.7;26.07;2.44;2.82;
6255;44.5816;6.2139;RCP4.5;H3;3;18.53;24.42;2.53;2.94;
6256;44.578;6.3144;RCP4.5;H3;3;16.36;21.34;2.5;2.85;
6257;44.5743;6.415;RCP4.5;H3;3;17.01;22.28;2.62;2.97;
6258;44.5705;6.5155;RCP4.5;H3;3;19.89;25.76;2.78;2.88;
6259;44.5666;6.616;RCP4.5;H3;3;13.45;16.48;2.76;2.57;
6260;44.5627;6.7165;RCP4.5;H3;3;12.04;14.86;2.58;2.63;
6261;44.5586;6.8169;RCP4.5;H3;3;11.58;14.31;2.83;3.04;
6262;44.5545;6.9174;RCP4.5;H3;3;9.77;12.01;0;0;
6324;44.6636;-1.2437;RCP4.5;H3;3;22.05;25.65;1.79;1.83;
6325;44.6668;-1.143;RCP4.5;H3;3;22.02;25.62;1.79;1.83;
6326;44.67;-1.0422;RCP4.5;H3;3;22.05;25.74;1.79;1.92;
6327;44.673;-0.9415;RCP4.5;H3;3;22.23;27.78;2.12;2.33;
6328;44.676;-0.8407;RCP4.5;H3;3;22.03;27.55;2.11;2.35;
6329;44.6789;-0.74;RCP4.5;H3;3;22;27.51;2.16;2.43;
6330;44.6816;-0.6392;RCP4.5;H3;3;22.06;27.6;2.19;2.47;
6331;44.6843;-0.5384;RCP4.5;H3;3;22.64;27.9;2.14;2.37;
6332;44.6869;-0.4376;RCP4.5;H3;3;22.77;28.09;2.14;2.36;
6333;44.6894;-0.3368;RCP4.5;H3;3;22.53;27.66;2.12;2.36;
6334;44.6918;-0.236;RCP4.5;H3;3;22.5;27.62;2.13;2.39;
6335;44.6941;-0.1352;RCP4.5;H3;3;22.46;27.58;2.14;2.41;
6336;44.6963;-0.0344;RCP4.5;H3;3;22.42;27.52;2.14;2.42;
6337;44.6984;0.0665;RCP4.5;H3;3;22.37;27.45;2.15;2.43;
6338;44.7005;0.1673;RCP4.5;H3;3;22.56;27.66;2.12;2.39;
6339;44.7024;0.2681;RCP4.5;H3;3;22.4;27.36;2.16;2.42;
6340;44.7042;0.369;RCP4.5;H3;3;22.23;27.44;2.14;2.43;
6341;44.706;0.4699;RCP4.5;H3;3;22.18;27.39;2.12;2.43;
6342;44.7077;0.5707;RCP4.5;H3;3;22.2;27.41;2.1;2.39;
6343;44.7092;0.6716;RCP4.5;H3;3;22.37;27.62;2.07;2.37;
6344;44.7107;0.7725;RCP4.5;H3;3;22.18;27.29;2.1;2.41;
6345;44.7121;0.8734;RCP4.5;H3;3;22.03;27.03;2.12;2.42;
6346;44.7134;0.9743;RCP4.5;H3;3;21.89;26.72;2.19;2.43;
6347;44.7146;1.0751;RCP4.5;H3;3;21.76;26.47;2.23;2.44;
6348;44.7157;1.176;RCP4.5;H3;3;21.88;26.69;2.19;2.42;
6349;44.7167;1.2769;RCP4.5;H3;3;21.99;26.86;2.15;2.36;
6350;44.7176;1.3779;RCP4.5;H3;3;22.1;27.28;2.23;2.47;
6351;44.7185;1.4788;RCP4.5;H3;3;21.63;26.5;2.31;2.53;
6352;44.7192;1.5797;RCP4.5;H3;3;22.11;27.51;2.25;2.6;
6353;44.7199;1.6806;RCP4.5;H3;3;21.93;27.17;2.28;2.59;
6354;44.7204;1.7815;RCP4.5;H3;3;21.98;27.33;2.21;2.57;
6355;44.7209;1.8824;RCP4.5;H3;3;21.73;26.87;2.24;2.57;
6356;44.7213;1.9833;RCP4.5;H3;3;20.92;25.43;2.32;2.55;
6357;44.7215;2.0843;RCP4.5;H3;3;21.05;25.64;2.31;2.54;
6358;44.7217;2.1852;RCP4.5;H3;3;21.44;26.54;2.17;2.48;
6359;44.7218;2.2861;RCP4.5;H3;3;20.91;25.75;2.23;2.47;
6360;44.7218;2.387;RCP4.5;H3;3;20.19;24.82;2.26;2.48;
6361;44.7217;2.4879;RCP4.5;H3;3;19.81;24.26;2.27;2.47;
6362;44.7215;2.5889;RCP4.5;H3;3;21.33;26.97;2.22;2.52;
6363;44.7213;2.6898;RCP4.5;H3;3;20.04;25.27;2.26;2.53;
6364;44.7209;2.7907;RCP4.5;H3;3;18.94;23.73;2.31;2.54;
6365;44.7204;2.8916;RCP4.5;H3;3;17.05;20.81;2.26;2.41;
6366;44.7199;2.9925;RCP4.5;H3;3;16.91;21.1;2.19;2.42;
6367;44.7192;3.0934;RCP4.5;H3;3;17.3;21.61;2.33;2.53;
6368;44.7185;3.1944;RCP4.5;H3;3;17.51;21.96;2.34;2.59;
6369;44.7177;3.2953;RCP4.5;H3;3;18.41;23.46;2.31;2.63;
6370;44.7167;3.3962;RCP4.5;H3;3;17.9;23.37;2.21;2.56;
6371;44.7157;3.4971;RCP4.5;H3;3;16.32;20.55;2.35;2.62;
6372;44.7146;3.598;RCP4.5;H3;3;16.04;20;2.38;2.61;
6373;44.7134;3.6989;RCP4.5;H3;3;17.04;21.91;2.41;2.77;
6374;44.7121;3.7998;RCP4.5;H3;3;18.04;23.52;2.43;2.84;
6375;44.7107;3.9006;RCP4.5;H3;3;17.92;22.5;2.44;2.69;
6376;44.7093;4.0015;RCP4.5;H3;3;16.67;20.74;2.5;2.73;
6377;44.7077;4.1024;RCP4.5;H3;3;17.47;21.88;2.48;2.75;
6378;44.706;4.2033;RCP4.5;H3;3;20.64;25.54;2.54;2.91;
6379;44.7043;4.3041;RCP4.5;H3;3;21.83;26.88;2.59;2.96;
6380;44.7024;4.405;RCP4.5;H3;3;22.49;27.64;2.54;2.91;
6381;44.7005;4.5058;RCP4.5;H3;3;20.97;25.92;2.63;2.94;
6382;44.6985;4.6067;RCP4.5;H3;3;22.43;27.04;2.5;2.69;
6383;44.6963;4.7075;RCP4.5;H3;3;23.93;28.7;2.46;2.63;
6384;44.6941;4.8083;RCP4.5;H3;3;23.64;28.46;2.43;2.58;
6385;44.6918;4.9091;RCP4.5;H3;3;22.8;27.48;2.53;2.72;
6386;44.6894;5.0099;RCP4.5;H3;3;22.87;27.59;2.52;2.72;
6387;44.6869;5.1107;RCP4.5;H3;3;22.65;28.93;2.39;2.72;
6388;44.6843;5.2115;RCP4.5;H3;3;21.7;28.16;2.47;2.82;
6389;44.6817;5.3123;RCP4.5;H3;3;20.66;26.73;2.49;2.81;
6390;44.6789;5.4131;RCP4.5;H3;3;21.42;27.98;2.4;2.81;
6391;44.676;5.5139;RCP4.5;H3;3;19.78;25.48;2.48;2.78;
6392;44.6731;5.6146;RCP4.5;H3;3;17.56;22.59;2.33;2.66;
6393;44.67;5.7153;RCP4.5;H3;3;17.26;21.95;2.41;2.66;
6394;44.6669;5.8161;RCP4.5;H3;3;15.59;20.44;2.31;2.53;
6395;44.6637;5.9168;RCP4.5;H3;3;15.31;19.96;2.73;3.11;
6396;44.6603;6.0175;RCP4.5;H3;3;16.49;21.31;2.53;2.68;
6397;44.6569;6.1182;RCP4.5;H3;3;18.86;24.66;2.55;2.76;
6398;44.6534;6.2189;RCP4.5;H3;3;17.11;22.41;2.58;2.93;
6399;44.6498;6.3195;RCP4.5;H3;3;14.08;17.69;3.17;3.53;
