#-----------------------------------------------------------------------------
# Date d'extraction : 31/03/2025 - 09h29 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : EUROCORDEX2020
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     REF : rÃ©fÃ©rence
#-----------------------------------------------------------------------------
# Horizons :
#     REF : RÃ©fÃ©rence
#-----------------------------------------------------------------------------
# Type d'indice : saisonnier
                  (1 - hiver, 2 - printemps, 3 - Ã©tÃ©, 4 - automne)
#-----------------------------------------------------------------------------
# Indices : 
#     NORTAV : TempÃ©rature moyenne journaliÃ¨re (Â°C)
#     NORTXAV : TempÃ©rature maximale journaliÃ¨re (Â°C)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;PÃ©riode;Saison;NORTAV;NORTXAV;
#-----------------------------------------------------------------------------
2779;42.9227;1.7988;REF;REF;3;18.1;21.68;
2780;42.9231;1.8966;REF;REF;3;18.7;22.48;
2781;42.9235;1.9943;REF;REF;3;19.06;23.14;
2782;42.9237;2.0921;REF;REF;3;19.57;23.73;
2783;42.9239;2.1899;REF;REF;3;20.77;25.07;
2784;42.924;2.2877;REF;REF;3;20.58;24.85;
2785;42.924;2.3855;REF;REF;3;19.22;23.34;
2786;42.9239;2.4833;REF;REF;3;18.98;22.81;
2787;42.9237;2.581;REF;REF;3;19.74;23.67;
2788;42.9235;2.6788;REF;REF;3;20.38;24.38;
2789;42.9231;2.7766;REF;REF;3;21.19;25;
2790;42.9227;2.8744;REF;REF;3;20.97;24.68;
2791;42.9221;2.9722;REF;REF;3;22.68;26.71;
2792;42.9215;3.0699;REF;REF;3;23.25;27.42;
2853;42.7147;9.0185;REF;REF;3;23.28;26.7;
2854;42.7086;9.1156;REF;REF;3;22.71;26.09;
2855;42.7023;9.2127;REF;REF;3;22.95;26.25;
2856;42.696;9.3097;REF;REF;3;23.18;26.51;
2857;42.6896;9.4067;REF;REF;3;21.89;25.28;
2893;42.9426;-1.039;REF;REF;3;15.17;18.12;
2894;42.9457;-0.9413;REF;REF;3;14.28;17.05;
2895;42.9486;-0.8436;REF;REF;3;14.08;16.8;
2896;42.9515;-0.7458;REF;REF;3;11.55;13.72;
2897;42.9543;-0.6481;REF;REF;3;15.82;19.61;
2898;42.9569;-0.5503;REF;REF;3;14.64;18.15;
2899;42.9595;-0.4525;REF;REF;3;14.75;18.28;
2900;42.962;-0.3547;REF;REF;3;13.36;16.51;
2901;42.9645;-0.2569;REF;REF;3;14.27;18;
2902;42.9668;-0.1591;REF;REF;3;15.5;19.56;
2903;42.969;-0.0613;REF;REF;3;16.78;20.99;
2904;42.9712;0.0365;REF;REF;3;13.04;16.33;
2905;42.9732;0.1343;REF;REF;3;13.46;16.95;
2906;42.9752;0.2321;REF;REF;3;15.43;19.48;
2907;42.9771;0.33;REF;REF;3;15.33;18.79;
2908;42.9789;0.4278;REF;REF;3;16.19;20.43;
2909;42.9806;0.5257;REF;REF;3;16.69;21.09;
2910;42.9822;0.6235;REF;REF;3;18.04;22.78;
2911;42.9837;0.7214;REF;REF;3;17.11;21.26;
2912;42.9851;0.8192;REF;REF;3;17.44;22.23;
2913;42.9865;0.9171;REF;REF;3;17.68;22.49;
2914;42.9877;1.015;REF;REF;3;17.48;21.62;
2915;42.9889;1.1129;REF;REF;3;18.77;23.22;
2916;42.99;1.2108;REF;REF;3;18.58;23;
2917;42.9909;1.3086;REF;REF;3;18.21;22.57;
2918;42.9918;1.4065;REF;REF;3;18.17;22.52;
2919;42.9927;1.5044;REF;REF;3;18.63;22.72;
2920;42.9934;1.6023;REF;REF;3;19.46;23.71;
2921;42.994;1.7002;REF;REF;3;18.98;23.13;
2922;42.9945;1.7981;REF;REF;3;19.51;23.5;
2923;42.995;1.896;REF;REF;3;19.73;23.78;
2924;42.9953;1.9939;REF;REF;3;20.31;24.54;
2925;42.9956;2.0918;REF;REF;3;19.85;24.03;
2926;42.9958;2.1897;REF;REF;3;20.66;24.94;
2927;42.9959;2.2876;REF;REF;3;20.27;24.5;
2928;42.9959;2.3855;REF;REF;3;18.95;22.99;
2929;42.9958;2.4834;REF;REF;3;19.69;23.62;
2930;42.9956;2.5813;REF;REF;3;20.52;24.54;
2931;42.9953;2.6792;REF;REF;3;20.74;24.8;
2932;42.995;2.7771;REF;REF;3;21.7;25.56;
2933;42.9945;2.875;REF;REF;3;21.83;25.71;
2934;42.994;2.9729;REF;REF;3;22.83;26.89;
2935;42.9934;3.0708;REF;REF;3;23.26;27.43;
2999;42.7676;9.3183;REF;REF;3;23.09;26.4;
3000;42.7612;9.4155;REF;REF;3;20.53;23.46;
3032;43.0013;-1.4345;REF;REF;3;16;19.15;
3033;43.0047;-1.3367;REF;REF;3;15.88;18.98;
3034;43.0081;-1.2389;REF;REF;3;15.6;18.64;
3035;43.0113;-1.1411;REF;REF;3;15.65;18.71;
3036;43.0144;-1.0433;REF;REF;3;14.72;17.59;
3037;43.0175;-0.9454;REF;REF;3;16.58;19.87;
3038;43.0204;-0.8475;REF;REF;3;16.59;19.9;
3039;43.0233;-0.7497;REF;REF;3;15.62;18.68;
3040;43.0261;-0.6518;REF;REF;3;17.24;21.23;
3041;43.0288;-0.5539;REF;REF;3;15.96;19.77;
3042;43.0313;-0.456;REF;REF;3;16.03;19.85;
3043;43.0339;-0.3581;REF;REF;3;14.81;18.36;
3044;43.0363;-0.2602;REF;REF;3;15.49;18.51;
3045;43.0386;-0.1623;REF;REF;3;15.83;19.91;
3046;43.0408;-0.0643;REF;REF;3;17.33;21.17;
3047;43.043;0.0336;REF;REF;3;16.65;20.36;
3048;43.0451;0.1316;REF;REF;3;16.89;20.64;
3049;43.047;0.2295;REF;REF;3;17.24;21.06;
3050;43.0489;0.3275;REF;REF;3;17.82;21.79;
3051;43.0507;0.4254;REF;REF;3;18.15;22.92;
3052;43.0524;0.5234;REF;REF;3;18.66;23.5;
3053;43.054;0.6214;REF;REF;3;18.7;23.35;
3054;43.0555;0.7194;REF;REF;3;18.86;23.56;
3055;43.057;0.8174;REF;REF;3;19.08;23.84;
3056;43.0583;0.9153;REF;REF;3;19.28;24.11;
3057;43.0596;1.0133;REF;REF;3;19.45;24.06;
3058;43.0607;1.1113;REF;REF;3;19.05;23.56;
3059;43.0618;1.2093;REF;REF;3;18.73;23.18;
3060;43.0628;1.3074;REF;REF;3;18.87;23.35;
3061;43.0637;1.4054;REF;REF;3;19.17;23.71;
3062;43.0645;1.5034;REF;REF;3;19.41;23.63;
3063;43.0652;1.6014;REF;REF;3;19.74;24.1;
3064;43.0659;1.6994;REF;REF;3;19.93;24.36;
3065;43.0664;1.7974;REF;REF;3;20.32;24.56;
3066;43.0668;1.8955;REF;REF;3;20.32;24.55;
3067;43.0672;1.9935;REF;REF;3;19.85;23.73;
3068;43.0675;2.0915;REF;REF;3;20.27;24.3;
3069;43.0677;2.1895;REF;REF;3;21.19;25.49;
3070;43.0677;2.2876;REF;REF;3;20.92;25.16;
3071;43.0677;2.3856;REF;REF;3;19.76;23.61;
3072;43.0677;2.4836;REF;REF;3;20.22;23.94;
3073;43.0675;2.5816;REF;REF;3;21.5;25.54;
3074;43.0672;2.6797;REF;REF;3;21.77;25.86;
3075;43.0669;2.7777;REF;REF;3;21.79;25.67;
3076;43.0664;2.8757;REF;REF;3;22.3;26.26;
3077;43.0659;2.9737;REF;REF;3;23.15;27.29;
3078;43.0652;3.0718;REF;REF;3;23.26;27.44;
3109;43.0014;6.1077;REF;REF;3;22.62;26.57;
3110;42.9979;6.2055;REF;REF;3;22.62;26.57;
3112;42.9906;6.4011;REF;REF;3;22.92;27.65;
3142;42.8392;9.327;REF;REF;3;22.47;25.76;
3143;42.8327;9.4242;REF;REF;3;20.87;23.87;
3175;43.0731;-1.4392;REF;REF;3;17.36;20.88;
3176;43.0765;-1.3413;REF;REF;3;16.97;20.37;
3177;43.0799;-1.2434;REF;REF;3;16.79;20.14;
3178;43.0831;-1.1454;REF;REF;3;17.52;21.1;
3179;43.0862;-1.0475;REF;REF;3;16.1;19.27;
3180;43.0893;-0.9495;REF;REF;3;17.52;21.1;
3181;43.0922;-0.8515;REF;REF;3;18.39;22.2;
3182;43.0951;-0.7535;REF;REF;3;18.13;21.82;
3183;43.0979;-0.6555;REF;REF;3;18.2;22.02;
3184;43.1006;-0.5575;REF;REF;3;18.23;22.25;
3185;43.1032;-0.4595;REF;REF;3;17.6;21.23;
3186;43.1057;-0.3615;REF;REF;3;17.97;21.72;
3187;43.1081;-0.2634;REF;REF;3;18.41;22.32;
3188;43.1104;-0.1654;REF;REF;3;18.12;21.91;
3189;43.1127;-0.0673;REF;REF;3;18.46;22.53;
3190;43.1148;0.0307;REF;REF;3;18.52;22.61;
3191;43.1169;0.1288;REF;REF;3;18.39;22.46;
3192;43.1189;0.2269;REF;REF;3;18.78;22.92;
3193;43.1208;0.325;REF;REF;3;18.27;22.26;
3194;43.1226;0.4231;REF;REF;3;18.11;22.03;
3195;43.1243;0.5211;REF;REF;3;18.39;22.44;
3196;43.1259;0.6192;REF;REF;3;18.78;23.01;
3197;43.1274;0.7173;REF;REF;3;19.22;24.03;
3198;43.1288;0.8155;REF;REF;3;19.39;24.27;
3199;43.1302;0.9136;REF;REF;3;19.59;24.53;
3200;43.1314;1.0117;REF;REF;3;19.41;24.29;
3201;43.1326;1.1098;REF;REF;3;19.44;24.05;
3202;43.1337;1.2079;REF;REF;3;19.28;24.12;
3203;43.1347;1.3061;REF;REF;3;20.23;24.79;
3204;43.1356;1.4042;REF;REF;3;20.2;24.74;
3205;43.1364;1.5023;REF;REF;3;20.03;24.51;
3206;43.1371;1.6005;REF;REF;3;20.29;24.89;
3207;43.1377;1.6986;REF;REF;3;20.45;25.08;
3208;43.1383;1.7968;REF;REF;3;20.31;24.37;
3209;43.1387;1.8949;REF;REF;3;20.18;24.18;
3210;43.1391;1.9931;REF;REF;3;20.31;24.35;
3211;43.1393;2.0912;REF;REF;3;20.97;25.22;
3212;43.1395;2.1894;REF;REF;3;20.85;25.07;
3213;43.1396;2.2875;REF;REF;3;21.37;25.72;
3214;43.1396;2.3857;REF;REF;3;20.82;25.03;
3215;43.1395;2.4838;REF;REF;3;20.6;24.76;
3216;43.1394;2.5819;REF;REF;3;21.32;25.32;
3217;43.1391;2.6801;REF;REF;3;22.27;26.49;
3218;43.1387;2.7782;REF;REF;3;22.47;26.75;
3219;43.1383;2.8764;REF;REF;3;22.56;26.58;
3220;43.1377;2.9745;REF;REF;3;22.9;26.98;
3221;43.1371;3.0727;REF;REF;3;22.96;27.06;
3222;43.1364;3.1708;REF;REF;3;23.25;27.42;
3249;43.0831;5.8186;REF;REF;3;23.32;27.28;
3250;43.0799;5.9165;REF;REF;3;23.5;27.58;
3251;43.0766;6.0145;REF;REF;3;22.6;26.52;
3252;43.0732;6.1124;REF;REF;3;22.59;26.5;
3254;43.0661;6.3082;REF;REF;3;22.63;26.57;
3256;43.0587;6.504;REF;REF;3;22.92;27.64;
3285;42.9107;9.3357;REF;REF;3;22.77;26.26;
3286;42.9043;9.433;REF;REF;3;22.5;25.96;
3318;43.1449;-1.444;REF;REF;3;17.68;21.32;
3319;43.1483;-1.3459;REF;REF;3;18.13;21.93;
3320;43.1517;-1.2479;REF;REF;3;19.13;23.33;
3321;43.1549;-1.1498;REF;REF;3;18.35;22.14;
3322;43.158;-1.0517;REF;REF;3;17.71;21.35;
3323;43.1611;-0.9536;REF;REF;3;18.37;22.17;
3324;43.164;-0.8555;REF;REF;3;18.49;22.36;
3325;43.1669;-0.7574;REF;REF;3;18.59;22.51;
3326;43.1697;-0.6593;REF;REF;3;19.36;23.63;
3327;43.1724;-0.5611;REF;REF;3;19.3;23.57;
3328;43.175;-0.463;REF;REF;3;19.04;23.21;
3329;43.1775;-0.3648;REF;REF;3;19.03;23.19;
3330;43.1799;-0.2667;REF;REF;3;19.35;23.62;
3331;43.1823;-0.1685;REF;REF;3;18.89;22.98;
3332;43.1845;-0.0703;REF;REF;3;18.43;22.03;
3333;43.1867;0.0279;REF;REF;3;19.23;23.48;
3334;43.1888;0.126;REF;REF;3;19.08;23.28;
3335;43.1907;0.2242;REF;REF;3;19.22;23.71;
3336;43.1926;0.3224;REF;REF;3;18.75;22.95;
3337;43.1944;0.4207;REF;REF;3;18.74;22.93;
3338;43.1961;0.5189;REF;REF;3;18.75;22.95;
3339;43.1977;0.6171;REF;REF;3;18.89;23.15;
3340;43.1993;0.7153;REF;REF;3;19.32;24.16;
3341;43.2007;0.8136;REF;REF;3;19.45;24.35;
3342;43.2021;0.9118;REF;REF;3;19.39;24.26;
3343;43.2033;1.01;REF;REF;3;19.81;24.84;
3344;43.2045;1.1083;REF;REF;3;19.99;24.63;
3345;43.2056;1.2065;REF;REF;3;19.99;24.63;
3346;43.2065;1.3048;REF;REF;3;19.78;24.34;
3347;43.2074;1.403;REF;REF;3;20.52;25.16;
3348;43.2083;1.5013;REF;REF;3;20.3;24.89;
3349;43.209;1.5996;REF;REF;3;20.58;25.22;
3350;43.2096;1.6978;REF;REF;3;20.7;25.36;
3351;43.2101;1.7961;REF;REF;3;20.68;24.87;
3352;43.2106;1.8944;REF;REF;3;20.49;24.61;
3353;43.211;1.9926;REF;REF;3;20.8;25.02;
3354;43.2112;2.0909;REF;REF;3;21.46;25.83;
3355;43.2114;2.1892;REF;REF;3;21.42;25.78;
3356;43.2115;2.2874;REF;REF;3;21.74;26.19;
3357;43.2115;2.3857;REF;REF;3;21.79;26.26;
3358;43.2114;2.484;REF;REF;3;21.96;26.48;
3359;43.2112;2.5823;REF;REF;3;22.66;27;
3360;43.211;2.6805;REF;REF;3;22.56;26.86;
3361;43.2106;2.7788;REF;REF;3;22.81;27.2;
3362;43.2102;2.8771;REF;REF;3;22.81;27.2;
3363;43.2096;2.9753;REF;REF;3;23.1;27.23;
3364;43.209;3.0736;REF;REF;3;23.05;27.17;
3365;43.2083;3.1719;REF;REF;3;22.96;27.06;
3366;43.2075;3.2701;REF;REF;3;23.14;27.43;
3388;43.167;5.4305;REF;REF;3;23.33;26.86;
3389;43.1641;5.5286;REF;REF;3;23.22;26.74;
3390;43.1611;5.6268;REF;REF;3;23.26;26.79;
3391;43.1581;5.7248;REF;REF;3;23.23;27.13;
3392;43.1549;5.8229;REF;REF;3;22.65;26.22;
3393;43.1517;5.921;REF;REF;3;22.73;27.57;
3394;43.1484;6.0191;REF;REF;3;22.81;27.95;
3395;43.145;6.1171;REF;REF;3;23.09;28.41;
3396;43.1415;6.2152;REF;REF;3;22.49;26.28;
3397;43.1379;6.3132;REF;REF;3;22.73;27.27;
3398;43.1342;6.4112;REF;REF;3;22.8;27.39;
3399;43.1304;6.5092;REF;REF;3;22.92;27.65;
3400;43.1266;6.6072;REF;REF;3;22.93;27.66;
3428;42.9823;9.3444;REF;REF;3;23.06;26.58;
3429;42.9759;9.4419;REF;REF;3;23.13;26.67;
3462;43.2201;-1.3505;REF;REF;3;18.47;22.39;
3463;43.2235;-1.2523;REF;REF;3;19.21;23.41;
3464;43.2267;-1.1541;REF;REF;3;18.77;22.79;
3465;43.2298;-1.0559;REF;REF;3;19.13;23.16;
3466;43.2329;-0.9577;REF;REF;3;19.14;23.17;
3467;43.2359;-0.8595;REF;REF;3;19.29;23.32;
3468;43.2387;-0.7613;REF;REF;3;19.22;23.25;
3469;43.2415;-0.663;REF;REF;3;19.9;24.21;
3470;43.2442;-0.5647;REF;REF;3;19.46;23.73;
3471;43.2468;-0.4665;REF;REF;3;19.59;23.87;
3472;43.2494;-0.3682;REF;REF;3;19.54;23.82;
3473;43.2518;-0.2699;REF;REF;3;19.63;23.91;
3474;43.2541;-0.1716;REF;REF;3;19.03;23.19;
3475;43.2564;-0.0733;REF;REF;3;18.6;22.3;
3476;43.2585;0.025;REF;REF;3;19.12;23.38;
3477;43.2606;0.1233;REF;REF;3;19.09;23.31;
3478;43.2626;0.2216;REF;REF;3;19.58;24.22;
3479;43.2645;0.3199;REF;REF;3;19.15;23.58;
3480;43.2663;0.4183;REF;REF;3;19.23;23.71;
3481;43.268;0.5166;REF;REF;3;19.17;23.61;
3482;43.2696;0.6149;REF;REF;3;19.19;23.64;
3483;43.2711;0.7133;REF;REF;3;19.36;23.8;
3484;43.2726;0.8116;REF;REF;3;19.67;24.64;
3485;43.2739;0.91;REF;REF;3;19.75;24.76;
3486;43.2752;1.0084;REF;REF;3;19.82;24.86;
3487;43.2764;1.1067;REF;REF;3;20.23;24.91;
3488;43.2774;1.2051;REF;REF;3;20.33;25.03;
3489;43.2784;1.3035;REF;REF;3;20.44;24.99;
3490;43.2793;1.4019;REF;REF;3;20.33;24.86;
3491;43.2801;1.5003;REF;REF;3;20.64;25.23;
3492;43.2809;1.5986;REF;REF;3;20.67;25.27;
3493;43.2815;1.697;REF;REF;3;20.43;24.98;
3494;43.282;1.7954;REF;REF;3;20.86;25.09;
3495;43.2825;1.8938;REF;REF;3;20.93;25.17;
3496;43.2828;1.9922;REF;REF;3;21.57;25.98;
3497;43.2831;2.0906;REF;REF;3;21.64;26.06;
3498;43.2833;2.189;REF;REF;3;21.51;25.89;
3499;43.2834;2.2874;REF;REF;3;21.38;25.73;
3500;43.2834;2.3858;REF;REF;3;21.5;25.88;
3501;43.2833;2.4842;REF;REF;3;21.59;26;
3502;43.2831;2.5826;REF;REF;3;22.38;26.64;
3503;43.2828;2.681;REF;REF;3;22.66;27;
3504;43.2825;2.7793;REF;REF;3;22.88;27.3;
3505;43.282;2.8777;REF;REF;3;22.79;27.16;
3506;43.2815;2.9761;REF;REF;3;23.02;27.48;
3507;43.2809;3.0745;REF;REF;3;23.04;27.26;
3508;43.2801;3.1729;REF;REF;3;22.95;27.1;
3509;43.2793;3.2713;REF;REF;3;23.08;27.32;
3510;43.2784;3.3697;REF;REF;3;23.13;27.41;
3511;43.2774;3.468;REF;REF;3;23.12;27.4;
3512;43.2764;3.5664;REF;REF;3;23.15;26.9;
3530;43.2416;5.3362;REF;REF;3;22.96;26.11;
3531;43.2388;5.4344;REF;REF;3;22.46;25.94;
3532;43.2359;5.5326;REF;REF;3;22.28;25.78;
3533;43.2329;5.6309;REF;REF;3;22.06;26.92;
3534;43.2299;5.7291;REF;REF;3;22.43;27.2;
3535;43.2267;5.8273;REF;REF;3;21.77;26.16;
3536;43.2235;5.9255;REF;REF;3;20.7;24.44;
3537;43.2202;6.0237;REF;REF;3;22.44;27.39;
3538;43.2168;6.1218;REF;REF;3;22.93;28.15;
3539;43.2133;6.22;REF;REF;3;22.63;27.66;
3540;43.2097;6.3182;REF;REF;3;22.22;27.01;
3541;43.206;6.4163;REF;REF;3;22.47;27.41;
3542;43.2022;6.5144;REF;REF;3;22.58;26.99;
3543;43.1983;6.6125;REF;REF;3;22.79;27.38;
3544;43.1944;6.7106;REF;REF;3;22.93;27.66;
3601;43.2777;-1.7482;REF;REF;3;18.6;22.52;
3602;43.2814;-1.65;REF;REF;3;18.81;22.81;
3603;43.285;-1.5517;REF;REF;3;19.5;23.56;
3604;43.2885;-1.4534;REF;REF;3;18.41;22.24;
3605;43.2919;-1.3551;REF;REF;3;18.98;23;
3606;43.2953;-1.2568;REF;REF;3;18.72;22.71;
3607;43.2985;-1.1585;REF;REF;3;19.5;23.56;
3608;43.3017;-1.0602;REF;REF;3;19.88;23.98;
3609;43.3047;-0.9618;REF;REF;3;19.87;23.96;
3610;43.3077;-0.8635;REF;REF;3;19.77;23.86;
3611;43.3106;-0.7651;REF;REF;3;20.33;24.68;
3612;43.3134;-0.6668;REF;REF;3;19.85;24.15;
3613;43.3161;-0.5684;REF;REF;3;20.15;24.49;
3614;43.3187;-0.47;REF;REF;3;20.15;24.49;
3615;43.3212;-0.3716;REF;REF;3;19.97;24.28;
3616;43.3236;-0.2732;REF;REF;3;19.46;23.73;
3617;43.326;-0.1748;REF;REF;3;18.8;22.6;
3618;43.3282;-0.0764;REF;REF;3;18.88;22.77;
3619;43.3304;0.0221;REF;REF;3;19.28;23.6;
3620;43.3325;0.1205;REF;REF;3;19.57;23.95;
3621;43.3344;0.219;REF;REF;3;19.84;24.51;
3622;43.3363;0.3174;REF;REF;3;19.4;24.01;
3623;43.3381;0.4159;REF;REF;3;19.71;24.38;
3624;43.3398;0.5143;REF;REF;3;19.54;24.18;
3625;43.3415;0.6128;REF;REF;3;19.34;23.77;
3626;43.343;0.7113;REF;REF;3;19.55;24.06;
3627;43.3444;0.8097;REF;REF;3;19.98;24.58;
3628;43.3458;0.9082;REF;REF;3;19.8;24.37;
3629;43.3471;1.0067;REF;REF;3;19.78;24.34;
3630;43.3482;1.1052;REF;REF;3;20.05;24.69;
3631;43.3493;1.2037;REF;REF;3;20.52;25.25;
3632;43.3503;1.3022;REF;REF;3;20.75;25.37;
3633;43.3512;1.4007;REF;REF;3;20.62;25.2;
3634;43.352;1.4992;REF;REF;3;20.76;25.37;
3635;43.3527;1.5977;REF;REF;3;20.59;25.17;
3636;43.3534;1.6962;REF;REF;3;20.71;25.31;
3637;43.3539;1.7947;REF;REF;3;20.7;25.22;
3638;43.3544;1.8932;REF;REF;3;21.41;25.76;
3639;43.3547;1.9918;REF;REF;3;21.24;25.56;
3640;43.355;2.0903;REF;REF;3;20.33;24.45;
3641;43.3552;2.1888;REF;REF;3;19.54;23.51;
3642;43.3553;2.2873;REF;REF;3;19.32;23.25;
3643;43.3553;2.3858;REF;REF;3;19.55;23.52;
3644;43.3552;2.4844;REF;REF;3;19.37;23.31;
3645;43.355;2.5829;REF;REF;3;20.89;24.91;
3646;43.3547;2.6814;REF;REF;3;21.36;25.49;
3647;43.3544;2.7799;REF;REF;3;21.98;26.21;
3648;43.3539;2.8784;REF;REF;3;22;26.15;
3649;43.3534;2.9769;REF;REF;3;22.83;27.24;
3650;43.3527;3.0754;REF;REF;3;23.13;27.61;
3651;43.352;3.1739;REF;REF;3;22.86;26.95;
3652;43.3512;3.2725;REF;REF;3;22.85;26.93;
3653;43.3503;3.371;REF;REF;3;22.98;27.15;
3654;43.3493;3.4695;REF;REF;3;23.09;26.81;
3655;43.3482;3.5679;REF;REF;3;23.15;26.9;
3656;43.3471;3.6664;REF;REF;3;23.15;26.9;
3665;43.3325;4.5526;REF;REF;3;23.19;27.67;
3666;43.3304;4.6511;REF;REF;3;23.19;27.68;
3667;43.3283;4.7495;REF;REF;3;23.19;27.68;
3668;43.326;4.8479;REF;REF;3;23.53;27.98;
3670;43.3212;5.0447;REF;REF;3;23.71;28.01;
3671;43.3187;5.1431;REF;REF;3;23.66;27.97;
3672;43.3161;5.2415;REF;REF;3;23.68;27.98;
3673;43.3134;5.3399;REF;REF;3;22.99;26.16;
3674;43.3106;5.4383;REF;REF;3;23.01;27.35;
3675;43.3077;5.5366;REF;REF;3;22.37;27.22;
3676;43.3048;5.635;REF;REF;3;21.68;26.34;
3677;43.3017;5.7333;REF;REF;3;20.8;24.59;
3678;43.2985;5.8317;REF;REF;3;20.74;24.5;
3679;43.2953;5.93;REF;REF;3;21.01;24.91;
3680;43.292;6.0283;REF;REF;3;21.7;26.03;
3681;43.2886;6.1266;REF;REF;3;22.32;27.21;
3682;43.285;6.2249;REF;REF;3;22.41;27.35;
3683;43.2814;6.3231;REF;REF;3;21.87;26.32;
3684;43.2778;6.4214;REF;REF;3;22.01;26.59;
3685;43.274;6.5196;REF;REF;3;22.67;27.16;
3686;43.2701;6.6179;REF;REF;3;22.85;27.5;
3687;43.2662;6.7161;REF;REF;3;22.92;27.65;
3744;43.3495;-1.7534;REF;REF;3;19.56;22.6;
3745;43.3532;-1.655;REF;REF;3;19.5;22.52;
3746;43.3568;-1.5566;REF;REF;3;19.56;22.6;
3747;43.3603;-1.4582;REF;REF;3;20.21;24.34;
3748;43.3637;-1.3598;REF;REF;3;19.62;23.68;
3749;43.3671;-1.2613;REF;REF;3;19.84;23.93;
3750;43.3703;-1.1629;REF;REF;3;19.8;23.89;
3751;43.3735;-1.0644;REF;REF;3;20.25;24.39;
3752;43.3765;-0.966;REF;REF;3;19.97;24.32;
3753;43.3795;-0.8675;REF;REF;3;19.72;23.98;
3754;43.3824;-0.769;REF;REF;3;20.31;24.66;
3755;43.3852;-0.6705;REF;REF;3;20.44;24.81;
3756;43.3879;-0.572;REF;REF;3;20.55;24.94;
3757;43.3905;-0.4735;REF;REF;3;19.93;24.13;
3758;43.393;-0.375;REF;REF;3;19.67;23.79;
3759;43.3955;-0.2765;REF;REF;3;19.3;23.32;
3760;43.3978;-0.1779;REF;REF;3;19.08;23.03;
3761;43.4001;-0.0794;REF;REF;3;19.15;23.12;
3762;43.4022;0.0192;REF;REF;3;19.65;24.05;
3763;43.4043;0.1177;REF;REF;3;19.96;24.35;
3764;43.4063;0.2163;REF;REF;3;19.8;24.14;
3765;43.4082;0.3149;REF;REF;3;19.67;24.21;
3766;43.41;0.4134;REF;REF;3;19.95;24.57;
3767;43.4117;0.512;REF;REF;3;19.72;24.28;
3768;43.4133;0.6106;REF;REF;3;19.7;24.25;
3769;43.4149;0.7092;REF;REF;3;19.95;24.55;
3770;43.4163;0.8078;REF;REF;3;20.26;24.93;
3771;43.4177;0.9064;REF;REF;3;20.23;24.9;
3772;43.4189;1.005;REF;REF;3;20.03;24.65;
3773;43.4201;1.1037;REF;REF;3;19.98;24.62;
3774;43.4212;1.2023;REF;REF;3;20.5;25.23;
3775;43.4222;1.3009;REF;REF;3;20.9;25.55;
3776;43.4231;1.3995;REF;REF;3;21.08;25.77;
3777;43.4239;1.4982;REF;REF;3;20.77;25.39;
3778;43.4246;1.5968;REF;REF;3;20.8;25.34;
3779;43.4253;1.6954;REF;REF;3;20.91;25.48;
3780;43.4258;1.7941;REF;REF;3;20.59;25.09;
3781;43.4263;1.8927;REF;REF;3;21.02;25.32;
3782;43.4266;1.9913;REF;REF;3;20.49;24.69;
3783;43.4269;2.09;REF;REF;3;18.86;22.75;
3784;43.4271;2.1886;REF;REF;3;17.52;21.24;
3785;43.4272;2.2873;REF;REF;3;16.99;20.65;
3786;43.4272;2.3859;REF;REF;3;17.23;20.91;
3787;43.4271;2.4845;REF;REF;3;16.76;20.39;
3788;43.4269;2.5832;REF;REF;3;17.75;21.51;
3789;43.4266;2.6818;REF;REF;3;19.01;23.31;
3790;43.4263;2.7805;REF;REF;3;19.61;23.38;
3791;43.4258;2.8791;REF;REF;3;21.03;25.07;
3792;43.4253;2.9777;REF;REF;3;22.36;26.66;
3793;43.4246;3.0764;REF;REF;3;22.78;27.18;
3794;43.4239;3.175;REF;REF;3;23.07;27.53;
3795;43.4231;3.2736;REF;REF;3;23.02;27.52;
3796;43.4222;3.3723;REF;REF;3;22.89;26.5;
3797;43.4212;3.4709;REF;REF;3;22.91;26.53;
3798;43.4201;3.5695;REF;REF;3;23.07;26.76;
3799;43.419;3.6681;REF;REF;3;23.11;26.83;
3800;43.4177;3.7667;REF;REF;3;23.15;26.89;
3808;43.4043;4.5554;REF;REF;3;23.19;27.68;
3809;43.4023;4.654;REF;REF;3;23.19;27.68;
3810;43.4001;4.7525;REF;REF;3;23.19;27.67;
3811;43.3979;4.8511;REF;REF;3;23.53;27.97;
3812;43.3955;4.9496;REF;REF;3;23.53;27.98;
3813;43.3931;5.0481;REF;REF;3;23.47;27.79;
3814;43.3906;5.1467;REF;REF;3;23.34;27.66;
3815;43.3879;5.2452;REF;REF;3;23.03;27.37;
3816;43.3852;5.3437;REF;REF;3;22.52;26.95;
3817;43.3824;5.4422;REF;REF;3;21.4;25.93;
3818;43.3796;5.5407;REF;REF;3;21.37;25.75;
3819;43.3766;5.6391;REF;REF;3;21.73;26.43;
3820;43.3735;5.7376;REF;REF;3;21.36;25.47;
3821;43.3704;5.836;REF;REF;3;21;24.9;
3822;43.3671;5.9345;REF;REF;3;21.58;25.84;
